100000 100000
1 17466 9671
1 293 11817
1 27700 7038
1 26442 29977
1 15750 32358
1 24127 17528
1 30961 31942
1 18812 26346
1 8032 12655
1 16350 8683
1 552 754
1 15876 11947
1 10382 784
1 22522 13596
1 11914 25202
1 11796 32073
1 202 19611
1 10525 19177
1 6650 16410
1 16817 5940
1 9539 14084
1 22248 7413
1 10769 13217
1 22581 27361
1 9498 1382
1 18061 28711
1 12956 23075
1 20683 14152
1 11749 28542
1 3923 17193
1 27161 30880
1 8949 16999
1 26672 3118
1 15125 3306
1 11838 11899
1 18185 8125
1 9207 19452
1 22211 2844
1 6258 14332
1 28336 1743
1 21805 912
1 21215 8375
1 25170 16590
1 3430 14759
1 24632 1594
1 13314 17525
1 6701 18049
1 12541 31568
1 13939 20586
1 4949 32595
1 10120 2825
1 10778 5723
1 17066 16950
1 28440 31510
1 8091 5949
1 1206 29533
1 9634 27095
1 19230 8388
1 27090 19801
1 20638 16239
1 17038 24108
1 8526 18215
1 13389 2941
1 14836 8876
1 7067 10549
1 8740 29005
1 14433 24108
1 29100 1719
1 32357 17049
1 17711 7435
1 20244 17102
1 26127 27955
1 128 6690
1 10640 8565
1 21925 31278
1 19259 22088
1 19440 12860
1 18049 7527
1 25090 27388
1 29601 14117
1 15281 19065
1 27596 30208
1 18255 5196
1 30854 120
1 18479 6671
1 4687 25890
1 27238 4117
1 12931 13560
1 17359 6744
1 31871 6131
1 26194 9651
1 517 4060
1 26469 24914
1 9954 23903
1 210 27750
1 26573 15201
1 11963 3101
1 2195 25747
1 28380 32209
1 28017 5959
1 1297 14720
1 9153 2947
1 26904 14460
1 24026 3924
1 16791 5219
1 26161 15717
1 4193 4690
1 19908 464
1 29685 28246
1 22968 24884
1 8776 31523
1 29760 13832
1 196 27145
1 9410 22575
1 32144 20259
1 21301 25292
1 3602 13778
1 23246 3159
1 30386 22889
1 12251 17649
1 16353 22058
1 7407 3828
1 31834 26226
1 23359 17871
1 17576 48
1 2636 18193
1 3049 26267
1 19138 12739
1 12753 1061
1 160 12283
1 30194 8362
1 154 32430
1 12346 18414
1 11452 10182
1 29373 29766
1 17487 8820
1 30900 20885
1 27392 19912
1 1734 11386
1 11071 31103
1 8327 25032
1 30694 28956
1 14143 25143
1 28955 15674
1 13804 7769
1 28791 3872
1 3722 28367
1 8296 2710
1 11409 19644
1 8915 25079
1 28864 28282
1 2814 30856
1 6681 7308
1 11950 32520
1 16429 21204
1 4748 16008
1 17049 518
1 30157 1405
1 20945 1373
1 16658 27412
1 29980 8333
1 23693 23749
1 12768 6648
1 12646 10795
1 14368 17700
1 23133 787
1 14403 4461
1 18352 7123
1 17943 28919
1 23103 27613
1 27925 11239
1 14830 14995
1 23015 29651
1 27467 28253
1 15655 19318
1 26737 20985
1 19306 5801
1 16684 17427
1 32381 26255
1 1629 1302
1 31726 22031
1 1184 5953
1 17614 2695
1 4653 25853
1 4790 11454
1 29692 8558
1 1544 28187
1 7725 5960
1 2423 28181
1 21414 23012
1 3786 5099
1 26878 3219
1 2268 12437
1 11930 13362
1 18152 31994
1 17941 18174
1 5379 18531
1 26341 28330
1 17898 27440
1 22076 12463
1 2558 20938
1 5677 28900
1 14221 13272
1 4112 590
1 26707 19382
1 15911 14905
1 4161 8738
1 6274 14727
1 29053 16953
1 18719 24649
1 4521 27043
1 27478 8076
1 5224 2314
1 23156 7541
1 7966 10448
1 21415 24465
1 10744 1537
1 28442 28518
1 25133 31622
1 13408 11598
1 387 2972
1 19990 17797
1 16148 7557
1 8388 31616
1 15698 17277
1 18693 16256
1 6473 7408
1 17640 17000
1 32548 10474
1 19605 31691
1 26611 7375
1 7732 22090
1 25771 4940
1 16650 30237
1 6766 10125
1 997 19951
1 21517 20657
1 15035 30191
1 19660 4475
1 32654 31012
1 6245 20554
1 31378 3328
1 19535 27467
1 30098 26425
1 20031 23789
1 16016 9684
1 27632 1173
1 7596 32131
1 8224 26516
1 25159 8752
1 10459 32342
1 19303 7642
1 21243 25051
1 20317 2464
1 7920 28011
1 1702 23835
1 8893 10374
1 15888 18417
1 19779 3355
1 29725 18855
1 28354 32250
1 17836 31671
1 10909 394
1 3542 16867
1 13917 5311
1 15639 21704
1 2553 10823
1 11182 23222
1 25941 10756
1 27462 703
1 20232 1215
1 23509 22030
1 28770 12315
1 1989 13179
1 29358 7879
1 2898 10588
1 16820 2296
1 2867 8605
1 22402 6423
1 32380 5139
1 30060 20662
1 20419 13069
1 28242 14793
1 6529 17964
1 26145 14355
1 444 10101
1 10908 3806
1 30947 5797
1 2397 28399
1 24570 22212
1 18198 8377
1 23030 18941
1 7197 7889
1 19563 32685
1 23080 13474
1 21348 26810
1 8021 30050
1 11410 9766
1 14957 8005
1 23978 9700
1 9321 16112
1 6664 490
1 13109 10032
1 11160 21895
1 27061 4332
1 25334 31991
1 2310 30552
1 21204 29493
1 18182 1132
1 23197 16912
1 19990 8597
1 17495 14465
1 27166 170
1 31182 23356
1 1746 12577
1 5359 17285
1 25396 5507
1 20338 24645
1 7770 19741
1 5564 19805
1 370 26105
1 16643 13626
1 11011 27404
1 15539 28841
1 32630 8881
1 6928 22765
1 724 4438
1 23837 16
1 32721 5237
1 29117 17270
1 8202 10695
1 12313 27832
1 22923 14004
1 20801 21679
1 21908 25613
1 11542 15566
1 13469 25085
1 15975 21173
1 21399 10301
1 12890 4612
1 30325 1672
1 1806 30829
1 31723 6479
1 32126 16398
1 32373 30381
1 25257 5117
1 1692 10141
1 29680 29476
1 12917 16747
1 25279 13647
1 30314 13160
1 15215 26243
1 23356 7394
1 13163 27794
1 23881 16211
1 8850 10988
1 20747 24793
1 11229 6328
1 28898 13030
1 22850 32035
1 30739 4409
1 11992 17912
1 28432 11533
1 31035 11378
1 3322 30864
1 23346 7246
1 21092 26262
1 24207 4387
1 16730 21135
1 3159 24054
1 22177 9398
1 20515 4873
1 10305 1676
1 10950 30197
1 19777 15237
1 30768 16376
1 29362 29185
1 19603 5776
1 16879 8317
1 11460 29257
1 31778 17163
1 9699 26579
1 28426 3327
1 2110 1879
1 9980 25324
1 18803 17931
1 552 12495
1 20949 9733
1 2334 28809
1 14609 4173
1 12433 29843
1 13842 5429
1 26714 19181
1 17953 1773
1 7103 19543
1 20305 8786
1 1782 11204
1 16922 14855
1 1509 6668
1 32324 6087
1 16428 20961
1 32518 2041
1 22117 8196
1 4720 17285
1 29866 15288
1 8198 11239
1 28248 888
1 17070 3458
1 18195 29157
1 14796 23606
1 19723 24322
1 30123 7732
1 10365 24995
1 17183 30993
1 1148 25891
1 23144 5402
1 13553 18262
1 21850 19176
1 32225 4798
1 20667 20276
1 24558 10498
1 15597 20716
1 3617 29083
1 8652 15749
1 28902 24785
1 23002 8084
1 23128 27366
1 2202 19352
1 20415 14225
1 20537 20250
1 3159 10670
1 2675 22009
1 8532 3891
1 2229 31231
1 22306 3430
1 8063 12471
1 13297 7501
1 269 19331
1 19313 11366
1 11062 15849
1 15322 13721
1 27796 7726
1 31792 26219
1 17637 5158
1 24517 9332
1 9393 10826
1 29439 1811
1 20526 13579
1 5467 6496
1 26976 17510
1 29874 30818
1 25988 21433
1 19900 8579
1 29103 11221
1 5586 1344
1 2739 11092
1 29176 12837
1 19522 26925
1 7962 11257
1 15190 25989
1 12182 17206
1 4047 15560
1 16891 188
1 16734 4345
1 5392 31173
1 23459 7494
1 7449 8220
1 23954 10208
1 32341 25226
1 10267 17929
1 4299 12689
1 16394 9839
1 20807 15453
1 26412 21944
1 25503 31224
1 20659 12638
1 2618 21181
1 29915 31933
1 14035 32271
1 18382 19562
1 6267 26699
1 22469 15303
1 19165 13562
1 5745 8404
1 2758 12620
1 20889 12872
1 5093 19138
1 7940 21473
1 3023 24106
1 16281 31992
1 7749 29392
1 15813 27992
1 11962 13811
1 19229 9296
1 17168 19062
1 8517 19975
1 2979 16600
1 27152 6928
1 11400 19302
1 29416 13886
1 11287 687
1 12145 19642
1 10918 20025
1 20329 23634
1 18328 17778
1 27603 15380
1 22423 7401
1 3924 4892
1 20509 29630
1 7645 12714
1 3129 5464
1 24458 120
1 20112 853
1 13002 31306
1 9378 23495
1 10689 25542
1 3918 28573
1 5866 13702
1 5272 7519
1 19713 27756
1 7851 17439
1 5664 13365
1 19482 25260
1 9768 8273
1 5483 14088
1 3170 26354
1 27606 29212
1 26726 21092
1 13642 21419
1 26172 23708
1 18865 17029
1 17858 10515
1 21877 13565
1 29005 20693
1 17731 32156
1 26515 13524
1 7951 20503
1 31945 19075
1 27736 4735
1 14088 5792
1 6573 20152
1 18933 19025
1 28528 22572
1 30113 13939
1 2010 31168
1 19630 2351
1 26175 16392
1 9652 2510
1 5011 13238
1 15330 18126
1 25646 6233
1 17129 27189
1 19148 836
1 29205 10277
1 23768 24267
1 19133 31665
1 27626 11702
1 7646 9711
1 22670 8943
1 5379 9038
1 583 24958
1 17000 2858
1 30931 30903
1 31838 3486
1 21169 28850
1 2033 922
1 19681 31484
1 22217 17717
1 6123 7052
1 23630 14916
1 30242 24057
1 15888 22827
1 3882 27370
1 25445 2035
1 7352 4557
1 10324 5021
1 21657 6860
1 14257 12726
1 13302 29948
1 20618 16428
1 4054 5336
1 31426 14176
1 3812 5871
1 28412 636
1 28787 31449
1 13754 12807
1 17599 2671
1 16838 15543
1 31349 16700
1 2514 17030
1 25974 18478
1 25947 1543
1 8920 22929
1 12499 4091
1 32302 8510
1 31998 12576
1 15370 27920
1 19869 22089
1 28096 16792
1 11082 25267
1 12908 10002
1 3235 1175
1 2358 17047
1 23210 14332
1 6356 3988
1 5228 27599
1 4177 19834
1 21985 32053
1 1293 30135
1 17940 32032
1 29190 19942
1 12419 29729
1 15445 27202
1 19913 6269
1 24828 13409
1 32634 10882
1 12254 18975
1 847 27419
1 14351 18648
1 24963 24739
1 18766 22746
1 6780 24055
1 11984 3353
1 22446 32719
1 1856 27429
1 9149 5198
1 24067 12122
1 28129 8407
1 27072 8534
1 23695 31267
1 5152 3249
1 13142 8848
1 11986 12776
1 20487 25276
1 31187 17305
1 792 20563
1 24300 17398
1 18250 14117
1 1660 22132
1 7306 6268
1 10615 22979
1 2581 13484
1 17583 24067
1 3040 21227
1 4434 19253
1 28471 15203
1 26292 19439
1 25252 6022
1 26959 20564
1 15634 11426
1 11017 15684
1 16434 9397
1 8373 7120
1 23070 22914
1 4315 23793
1 10813 21988
1 24508 1401
1 19814 355
1 23697 22089
1 13640 10757
1 29716 17605
1 3849 24678
1 27713 22405
1 32045 23051
1 3422 15181
1 10426 19956
1 23609 9280
1 28057 32624
1 18865 20304
1 9792 27446
1 31607 14329
1 23182 19120
1 4630 22063
1 22006 24986
1 4145 30869
1 26848 18892
1 18188 3823
1 22860 12628
1 27727 30938
1 18105 16072
1 15622 11451
1 1349 4059
1 20971 19189
1 13333 1581
1 2280 29023
1 4855 22120
1 10200 25333
1 23366 3464
1 7310 22477
1 8207 122
1 32280 2381
1 31089 23017
1 13124 20124
1 32586 14933
1 25188 23894
1 22288 7781
1 3663 644
1 22780 32638
1 1192 26571
1 4206 25236
1 355 14563
1 7053 18752
1 11140 15691
1 11821 14611
1 20266 14907
1 15351 19755
1 30925 12507
1 3523 1539
1 21956 19634
1 17993 19343
1 32266 5729
1 6649 21897
1 2881 16017
1 15911 28166
1 8439 5418
1 21355 16972
1 18985 197
1 20296 13799
1 20485 2661
1 10507 27642
1 28148 20833
1 19958 31444
1 1752 31653
1 8350 32195
1 16274 30235
1 1938 31021
1 8904 6499
1 20285 17628
1 12773 1738
1 25358 28826
1 1889 20858
1 8662 22270
1 28226 18414
1 20849 21125
1 4835 29097
1 30120 18660
1 12532 5416
1 3670 157
1 25282 23061
1 202 29905
1 30136 23485
1 12397 6997
1 26662 16324
1 2724 20744
1 29762 9495
1 2552 24675
1 19565 32547
1 29813 22097
1 27831 12613
1 22863 6465
1 9636 32385
1 4556 30330
1 17457 8566
1 18781 6575
1 31506 8337
1 20750 8916
1 28990 12930
1 16929 20016
1 6573 18156
1 13302 25266
1 14432 1889
1 2351 23176
1 14499 25741
1 6161 31214
1 14479 945
1 12844 18500
1 28114 8276
1 20286 8036
1 18355 13877
1 24405 17714
1 29264 1923
1 2100 17269
1 7978 21328
1 20984 29157
1 14052 20548
1 1787 26244
1 22600 16270
1 19193 16434
1 18571 11296
1 11633 32636
1 14546 10780
1 15182 25014
1 1268 10889
1 21447 29257
1 20354 14155
1 17540 17997
1 7941 11090
1 28930 5723
1 24710 15121
1 2360 10908
1 29524 24882
1 4987 19750
1 8705 904
1 19871 13961
1 11438 25669
1 10591 10404
1 18568 13165
1 26622 11198
1 14483 21642
1 6447 8658
1 25511 11426
1 307 9257
1 3000 3174
1 10817 24366
1 2650 2732
1 9514 24703
1 13955 25375
1 15677 2880
1 22419 11573
1 9064 9908
1 18835 32610
1 21665 15118
1 14010 21132
1 16260 12420
1 2614 14782
1 27966 25766
1 41 16928
1 12713 10734
1 30449 3879
1 9912 26008
1 26028 1801
1 30486 16307
1 7163 9076
1 15370 6521
1 12039 14975
1 29342 15836
1 14274 21473
1 19456 97
1 18032 24160
1 23848 15921
1 12133 22925
1 29115 30062
1 5392 18351
1 1584 26307
1 21304 31741
1 11569 30015
1 12166 6416
1 25668 14435
1 29508 21399
1 7082 29817
1 21092 19789
1 30087 27944
1 17348 7208
1 68 17990
1 11952 20947
1 28722 26349
1 4521 5983
1 7280 4817
1 1636 12598
1 17166 11728
1 18198 32592
1 22642 24011
1 6383 19881
1 26107 32437
1 16356 2290
1 15333 7401
1 24498 11142
1 31341 27073
1 28192 30369
1 13877 24164
1 6788 19404
1 15337 223
1 20104 15004
1 14115 32632
1 11310 5788
1 16524 5694
1 11538 10632
1 5957 29413
1 18160 21948
1 2437 2769
1 14693 15595
1 20611 6001
1 26874 16148
1 25494 11470
1 27486 26034
1 1690 7780
1 10483 3892
1 6039 9776
1 14220 28332
1 24477 522
1 21110 13259
1 27378 31541
1 5045 28429
1 11376 3125
1 21135 1585
1 28712 6368
1 19279 19692
1 24907 27832
1 29763 5598
1 10059 29560
1 9223 20421
1 24125 24557
1 27909 753
1 28290 13575
1 21053 17144
1 1958 25904
1 14658 26794
1 17032 31708
1 15749 10311
1 11963 1378
1 18646 22512
1 20269 10506
1 5416 31324
1 18950 10599
1 31637 25036
1 20435 16103
1 13474 32577
1 32228 168
1 28099 12780
1 16370 20365
1 22562 10982
1 29958 30610
1 5276 14625
1 23445 31580
1 8460 4511
1 2288 15893
1 10957 26593
1 28636 32630
1 27258 27299
1 14972 24101
1 27896 30918
1 31608 21570
1 28087 8846
1 31320 25148
1 9780 19213
1 7985 23530
1 14019 32223
1 16772 3031
1 3211 19736
1 24163 8413
1 26834 19323
1 31189 6645
1 28027 30445
1 12156 9293
1 21196 10025
1 13941 8091
1 10869 21684
1 23680 15538
1 21454 19476
1 15457 27218
1 1377 8509
1 13190 1093
1 4008 30540
1 23273 30887
1 15640 28791
1 1848 22406
1 29534 23108
1 5172 171
1 31208 27130
1 32599 25526
1 2471 7509
1 5561 1649
1 2579 4990
1 14644 17758
1 8048 29242
1 198 658
1 28240 11106
1 14392 14022
1 14426 13971
1 765 6316
1 13897 4902
1 9821 20095
1 21304 9827
1 16083 24030
1 11548 18929
1 25779 19930
1 32402 7825
1 1039 12110
1 21979 30477
1 27612 32623
1 15652 28522
1 22609 6307
1 14347 1125
1 31888 9623
1 14944 16158
1 20360 19083
1 31784 18702
1 8218 30961
1 20200 31806
1 13434 8503
1 22560 17339
1 30937 14049
1 21781 24645
1 321 15066
1 19411 25927
1 25280 16396
1 19827 524
1 10184 7726
1 11674 27439
1 25558 18141
1 21314 30803
1 10834 28911
1 1725 18965
1 27830 3588
1 24822 3135
1 1011 15965
1 16379 10302
1 26897 14066
1 25784 31703
1 24853 19902
1 7685 26645
1 8231 8286
1 9444 19590
1 10228 2266
1 3587 17063
1 25938 21699
1 29833 11676
1 20770 29310
1 16911 29220
1 6267 2271
1 14315 27341
1 4101 11514
1 7605 27748
1 30370 10805
1 14596 28336
1 19284 4258
1 29305 11616
1 14939 32140
1 19455 21825
1 26013 21072
1 3152 4532
1 3147 19822
1 17340 3680
1 21954 14816
1 3622 16676
1 17327 10411
1 13903 4175
1 3959 26803
1 7767 10516
1 30422 12499
1 4480 6712
1 15302 12333
1 25398 1806
1 23458 30911
1 32588 1701
1 16779 30776
1 20361 832
1 30731 29449
1 6755 11782
1 7672 13758
1 16138 23291
1 8859 28815
1 29352 22831
1 3346 28978
1 25319 6966
1 21235 12020
1 25013 17367
1 562 23816
1 32324 27400
1 16965 30495
1 12116 12059
1 28805 31801
1 29364 26162
1 23512 19386
1 1542 1016
1 25485 22720
1 7364 1939
1 32135 10164
1 14208 1492
1 26526 18975
1 112 9137
1 2114 19647
1 20777 5366
1 16993 19419
1 17835 29495
1 16523 8659
1 158 265
1 31573 25595
1 1243 11634
1 32507 8617
1 18478 27549
1 13385 6541
1 25434 13010
1 12475 22849
1 862 15014
1 20963 31521
1 32759 18287
1 10251 30301
1 15206 6907
1 29724 13645
1 12147 23938
1 15550 26116
1 19378 4824
1 16065 14631
1 2309 28647
1 15548 768
1 22114 9309
1 29171 29390
1 17111 27810
1 11390 21599
1 2251 13
1 21160 4065
1 24198 12119
1 22422 23542
1 12276 18256
1 25385 22022
1 9637 3024
1 12580 29913
1 7449 24305
1 27538 2405
1 30267 26747
1 1122 16868
1 23083 20896
1 21077 25386
1 24384 26858
1 29978 11318
1 11854 17009
1 17591 6151
1 3364 10321
1 20522 29105
1 29273 28507
1 12112 28335
1 1609 1035
1 11271 17275
1 13658 17338
1 1679 26204
1 14212 30229
1 22839 29823
1 12560 31438
1 24373 27978
1 20639 32658
1 8917 14317
1 3695 21050
1 22230 10042
1 28890 9029
1 24336 28598
1 31263 19590
1 19547 17392
1 9061 28698
1 20397 2833
1 2301 925
1 26754 26037
1 11240 7069
1 21121 29945
1 27801 2895
1 30300 6101
1 8955 11393
1 25080 4781
1 30646 25552
1 3022 21794
1 25263 13595
1 26001 21038
1 29389 31800
1 528 7792
1 17155 7653
1 21087 18628
1 16523 17665
1 15921 8471
1 9839 32764
1 7049 24954
1 21070 21132
1 18834 28020
1 22109 4001
1 29386 7069
1 27820 3996
1 14950 15720
1 12203 5819
1 22771 22849
1 15340 32728
1 27705 19160
1 7978 32596
1 32356 15804
1 14475 4686
1 2150 13867
1 28194 28184
1 29591 7209
1 23480 1003
1 24222 31951
1 24268 27865
1 10645 30182
1 9176 20996
1 3432 32692
1 6358 9486
1 17022 2326
1 26883 15568
1 31388 6607
1 26083 10831
1 12806 28448
1 389 23019
1 7143 18073
