100000 100000
1 4984 11250
1 10968 13528
1 9135 3543
1 21441 15246
1 17274 27120
1 1866 23224
1 1256 25630
1 2973 27244
1 8205 21300
1 7954 10030
1 14502 7
1 2804 2475
1 9984 23241
1 21384 18090
1 18453 6802
1 10571 2879
1 6392 31552
1 32636 18753
1 8564 3457
1 27610 10239
1 29168 19758
1 13231 27951
1 14486 29147
1 10765 29223
1 12725 11692
1 17240 31056
1 30563 20074
1 516 30679
1 29798 29909
1 8352 10149
1 32341 22076
1 7444 30098
1 23290 15436
1 2343 8149
1 13563 14118
1 17476 6335
1 17337 13748
1 637 426
1 10873 30780
1 17616 21036
1 21186 4405
1 9897 32656
1 17925 26714
1 9385 14470
1 19076 29694
1 16550 2329
1 18284 7327
1 9971 31458
1 13380 32445
1 14561 1403
1 6027 32492
1 8325 25399
1 22685 25641
1 20924 7696
1 26839 27754
1 7277 26849
1 2043 3961
1 13326 6358
1 10198 25601
1 20586 21280
1 13088 23273
1 19361 17133
1 15267 17634
1 24944 27543
1 21408 22076
1 29618 27419
1 5742 7422
1 30759 16590
1 9316 7477
1 29557 27723
1 5625 1932
1 9580 30896
1 10794 15901
1 19086 18442
1 13340 7047
1 5839 13069
1 3075 12353
1 19865 20745
1 1858 27182
1 6931 31769
1 15316 23153
1 4771 26014
1 4842 3458
1 30386 20203
1 28373 10625
1 11695 14914
1 26663 18123
1 2134 10240
1 26133 14028
1 15666 13332
1 5664 11540
1 15712 10165
1 1781 32428
1 18071 21333
1 27281 27562
1 22117 17616
1 17320 9987
1 25275 11754
1 584 4257
1 31660 3832
1 21434 21941
1 14962 31197
1 10665 27471
1 8626 312
1 15493 5932
1 21249 10204
1 3370 31438
1 15782 25729
1 10685 21714
1 10913 3513
1 14807 27775
1 18925 16933
1 5606 23451
1 9475 8424
1 28112 10882
1 6815 26204
1 17113 29305
1 18374 16644
1 14534 31295
1 520 29378
1 578 229
1 18179 4682
1 27778 10976
1 17704 215
1 20005 17757
1 25026 26653
1 23902 21460
1 24627 21630
1 12628 7136
1 3713 16256
1 29385 9038
1 6930 7807
1 32762 21619
1 30644 18847
1 1991 15555
1 28129 20229
1 24596 6560
1 18496 1607
1 7023 10096
1 13678 30752
1 8691 26354
1 18431 28265
1 20844 19666
1 14272 16452
1 26812 3963
1 18495 11931
1 17021 1836
1 30862 25801
1 8935 21582
1 24643 29078
1 7412 16389
1 24003 19561
1 21187 2821
1 31169 15033
1 5434 7847
1 9217 10693
1 9968 21563
1 11618 20613
1 9802 18080
1 8987 11744
1 25316 25107
1 28485 14111
1 8754 9797
1 25242 19106
1 5991 20144
1 2940 15057
1 4757 21802
1 32313 1366
1 11030 699
1 29325 2698
1 26924 684
1 23144 22828
1 13028 11232
1 22002 25177
1 64 29800
1 10444 10680
1 6804 17233
1 5273 17910
1 27441 5312
1 15550 17778
1 7489 9282
1 30565 19257
1 5874 4445
1 12232 30772
1 3543 12907
1 15788 29856
1 14987 2472
1 22059 11711
1 28567 4233
1 31159 7117
1 6037 19791
1 860 9270
1 24214 26333
1 15685 27654
1 2754 10950
1 7810 11937
1 18494 14763
1 5641 27828
1 27731 19908
1 1786 1899
1 29644 20412
1 23079 7141
1 16543 11714
1 18643 13029
1 23248 10461
1 17594 6346
1 14483 3199
1 8530 29121
1 20913 1118
1 25169 24121
1 556 1151
1 21359 17303
1 38 30611
1 19821 3371
1 26879 10119
1 19542 31075
1 10686 5207
1 15109 18239
1 18098 11555
1 6119 22533
1 18009 8068
1 22274 6454
1 17280 12576
1 9526 19136
1 27308 22396
1 28867 30069
1 26297 530
1 23308 9660
1 193 19108
1 30619 16007
1 30527 32719
1 31844 30853
1 20596 15843
1 18254 24984
1 11274 2546
1 23791 28809
1 22520 8999
1 17559 251
1 11429 32345
1 26001 19357
1 29776 8160
1 18853 11940
1 25007 18344
1 26849 23161
1 22998 9092
1 25242 13998
1 5467 31684
1 18349 4919
1 23736 3593
1 23050 31191
1 25584 2648
1 25972 13272
1 2422 26222
1 5506 22527
1 31818 31571
1 27882 29887
1 3429 8498
1 16894 10925
1 12375 15720
1 25719 19252
1 28463 30427
1 20594 20362
1 21915 1165
1 4792 15330
1 5968 19057
1 16962 17124
1 30124 14461
1 13053 15706
1 10394 8192
1 17866 18988
1 20151 29494
1 31177 10894
1 10419 8985
1 8919 11896
1 9209 3963
1 26965 17750
1 30866 15698
1 30508 1794
1 24134 18259
1 30221 18671
1 7429 15554
1 17150 5031
1 31878 25224
1 31506 3191
1 22318 2694
1 17783 10088
1 21555 29993
1 32438 13682
1 3329 28990
1 10551 8941
1 8669 11784
1 18180 31304
1 456 29584
1 206 32509
1 27046 13629
1 15925 29892
1 24223 12964
1 4932 26376
1 10182 6817
1 10043 1175
1 2808 25767
1 30866 25501
1 20743 21588
1 8762 16851
1 21784 23369
1 1574 5364
1 9034 19768
1 266 32625
1 27289 6718
1 2915 32101
1 17921 884
1 27575 24011
1 8422 32193
1 24094 23535
1 15027 14066
1 21761 27938
1 3522 28940
1 14114 5810
1 7548 10208
1 16092 24601
1 28609 13537
1 24237 13685
1 13706 25907
1 20209 20024
1 26316 13828
1 10480 27681
1 21920 11039
1 13083 1643
1 31906 29630
1 17043 13636
1 3222 20896
1 21995 29056
1 32082 30300
1 19759 31887
1 9688 19189
1 25381 1196
1 8130 21934
1 19410 22872
1 31203 12832
1 7232 17415
1 32299 20361
1 24447 22809
1 3787 26983
1 31978 21771
1 24218 28230
1 21419 23023
1 2231 18646
1 12162 8473
1 19312 16192
1 31426 29980
1 27235 23738
1 20892 2037
1 31715 6490
1 23199 31109
1 9630 13351
1 2176 8773
1 3196 29558
1 10519 30261
1 31690 16244
1 26027 5141
1 1943 19199
1 6255 21720
1 11870 16058
1 6988 28502
1 15846 6752
1 29665 1089
1 32615 16472
1 201 9818
1 28398 24458
1 3100 13028
1 514 12146
1 26424 3673
1 16776 12914
1 29633 6493
1 15076 29293
1 15846 29168
1 3169 27537
1 3046 21735
1 4307 6516
1 1747 13213
1 28283 23139
1 24727 20966
1 3370 7415
1 6964 68
1 14249 3048
1 21840 18014
1 27737 11302
1 16368 4525
1 8471 8486
1 8580 15481
1 32354 2938
1 2596 260
1 21952 13733
1 7449 11525
1 22365 813
1 5023 10583
1 19190 22002
1 23785 10739
1 20469 23997
1 32614 6684
1 26846 1564
1 8003 6361
1 21993 30318
1 20017 6568
1 753 22586
1 2152 32113
1 3212 22469
1 747 14265
1 8316 4835
1 12046 21528
1 15686 27149
1 5942 28653
1 5408 26548
1 30945 31824
1 6160 12757
1 16358 23624
1 26963 14798
1 18173 13118
1 17404 7792
1 385 30642
1 4829 29781
1 29301 7725
1 16298 26739
1 5318 28791
1 32092 28914
1 6351 25865
1 4564 59
1 6946 2757
1 25281 28242
1 14470 23781
1 18883 3173
1 9020 4914
1 29649 5797
1 7559 17014
1 20440 30804
1 32107 24883
1 20644 5663
1 7604 1173
1 1540 4783
1 24634 27046
1 20777 16763
1 9572 7873
1 14416 15328
1 23787 24905
1 7585 19571
1 5088 922
1 23894 9366
1 9201 28480
1 5919 4169
1 26600 5992
1 9925 7235
1 6516 28563
1 4110 25154
1 15404 14994
1 25058 28575
1 14801 17838
1 21675 31269
1 5075 25639
1 10242 22307
1 19991 16096
1 903 26816
1 30456 19544
1 24336 30095
1 28812 1244
1 13831 7779
1 24360 9979
1 2573 26213
1 24870 8251
1 30947 355
1 29669 28170
1 27019 23659
1 10770 2807
1 5290 5273
1 5926 15394
1 27697 20525
1 5168 21233
1 9788 11744
1 16853 14085
1 28475 15993
1 27541 19565
1 1871 15515
1 12368 2585
1 20215 30433
1 5128 21649
1 1771 8237
1 24296 28903
1 18248 31292
1 28037 9193
1 29166 3710
1 22117 20892
1 9254 26917
1 2238 12518
1 27529 2684
1 18559 26507
1 16925 635
1 11156 8795
1 5568 27288
1 31846 32169
1 24266 12767
1 9634 20990
1 2542 28485
1 2876 14607
1 14689 11834
1 29875 24301
1 8510 27005
1 27798 29564
1 810 10292
1 14663 20518
1 3380 28988
1 21247 9680
1 8190 2238
1 31506 18189
1 16418 11267
1 22645 25234
1 14031 16265
1 15741 16875
1 9651 9046
1 31465 24684
1 4638 8588
1 25635 28265
1 11108 11070
1 26819 5290
1 20611 22402
1 26453 3097
1 6405 22727
1 7516 23998
1 25896 23657
1 22679 24301
1 14653 2179
1 19842 15806
1 26702 3077
1 14112 12734
1 20995 29958
1 9208 9444
1 14278 16731
1 5213 26823
1 27942 23912
1 19955 19469
1 26489 1334
1 2159 9255
1 28870 15302
1 22430 7996
1 482 19621
1 30377 29282
1 2008 3009
1 22679 14356
1 6286 18299
1 8723 4833
1 23206 8445
1 28784 26721
1 9379 16078
1 4586 18541
1 5965 3491
1 4911 21647
1 14166 889
1 17950 15288
1 19005 6368
1 9678 7729
1 31347 27802
1 15314 28116
1 1725 17764
1 27323 7804
1 217 26132
1 16863 15034
1 24420 26596
1 15961 12490
1 26363 3854
1 7505 27589
1 11937 19865
1 9086 3351
1 17248 26738
1 32232 23092
1 12083 29374
1 8179 12935
1 26404 4975
1 17049 8619
1 25778 18709
1 26871 25054
1 28277 8183
1 3595 25267
1 21509 3683
1 24508 10247
1 8471 27458
1 11034 5429
1 3049 13039
1 24040 30862
1 8929 3658
1 16728 27395
1 32113 20488
1 21013 22565
1 29757 23629
1 22918 16976
1 9344 11900
1 11346 5922
1 17067 29006
1 12831 10290
1 80 23841
1 6816 7167
1 2367 20627
1 25550 27431
1 23535 22352
1 5493 15834
1 287 4904
1 22003 15757
1 26300 15205
1 15420 12019
1 25094 9819
1 802 26665
1 7407 4416
1 468 30513
1 29379 6718
1 3492 3233
1 14 8391
1 10509 32412
1 27067 41
1 9204 30722
1 8057 22626
1 4398 10212
1 7523 22837
1 13635 1339
1 28895 17277
1 21105 31449
1 1222 5314
1 30196 3999
1 30918 4362
1 10885 24305
1 2053 7921
1 13345 30055
1 17159 10748
1 14603 26053
1 8402 32555
1 31764 10798
1 11088 22477
1 3098 9620
1 19188 1688
1 3279 22899
1 30112 31481
1 31931 9151
1 17607 3753
1 7301 6427
1 14031 20865
1 23406 20299
1 8121 18319
1 27934 11244
1 3331 19817
1 27811 2914
1 8397 5825
1 12471 21523
1 10300 31546
1 13633 18899
1 28956 1402
1 15903 13726
1 8905 30849
1 5923 13709
1 7759 16185
1 5467 18691
1 10704 31310
1 15766 27943
1 27430 8255
1 13347 23960
1 30154 25526
1 23004 19804
1 28660 21525
1 14948 11289
1 4868 27729
1 12204 19335
1 2849 1027
1 24252 31013
1 31264 22204
1 29104 24619
1 8615 5529
1 13056 18368
1 30866 14104
1 28165 366
1 12181 31018
1 14521 7123
1 26915 18826
1 2751 11673
1 10383 2124
1 17827 19624
1 15474 22713
1 4706 1433
1 10316 29786
1 14381 26478
1 20846 13395
1 20586 30593
1 29463 17651
1 31740 8635
1 7645 14216
1 32196 30982
1 17998 26232
1 24167 23557
1 9944 24461
1 32082 20994
1 30950 18577
1 13052 13352
1 18764 29211
1 26731 30450
1 27621 3240
1 18426 10211
1 21114 13293
1 27481 29560
1 19174 17516
1 10965 18267
1 26744 12102
1 29146 25817
1 7321 16464
1 15542 30614
1 17071 2664
1 9119 1151
1 9025 28170
1 5880 17665
1 12891 28190
1 12496 17016
1 3380 18196
1 16300 17899
1 31502 31795
1 28294 28662
1 30046 20270
1 11797 3335
1 31533 22009
1 17231 31182
1 13246 8922
1 7981 11246
1 9329 12995
1 25518 13049
1 32231 5599
1 14878 17819
1 17511 1643
1 24216 12053
1 22400 25031
1 1226 12525
1 7408 14285
1 31224 11492
1 21189 25697
1 10307 11049
1 19650 26441
1 24364 4300
1 8452 28224
1 1364 6773
1 2022 17733
1 6021 28502
1 29473 8505
1 6390 24670
1 8248 30889
1 22731 10160
1 10771 24297
1 12508 15443
1 24041 5474
1 8631 3627
1 22372 18220
1 28648 15912
1 10240 8928
1 9848 9917
1 3509 18087
1 8883 18580
1 31957 12951
1 3374 28544
1 311 13632
1 25609 9139
1 14997 1665
1 31346 15153
1 30771 1185
1 4458 8068
1 14273 18330
1 28108 7089
1 2947 32440
1 3979 18028
1 11183 19555
1 28219 23688
1 14103 5177
1 24275 8113
1 26375 28513
1 1713 3421
1 14961 15131
1 32734 512
1 23623 30107
1 4756 7295
1 18729 23831
1 10237 30184
1 30784 1311
1 23102 352
1 2922 22061
1 17844 10333
1 19095 11133
1 32637 30485
1 28275 798
1 21819 27958
1 32325 29770
1 14868 18135
1 17686 24563
1 1278 20910
1 8727 3998
1 25657 8836
1 14397 13940
1 10780 16103
1 16686 2198
1 22293 3871
1 1888 23730
1 1260 11363
1 19327 3028
1 5959 24396
1 6416 894
1 21875 25225
1 20053 15866
1 20833 15829
1 23408 5359
1 16367 19750
1 31946 8755
1 9833 18471
1 29878 8928
1 336 24041
1 2130 4266
1 18522 14549
1 17326 25967
1 29625 32486
1 18737 15632
1 26272 8725
1 12344 18816
1 25348 5396
1 14079 19738
1 27296 14398
1 19397 3896
1 12603 4815
1 12587 32513
1 1069 11344
1 16862 30850
1 19232 6742
1 6005 24577
1 1556 5740
1 6301 1933
1 27814 12366
1 12915 4826
1 4753 28760
1 16689 19788
1 13685 32317
1 27661 9810
1 6103 8188
1 30814 18421
1 3433 9488
1 22529 31665
1 7308 4583
1 30459 20867
1 22804 8086
1 3167 15683
1 23627 25547
1 29299 7732
1 32312 13571
1 18958 25818
1 13345 7933
1 27972 19211
1 14414 31598
1 30021 21065
1 24336 758
1 22403 31823
1 15618 27219
1 24083 29162
1 655 24533
1 32598 3082
1 12468 32017
1 22744 29465
1 2823 218
1 20856 18571
1 27385 25965
1 9930 3767
1 22616 9964
1 27065 17125
1 2840 19982
1 11889 23976
1 14930 4884
1 29564 11630
1 23693 11519
1 1066 16213
1 15677 8448
1 23095 19008
1 2953 9776
1 17064 20523
1 18001 29057
1 18934 27067
1 10608 32244
1 13166 28697
1 62 9485
1 32728 30977
1 345 7045
1 18263 22806
1 6054 9790
1 27280 8313
1 15506 7036
1 24334 17817
1 18334 1105
1 6885 29261
1 22298 29273
1 25494 10016
1 13872 23976
1 1075 10475
1 25637 7937
1 11972 27818
1 8412 23112
1 3304 30088
1 8860 27962
1 17344 22844
1 22802 13916
1 28424 24216
1 24986 18481
1 22407 27231
1 4282 23728
1 26794 11864
1 13551 7413
1 10604 20128
1 30381 4407
1 15480 28996
1 31137 19706
1 11154 27663
1 9017 11142
1 563 1185
1 10854 12439
1 31603 30401
1 21665 24918
1 18220 13557
1 1068 10632
1 10845 5967
1 31642 8454
1 32460 27785
1 31377 17773
1 22000 8533
1 6095 31766
1 17165 29166
1 31851 28745
1 4257 23027
1 25693 8621
1 25855 13941
1 2113 14083
1 6714 20047
1 21592 26900
1 19780 13493
1 4304 6632
1 26711 14864
1 24389 27705
1 11412 24329
1 12679 28455
1 32491 32228
1 7582 12846
1 31802 7696
1 13067 21844
1 6329 9724
1 13649 27047
1 20117 24364
1 24500 13798
1 8155 139
1 5697 13183
1 28568 13059
1 10254 22457
1 30271 17483
1 1731 32051
1 21834 31744
1 5977 397
1 3620 18168
1 34 27493
1 24647 11475
1 6154 11397
1 21153 17362
1 23324 21594
1 27709 5869
1 2120 18089
1 24607 12831
1 19555 19069
1 12400 18693
1 7791 1380
1 3291 11175
1 12573 14042
1 28726 32150
1 7568 18438
1 16741 25399
1 11108 932
1 31611 6494
1 23023 2627
1 8483 11038
1 3782 22192
1 32575 14816
1 3459 26290
1 718 2995
1 7366 23543
1 9747 21475
1 31866 10575
1 14580 27085
1 4442 8216
1 2208 25073
1 27059 29177
1 10868 15689
1 32619 31444
1 28192 8922
1 23362 26357
1 15109 22408
1 32088 2448
1 23778 26670
1 12016 30570
1 944 14830
1 8563 14806
1 31434 29894
1 32440 11747
1 23377 31844
1 20098 25556
