100000 100000
1 14928 16171
1 17730 10040
1 19988 14073
1 22735 16105
1 17974 28206
1 15513 16019
1 28777 30023
1 4729 1717
1 6394 24046
1 447 19571
1 24402 19824
1 20435 24481
1 13250 4977
1 27677 5918
1 25216 6367
1 29475 22371
1 20460 15140
1 27889 26459
1 18968 26528
1 19134 1910
1 5000 2902
1 26572 32505
1 2870 10981
1 4496 5016
1 5593 14011
1 23315 8006
1 11367 28549
1 16280 14412
1 13273 28393
1 22655 8088
1 558 10360
1 10857 26968
1 13490 30430
1 19869 5064
1 15232 2396
1 30123 72
1 15942 17785
1 7247 690
1 15944 28916
1 21399 31466
1 6568 14332
1 840 11447
1 21476 25507
1 5503 18897
1 18336 21649
1 22164 25147
1 9638 5621
1 3139 11986
1 25899 7362
1 2062 27175
1 2388 1815
1 14557 11146
1 24568 28670
1 32744 30823
1 7592 11098
1 19670 32726
1 31468 32283
1 17702 13421
1 14032 9908
1 31439 14424
1 8863 18895
1 30243 20396
1 6895 5951
1 5881 19705
1 4573 15158
1 4363 11295
1 3738 28600
1 1949 20322
1 17959 16975
1 3168 4800
1 12636 25089
1 1429 10625
1 17455 2431
1 16245 31249
1 10803 22943
1 11473 27659
1 11359 14348
1 6902 23702
1 9233 1596
1 23763 11508
1 8018 17571
1 12638 8024
1 6748 30247
1 26931 30200
1 29274 22483
1 3966 2148
1 30062 16591
1 6684 17174
1 13304 16016
1 25853 17738
1 30486 16716
1 31949 4368
1 103 27825
1 31955 415
1 30485 24790
1 1049 31724
1 9746 3954
1 1485 3451
1 28577 29004
1 30951 28021
1 6681 12274
1 11020 5116
1 23013 6062
1 15026 23483
1 15568 26038
1 31878 25025
1 23168 18083
1 20490 6031
1 28223 6436
1 10115 15215
1 15874 18676
1 18194 11016
1 29347 22025
1 32545 17456
1 17778 23567
1 26112 18433
1 9964 11796
1 21712 29743
1 17098 23173
1 11169 18072
1 1342 11097
1 8407 7965
1 1401 30348
1 8146 13233
1 31088 21199
1 31438 2735
1 5856 1150
1 29703 28529
1 1423 14034
1 25121 5406
1 18134 21848
1 29640 23491
1 13916 6561
1 22164 27558
1 2084 8507
1 17711 6871
1 26570 8161
1 16569 20743
1 7433 495
1 31083 23965
1 22913 4889
1 10875 29703
1 5047 32091
1 27968 16974
1 4958 13363
1 18327 21998
1 4821 8207
1 31109 17124
1 6640 7681
1 19998 16648
1 30203 10170
1 29605 13213
1 29436 14262
1 7924 20263
1 14905 15796
1 32286 20860
1 31226 14185
1 15956 30
1 14992 16757
1 10501 24776
1 1174 13462
1 7241 24647
1 15479 8988
1 25216 23435
1 22321 19101
1 11574 16126
1 19544 19945
1 14155 12309
1 26973 19264
1 21072 29988
1 27152 8899
1 25395 3958
1 31332 297
1 4639 15261
1 1394 691
1 12702 19463
1 30145 610
1 8449 4562
1 19141 26983
1 11777 18401
1 10149 4827
1 14758 13360
1 16194 6064
1 9320 29540
1 16756 5864
1 17813 8871
1 11670 19972
1 29170 23474
1 11846 5568
1 21925 14123
1 25190 5885
1 9554 18738
1 14182 19455
1 27269 19511
1 14534 8664
1 28496 28174
1 30934 20004
1 3381 29509
1 30401 11511
1 25413 9397
1 9673 15124
1 14218 15191
1 31188 96
1 1955 15961
1 7464 32406
1 3246 1905
1 13171 30779
1 13931 24946
1 19982 9173
1 24989 29981
1 30082 8024
1 19892 30777
1 27724 14305
1 5546 21222
1 3805 22950
1 12331 12078
1 29925 15405
1 15096 9949
1 14289 7869
1 5517 914
1 658 10515
1 3842 17687
1 20129 17493
1 11055 25070
1 29248 76
1 17171 30252
1 25602 22733
1 1143 21643
1 22413 28536
1 5326 11706
1 6047 3494
1 23392 16887
1 16719 668
1 13991 20704
1 17558 12805
1 8441 15238
1 19981 26271
1 2152 3268
1 32248 15668
1 24039 23503
1 4228 15308
1 8110 15629
1 23373 26913
1 25311 13611
1 17443 30803
1 8297 25194
1 5390 23773
1 18732 20537
1 20879 23240
1 25951 10505
1 28969 26398
1 17199 14941
1 8992 27810
1 30889 32544
1 32641 18622
1 15578 9276
1 18786 5309
1 23605 15208
1 9835 3898
1 19509 4161
1 28566 14808
1 8771 21405
1 32562 32564
1 29145 4380
1 8238 29976
1 21992 8960
1 660 3826
1 10615 6206
1 22868 21636
1 13197 16596
1 1347 28892
1 19026 21598
1 29027 11655
1 12657 26340
1 1125 11778
1 14272 8183
1 19308 32625
1 22563 26620
1 16916 20627
1 25006 32711
1 23475 26102
1 27401 13932
1 12767 7783
1 5401 12625
1 31792 7085
1 24796 31368
1 13638 25463
1 7317 18780
1 4366 3218
1 11306 14634
1 10306 19551
1 12490 25203
1 32047 30853
1 21458 2606
1 15803 20707
1 14578 23395
1 26278 9673
1 23436 24309
1 11280 11879
1 23388 9664
1 19260 9093
1 31838 22755
1 10643 29301
1 24044 9311
1 25836 7238
1 11559 12258
1 14602 5435
1 22169 6621
1 24166 14459
1 31513 10460
1 17967 9226
1 11246 10007
1 22416 4344
1 12855 7236
1 4657 31705
1 25994 22960
1 14848 12661
1 21979 3214
1 28721 5056
1 19615 19087
1 23939 11020
1 26930 19635
1 20934 22397
1 23670 19550
1 31898 14013
1 1982 13998
1 9081 4594
1 746 10764
1 30968 26605
1 19923 29185
1 31049 26532
1 12521 30027
1 28677 28387
1 4378 18993
1 2856 24894
1 15094 25875
1 8030 27466
1 26897 5445
1 381 1549
1 2473 17438
1 6482 20146
1 1929 10827
1 4512 1665
1 6701 28521
1 18790 20239
1 24871 26580
1 27233 30386
1 20162 25785
1 18642 26936
1 9700 19059
1 28801 6361
1 3897 24852
1 770 29545
1 2445 4929
1 19255 14291
1 14714 3908
1 10774 16322
1 23620 32348
1 16556 4513
1 25089 18007
1 31586 20166
1 29437 2403
1 25216 20970
1 25692 22562
1 21487 4573
1 24577 18940
1 2627 7287
1 17327 28601
1 5369 15826
1 31598 21583
1 9724 10166
1 23345 32760
1 22638 11605
1 15285 12680
1 21670 26425
1 24236 16894
1 30069 21370
1 24091 26201
1 21166 17972
1 11009 17325
1 21733 15928
1 24377 2421
1 13942 29186
1 26273 1579
1 5578 10476
1 17276 27158
1 31957 13473
1 29205 11364
1 483 7891
1 12198 18040
1 26005 24369
1 10359 14725
1 21030 11667
1 20810 4700
1 8179 17528
1 28663 24450
1 17211 10163
1 5972 19846
1 18211 17249
1 6743 23953
1 31229 30494
1 14975 27199
1 11977 24953
1 5487 28333
1 14332 32677
1 5597 17364
1 32641 30065
1 27562 18453
1 24574 4473
1 20306 9492
1 9048 24990
1 5255 10186
1 19065 27573
1 20505 24278
1 593 24188
1 5401 29460
1 27162 20178
1 3390 28273
1 3809 21799
1 28807 25854
1 16450 7985
1 8226 13379
1 8819 18912
1 26765 19669
1 8580 6037
1 12027 14891
1 10724 22159
1 3577 23725
1 18984 2981
1 9553 2574
1 8712 13627
1 8495 2012
1 17066 14959
1 15490 5205
1 25636 23187
1 17061 29053
1 5180 12512
1 21567 9837
1 17009 8296
1 29544 27374
1 19776 15437
1 6925 28998
1 29856 49
1 26005 594
1 21967 27885
1 1732 8149
1 21584 23942
1 7392 8464
1 5173 10333
1 7443 32147
1 27034 24741
1 24337 14930
1 24946 19482
1 3066 11515
1 18310 24816
1 29826 2439
1 19898 24586
1 4687 28176
1 14482 24429
1 14499 24802
1 13558 22772
1 14394 29908
1 15154 4421
1 31350 2009
1 9025 27395
1 22457 20434
1 20043 31302
1 11538 10662
1 2412 27720
1 29981 24213
1 3511 5985
1 26660 21449
1 16763 18229
1 26506 22574
1 7876 6444
1 14442 1156
1 25381 32034
1 20859 25011
1 27829 11872
1 16439 18782
1 26712 14539
1 26940 13498
1 13632 24156
1 10226 28065
1 8627 28880
1 4462 21986
1 25870 29601
1 24214 14556
1 31498 6708
1 16774 23371
1 17470 30292
1 10803 15713
1 4069 27359
1 15950 17177
1 29410 14015
1 2156 14024
1 4097 11292
1 8803 23028
1 13696 26576
1 24311 30826
1 29646 7452
1 14006 12683
1 4498 18841
1 31776 27623
1 239 25969
1 6923 9997
1 14854 25550
1 26438 8096
1 7869 6035
1 15997 31150
1 19391 20555
1 348 25918
1 31429 17246
1 10231 28968
1 23059 5515
1 30058 42
1 32069 6290
1 3772 5175
1 19275 4401
1 30986 25618
1 3507 6482
1 17121 28444
1 1318 29315
1 23787 875
1 10038 23718
1 26062 27163
1 26967 17642
1 27985 11753
1 15658 24826
1 29377 12285
1 8706 2676
1 8851 32520
1 28577 28316
1 5962 9359
1 15938 26194
1 8603 23687
1 4061 2625
1 23503 27425
1 7846 22362
1 3178 1255
1 29910 30593
1 7178 32008
1 12719 645
1 8849 11760
1 8122 19286
1 20358 20508
1 84 3442
1 12729 13101
1 12392 3745
1 8742 3387
1 2686 2274
1 22044 21611
1 10741 28837
1 23711 22212
1 29580 27450
1 2826 1086
1 1832 2442
1 7417 7964
1 32465 6917
1 2917 18044
1 7933 11483
1 24337 3885
1 23569 2415
1 549 7872
1 22821 19465
1 21785 31970
1 17415 23754
1 2773 3817
1 12931 26854
1 4119 29100
1 25826 11021
1 532 9624
1 4529 6186
1 30818 16640
1 7876 17488
1 9749 7349
1 27514 5105
1 5673 11991
1 4161 3410
1 1824 2026
1 14173 24123
1 10731 9772
1 29414 27123
1 18446 4902
1 13328 29548
1 5376 32642
1 18352 14266
1 11984 20764
1 31739 3273
1 4622 22364
1 21392 22608
1 1257 6594
1 27065 29441
1 15765 29890
1 27629 19459
1 18416 30931
1 19610 24737
1 28260 16323
1 4898 23620
1 10767 11341
1 27939 29854
1 24097 18413
1 25852 22057
1 25222 13043
1 24973 13520
1 8646 23255
1 21310 21739
1 20009 27340
1 12866 8305
1 29214 10903
1 12829 7273
1 24541 16290
1 20067 21154
1 17484 1100
1 5315 932
1 24863 27012
1 20549 13542
1 12868 5782
1 31184 28482
1 638 15172
1 4591 16805
1 13136 18457
1 18388 23563
1 15388 250
1 4510 22187
1 9356 7678
1 6615 31086
1 32305 28288
1 9793 6054
1 8554 12914
1 23506 21501
1 12680 7667
1 1021 24747
1 11311 15140
1 14131 4077
1 2047 7736
1 4266 18610
1 9844 8139
1 20317 13207
1 7435 4469
1 2132 13333
1 6567 8350
1 20005 505
1 26162 23444
1 29115 30485
1 20359 3290
1 16470 25910
1 29584 24772
1 25299 2134
1 15019 2368
1 16942 26898
1 83 21495
1 5445 17246
1 12028 26261
1 31710 17783
1 21310 5476
1 19180 15129
1 27190 2080
1 28174 30963
1 28458 8455
1 601 7256
1 27755 23087
1 3671 29495
1 4992 3356
1 31567 8269
1 8320 22674
1 13255 20377
1 3264 6312
1 2888 3856
1 21678 9502
1 21345 8083
1 21757 18928
1 16878 21022
1 771 11819
1 3227 17730
1 1119 7424
1 23971 5845
1 27102 25879
1 1502 24040
1 4512 16934
1 4090 249
1 29814 1217
1 6408 15466
1 25231 27764
1 4667 27954
1 29524 26639
1 20461 29651
1 11408 12353
1 2531 17292
1 9428 28776
1 12498 29135
1 9498 29096
1 15650 23029
1 3496 31802
1 23281 10545
1 567 25351
1 5979 26306
1 8533 28022
1 29433 19565
1 19208 4994
1 32167 811
1 15028 16399
1 24459 6175
1 30782 3454
1 29523 15818
1 25714 12415
1 21949 11650
1 25762 1318
1 3677 15648
1 29072 29250
1 13723 31994
1 3471 5866
1 15355 29201
1 26084 30296
1 13985 16523
1 9074 5627
1 21780 23139
1 11927 16839
1 25666 1631
1 27217 27344
1 708 21314
1 10917 21527
1 27236 19267
1 27201 419
1 29404 31679
1 864 7636
1 12769 9515
1 28654 18677
1 23648 10060
1 21740 1808
1 19720 32170
1 23831 16390
1 21512 24642
1 9924 1502
1 13338 23675
1 18703 5470
1 28864 31323
1 13364 17624
1 20941 16891
1 28989 21831
1 16424 13624
1 1246 22939
1 24525 4524
1 31133 10320
1 2836 28381
1 21813 2885
1 4918 3251
1 32061 8652
1 27149 26160
1 20229 10493
1 6427 23643
1 28353 7761
1 10702 3453
1 4585 28780
1 25346 11408
1 18655 12857
1 32712 27893
1 3027 1084
1 17254 22117
1 3812 10276
1 3743 5418
1 8583 29344
1 23092 6799
1 7469 3956
1 15018 8597
1 10016 19404
1 20814 27623
1 18862 23248
1 20087 19216
1 10378 18552
1 26891 18924
1 21615 3746
1 28484 2652
1 518 98
1 21684 11070
1 10250 32665
1 24967 19101
1 18602 12489
1 26377 30756
1 27183 8487
1 7528 11225
1 734 4850
1 3770 5384
1 23584 25604
1 13121 21884
1 12512 17063
1 8942 31989
1 2869 9385
1 37 22743
1 9537 13491
1 32704 27680
1 20825 10710
1 12886 9116
1 11621 15719
1 29373 6748
1 9610 13069
1 7629 612
1 2567 10008
1 30567 1444
1 15453 5908
1 24758 13098
1 14259 22686
1 17333 19605
1 30840 29303
1 22514 1997
1 1866 3031
1 9361 6385
1 11031 26116
1 25491 6289
1 1666 5154
1 10841 6686
1 9352 25933
1 31587 1694
1 14435 13541
1 9566 4004
1 5294 5417
1 4958 20096
1 7627 2056
1 29288 25523
1 15234 14899
1 20531 10918
1 3562 29815
1 5935 21915
1 27021 14154
1 3015 1507
1 24263 13476
1 12003 13393
1 20591 7184
1 10674 32240
1 23993 27906
1 9894 10481
1 9051 17259
1 15296 30183
1 6127 21131
1 18957 4407
1 1945 518
1 30321 14537
1 29417 24891
1 8099 27140
1 21763 25809
1 30073 11258
1 5373 8850
1 5478 18911
1 9864 32637
1 20545 4544
1 7635 1046
1 32071 27505
1 15020 19201
1 32356 23496
1 12009 15823
1 22958 18440
1 9222 5144
1 3122 3488
1 17423 18634
1 31220 16918
1 18880 31168
1 7985 12094
1 23532 26007
1 26343 24495
1 14363 31677
1 19096 20343
1 28791 13002
1 8010 5390
1 16617 6420
1 13266 5769
1 16255 21373
1 9298 7952
1 27665 32400
1 1793 26770
1 25380 9677
1 22058 28087
1 14350 17728
1 15224 6167
1 14939 2393
1 8304 7849
1 10864 16631
1 10303 10366
1 8558 13766
1 30390 1967
1 12377 24267
1 26771 8340
1 31354 8509
1 8450 20790
1 20225 5015
1 4195 27911
1 1519 30443
1 22606 8401
1 9267 23161
1 12500 21229
1 2835 7552
1 13064 21429
1 14030 17236
1 11455 29243
1 20608 19889
1 24979 18748
1 5957 4431
1 23854 22607
1 25761 14518
1 15045 15714
1 20512 26964
1 1506 8807
1 13881 16077
1 6247 13131
1 9848 4242
1 6608 12328
1 31965 13749
1 952 28603
1 10879 15100
1 20382 26136
1 29044 16180
1 12778 924
1 6133 27079
1 1579 36
1 22206 12177
1 20643 26236
1 1716 23024
1 30981 29723
1 20938 1050
1 8829 8461
1 27429 692
1 17649 25648
1 4735 27040
1 27527 1955
1 26313 9238
1 15463 8572
1 19476 21238
1 11714 1209
1 26801 25948
1 3091 15994
1 32151 8053
1 13732 29549
1 7686 914
1 12116 12681
1 2666 20859
1 30361 2559
1 12930 4102
1 13505 1901
1 8897 21736
1 14205 21589
1 24821 16074
1 21151 9679
1 31782 21920
1 3875 15994
1 21441 17718
1 19308 7608
1 23030 9739
1 12497 12059
1 21854 18531
1 8792 3610
1 26081 13720
1 2241 12809
1 20695 23473
1 8135 5704
1 22637 5941
1 10402 12986
1 8778 3906
1 9680 22648
1 29043 6105
1 1045 18119
1 14188 3708
1 21697 3144
1 16545 25851
1 32049 2159
1 4 20107
1 32664 8502
1 15862 17176
1 16640 275
1 11883 19676
1 28811 28967
1 12873 21553
1 29695 9144
1 18450 23971
1 32129 737
1 28611 28234
1 11937 22408
1 1532 2647
1 27799 23697
1 23136 492
1 18892 4689
1 1343 49
1 10397 26182
1 16499 4260
1 31579 773
1 18311 3760
1 17814 23667
1 799 13186
1 17051 19512
1 915 13848
1 21819 21105
1 3806 12698
1 9422 20133
1 17847 17902
1 2936 17659
1 9213 9863
1 14763 938
1 24664 2941
1 13037 15536
1 28446 14563
1 2012 26567
1 11379 4181
1 29039 149
1 29109 24784
1 12670 29987
1 6679 26822
1 23685 22672
1 14987 15986
1 28837 11783
1 4326 4714
1 24043 24558
1 28222 115
1 25557 14176
1 8343 25240
1 26642 26590
1 8127 23166
1 10890 833
1 375 1266
1 31390 27123
1 30931 3012
1 20913 2911
1 25828 2520
1 30439 2726
1 12948 30074
1 4140 7060
1 5584 1266
1 17529 11218
1 24045 16728
1 21330 11357
1 26948 15274
1 17812 3894
1 31776 6172
1 7021 19804
1 32475 25519
1 7084 2295
1 26435 26629
1 10299 8150
1 20802 29044
1 15337 16923
1 2751 15193
1 30061 24885
1 5823 30383
1 21416 2831
1 27600 7904
1 1835 1415
1 29095 4314
1 31993 15906
1 520 6246
1 1678 25086
1 28902 26549
1 17184 12808
1 24524 11580
1 11812 26478
1 24699 15299
1 30484 15448
1 10965 30904
1 1648 27859
1 27129 1224
1 21507 17421
1 25776 21169
1 29287 2504
1 1288 8273
1 29643 25609
1 830 1539
1 3060 272
1 14305 4140
1 4994 7565
1 22837 5905
1 20597 15121
1 10198 18668
1 10223 6851
1 20125 6718
1 7483 20564
1 31175 4198
1 16911 309
1 26964 6771
1 31758 9223
1 686 27703
1 17297 21587
1 9611 3996
1 16295 3707
1 18452 8252
1 25435 26608
1 7751 25899
1 28725 6054
1 20634 15639
1 515 25285
1 1505 4244
1 2008 16802
1 17521 16049
1 20054 20717
1 28294 14287
1 32553 25388
1 24034 15027
1 14804 18023
1 25271 26585
1 10672 4645
1 10695 7947
1 15665 4504
1 19914 23347
1 25196 7701
1 6160 110
1 27862 32199
1 13415 20577
1 2127 6819
1 23615 30928
1 23903 9630
1 15628 28780
1 19135 31262
1 7660 5613
1 22555 21935
1 2186 17761
1 17942 14328
1 31042 22468
1 24463 32493
1 23174 16592
1 28706 4934
1 20352 16150
1 1010 14639
1 4600 21070
1 21670 22849
1 26489 27628
1 1970 21937
1 29103 3572
1 8664 16327
1 24084 19470
1 21486 402
1 14540 25309
1 1249 20443
1 26316 22925
1 15610 30807
1 2882 25003
1 22112 24608
1 23601 26938
1 5855 18022
1 10844 4867
1 5863 8034
1 8294 2348
1 6616 7052
1 32055 24076
1 15228 12046
1 19874 28478
1 5845 11640
1 26948 32500
1 18970 19893
1 13999 30606
1 31740 10814
1 31432 3436
1 17965 4493
1 14189 13056
1 10531 15061
1 23899 4903
1 27930 13040
1 21839 1465
1 5208 5529
1 9324 12894
1 17076 26331
1 12253 21924
1 15961 8393
1 25531 23631
1 28104 18800
1 16689 18673
1 30492 9482
1 6110 6074
1 25746 22645
1 28282 5264
1 29256 4067
1 24253 22370
1 26949 32210
1 26748 23226
1 11194 17983
1 22 24722
1 22151 10774
1 23566 6505
1 7169 1774
1 17913 16790
1 15347 32499
1 29339 10459
1 15587 23843
1 9549 22589
1 19094 2494
1 8865 18963
1 24022 8951
1 13897 26718
1 4466 3568
1 20533 17752
1 18567 5093
1 31996 16976
1 2558 24488
1 15741 6324
1 13654 28493
1 454 31088
1 29859 20006
1 19253 13942
1 4055 10994
1 14812 10910
1 1345 7761
1 2346 21425
1 2899 13691
1 16328 21184
1 24488 5426
1 5826 18107
1 1862 18677
1 23527 13631
1 25632 4727
1 21362 30126
1 17375 19791
1 23786 21125
1 19425 15089
1 24390 21738
1 26242 19165
1 16469 28293
1 5531 13078
1 27485 30097
1 20041 27862
1 11011 10035
1 16880 27008
1 23146 9226
1 14463 5078
1 12703 6919
1 24565 29036
1 12597 5759
1 13604 30812
1 28972 8062
1 27060 27964
1 22296 11103
1 27500 23885
1 30590 1945
1 28845 2293
1 9858 14300
1 11839 21104
1 31679 31325
1 6737 1218
1 19831 26222
1 24762 1776
1 26348 22865
1 27781 20335
1 32269 9550
1 10925 11229
1 11349 14083
1 27173 12527
1 28401 9468
1 32027 26283
1 29217 23939
1 32638 1239
1 11232 26297
1 26302 21425
1 2503 25830
1 16083 1248
1 13871 23310
1 14464 6315
1 14486 22981
1 27865 9065
1 30020 4163
1 31235 1848
1 20525 29627
1 23867 30194
1 30490 28905
1 11801 20317
1 5892 23531
1 7958 12194
1 192 4689
1 26445 16897
1 226 887
1 31102 11202
1 28379 4883
1 11352 9071
1 14180 2570
1 14328 2112
1 26144 2440
1 11437 3543
1 29308 13391
1 18174 20525
1 21467 591
1 17646 25549
1 8432 29303
1 8318 13888
1 15978 3788
1 21364 21192
1 24791 30392
1 2139 24401
1 26050 25508
1 23755 26020
1 18463 23497
1 6378 15582
1 13290 1858
1 51 10016
1 32010 23398
1 8054 30601
1 32123 4182
1 15392 21601
1 7852 5330
1 18621 27031
1 4646 29777
1 699 8046
1 32111 25424
1 7537 10611
1 7470 26090
1 7776 434
1 9103 17577
1 20152 9257
1 21993 17308
1 26142 7805
1 11679 20393
1 21164 18412
1 68 5669
1 16953 13699
1 29442 15010
1 20699 16017
1 15676 7944
1 171 9563
1 32370 29160
1 24264 14353
1 11109 30476
1 31135 32257
1 22140 15955
1 3177 17675
1 22375 15548
1 1012 9045
1 5634 31680
1 16551 16704
1 31868 21221
1 14785 32666
1 21688 24464
1 26081 19989
1 5363 12058
1 3275 17911
1 24488 20263
1 26217 23828
1 15024 14387
1 11024 17657
1 16814 18030
1 30981 19051
1 22442 13514
1 13120 18704
1 7164 20050
1 15727 1899
1 9836 18877
1 14654 3854
1 20119 835
1 10454 21770
1 661 2223
1 6819 18091
1 28888 11190
1 16987 3682
1 2391 3719
1 9020 9475
1 6636 24227
1 12181 816
1 2555 12783
1 391 1813
1 31061 14855
1 4365 25175
1 18012 16854
1 2874 9286
1 16231 10596
1 11970 13402
1 872 21486
1 20924 20701
1 21964 15420
1 29862 26085
1 27042 9007
1 1706 20613
1 26624 3226
1 16159 25156
1 13730 32338
1 12371 14542
1 15317 13705
1 30600 15850
1 14483 18007
1 11836 25516
1 23024 22938
1 174 28908
1 10421 32000
1 3485 29175
1 1610 14690
1 29523 8579
1 16857 25428
1 11746 24041
1 2224 23034
1 10926 32398
1 13799 10269
1 13611 7586
1 17731 15229
1 8424 10766
1 27995 9833
1 21709 21927
1 9465 8078
1 7073 13224
1 6083 13325
1 24014 7007
1 19995 24528
1 10345 8998
1 3139 29
1 9581 18325
1 11461 21611
1 26951 4854
1 31250 373
1 14744 22777
1 19305 19086
1 12598 23210
1 26874 30004
1 25972 26271
1 31564 2791
1 28835 18806
1 2524 27964
1 1496 8831
1 19719 28717
1 29168 28853
1 22313 28339
1 11730 27635
1 22791 3479
1 26100 32356
1 1386 8324
1 6945 29244
1 22541 25954
1 16505 10149
1 17337 2527
1 31417 26364
1 2991 12110
1 25788 9022
1 19526 24757
1 32066 16573
1 30421 12065
1 8689 13336
1 17619 26685
1 15257 3433
1 26173 6947
1 32700 17344
1 28472 24434
1 27470 21713
1 18680 4769
1 23225 3305
1 10720 32659
1 25380 2855
1 22763 9323
1 20725 21992
1 16458 2721
1 28564 4995
1 4943 25942
1 32370 15159
1 2953 27108
1 30539 21089
1 305 5818
1 2472 2546
1 25284 23655
1 28583 20513
1 20466 23796
1 32766 10845
1 23479 13687
1 8510 27526
1 14792 1509
1 597 6748
1 23344 11048
1 15447 7224
1 15931 24433
1 16766 30714
1 30099 13520
1 15727 17730
1 10921 7682
1 19134 7139
1 8022 31114
1 8629 6036
1 29379 21251
1 9297 17385
1 11654 20148
1 27534 1154
1 22797 29541
1 14820 19843
1 9792 18033
1 30482 16451
1 26466 28189
1 6426 73
1 24888 20008
1 7821 21620
1 14190 21155
1 32264 26745
1 30774 23811
1 12031 17043
1 2866 1909
1 12217 16757
1 1940 12913
1 11420 13956
1 13700 4242
1 11435 28739
1 16066 9381
1 26445 18702
1 21132 26112
1 10064 3596
1 16578 32533
1 24365 21087
1 20552 23110
1 21134 669
1 21676 28923
1 30989 19588
1 18184 4338
1 32319 12009
1 26154 3031
1 753 17906
1 8691 1301
1 945 10117
1 22013 20971
1 2193 25600
1 6016 8130
1 551 32555
1 6775 21694
1 30680 30059
1 29182 24211
1 27479 8504
1 12287 25498
1 5480 5328
1 10253 2596
1 24554 15405
1 22928 18958
1 16660 23349
1 17699 31893
1 23551 15410
1 12602 7788
1 2660 8833
1 8712 30732
1 13224 21902
1 2208 8268
1 5397 22528
1 27994 3377
1 24427 7984
1 6520 9991
1 19863 24288
1 1033 4528
1 6338 15658
1 1550 8253
1 28045 694
1 6620 9915
1 18075 6960
1 10689 7759
1 20561 31225
1 12778 20358
1 14809 14109
1 14724 30438
1 5997 30854
1 26402 6089
1 14802 31599
1 13407 29035
1 7970 21019
1 1220 19009
1 24783 10694
1 9196 1420
1 17125 11484
1 28389 14127
1 18575 21865
1 11482 10685
1 29149 17360
1 23279 2775
1 1732 28097
1 28525 12725
1 4967 14693
1 22559 13314
1 31124 22747
1 14332 15597
1 15250 31208
1 10245 23165
1 25626 7658
1 32625 13604
1 12195 11790
1 26376 26008
1 23267 8131
1 15309 23774
1 14994 15727
1 1247 4775
1 113 26464
1 161 28128
1 20875 24837
1 3353 7045
1 4538 32350
1 28566 18358
1 2158 17841
1 16278 27916
1 17066 22911
1 30950 11821
1 22095 16054
1 30987 28062
1 27293 21288
