100000 100000
1 16629 12377
1 14377 31218
1 22364 2942
1 11240 28265
1 27931 18961
1 25855 2036
1 26698 15962
1 7910 15676
1 10679 14203
1 22405 4762
1 27182 31141
1 13977 29669
1 31992 1675
1 1114 24712
1 7074 18967
1 29531 7639
1 7936 32604
1 16817 25507
1 18800 25037
1 30039 14091
1 1635 32428
1 14289 26518
1 17178 15045
1 5392 25215
1 17582 24667
1 8598 20560
1 8019 18787
1 19418 12466
1 13021 31216
1 23790 26756
1 20612 16111
1 27743 30250
1 28132 9492
1 19293 16424
1 2376 23572
1 11035 12783
1 8999 23061
1 633 6902
1 28911 21346
1 30433 1037
1 11522 23140
1 19566 28399
1 10238 15310
1 8532 13334
1 32578 27415
1 30844 29395
1 7342 4909
1 22382 18333
1 25513 8040
1 31604 15530
1 12137 20668
1 27132 10428
1 1647 13108
1 24639 28734
1 10064 1947
1 26144 23695
1 21179 30076
1 2135 32158
1 30392 6478
1 32206 18871
1 7982 17128
1 15435 28572
1 20392 30779
1 16464 3800
1 10840 4159
1 3136 19024
1 2141 31278
1 8898 26907
1 26433 1265
1 106 31123
1 20422 15063
1 22679 10924
1 6626 9613
1 6551 20357
1 12808 3659
1 31762 16701
1 17321 3659
1 8613 4872
1 27899 895
1 1741 19586
1 24569 15747
1 19463 7747
1 5291 30417
1 6709 17587
1 28839 28212
1 9796 3359
1 2008 13439
1 6156 12557
1 23166 638
1 22647 31693
1 13430 11053
1 2790 28241
1 4540 32296
1 13776 21823
1 11310 11875
1 24236 1347
1 5778 4379
1 7442 12714
1 2267 18700
1 26909 4397
1 16808 12773
1 10515 17674
1 8462 8185
1 16968 13914
1 24727 18487
1 12607 23966
1 3210 25692
1 27923 10395
1 8813 26471
1 6677 29288
1 30921 22093
1 20407 16837
1 21549 6383
1 30121 16814
1 19829 22345
1 31809 10288
1 27980 14060
1 29728 32636
1 8432 3246
1 18707 1338
1 27702 22176
1 9271 5151
1 31949 4672
1 14689 19394
1 710 17136
1 956 27307
1 29268 15527
1 13748 3757
1 4817 1767
1 24595 20343
1 32514 27631
1 5226 26469
1 31388 2097
1 1715 24220
1 16647 28166
1 29236 27733
1 12641 12705
1 17831 633
1 31686 28993
1 23191 14191
1 13263 11691
1 15373 561
1 27736 1752
1 16492 31910
1 16519 12523
1 31386 8236
1 28170 13670
1 18016 12403
1 25759 21660
1 29716 18578
1 28378 7018
1 22389 15956
1 22563 290
1 15830 20435
1 13310 8648
1 3967 20297
1 10895 26753
1 8272 16674
1 28253 15944
1 29607 8278
1 16214 4323
1 30596 15605
1 7955 17941
1 31467 26884
1 6750 28438
1 25482 26503
1 19441 20544
1 26268 20959
1 31873 4363
1 18701 26454
1 1019 10299
1 27359 31481
1 20494 22616
1 8652 29606
1 13289 20575
1 10029 4709
1 25926 17591
1 7450 29435
1 19111 5222
1 28371 31421
1 32479 20101
1 4190 10659
1 11733 11249
1 24946 413
1 11909 20804
1 14228 30762
1 32327 27908
1 21376 9766
1 340 1562
1 17866 10723
1 11398 3717
1 1733 28540
1 31839 3663
1 17828 21350
1 23885 31424
1 13023 21320
1 26924 3539
1 18905 16653
1 7693 12774
1 23999 11319
1 29238 21941
1 28083 30070
1 26986 15497
1 1066 16505
1 3946 7853
1 9618 14340
1 31675 11810
1 4665 22595
1 17066 21395
1 24426 13150
1 30606 14219
1 11225 25677
1 9293 27622
1 29504 9198
1 23073 18822
1 17739 13396
1 16284 22087
1 25522 5730
1 16362 18228
1 2980 15769
1 16215 29435
1 28268 13871
1 30992 18590
1 7503 29025
1 27182 7788
1 27827 11274
1 28144 27952
1 4743 9075
1 28488 19368
1 990 3181
1 21402 15928
1 21981 157
1 704 12000
1 9688 22040
1 12369 8556
1 19640 5424
1 18979 30698
1 24992 141
1 12302 23393
1 20432 25471
1 6387 7360
1 969 6802
1 18685 8725
1 29617 2659
1 32039 13311
1 1786 30899
1 12287 16230
1 8511 31674
1 7081 24425
1 21614 29629
1 7462 17304
1 32300 17123
1 23767 18020
1 21621 14149
1 24636 18387
1 9603 23364
1 26882 8313
1 20210 8223
1 17725 16547
1 12321 5829
1 29938 20437
1 7131 10983
1 18648 24695
1 3383 5202
1 24159 3019
1 9148 29308
1 7410 2594
1 10953 18012
1 6265 6992
1 12340 15999
1 32035 21341
1 28210 2393
1 26722 8061
1 3191 8665
1 21303 5954
1 31902 19008
1 29103 28177
1 30154 10546
1 11182 6355
1 21390 15629
1 4843 31724
1 23562 6523
1 31292 13681
1 12631 9027
1 4628 22421
1 29222 15973
1 11849 10085
1 19875 8805
1 6427 13238
1 3744 18663
1 6003 22619
1 25071 10876
1 616 411
1 23567 15804
1 6663 17378
1 524 27797
1 30036 7094
1 22944 29666
1 13196 27117
1 17566 24895
1 21165 29
1 11152 8988
1 20280 20821
1 15263 24337
1 28982 6922
1 15284 625
1 27257 6740
1 15581 16674
1 10788 8539
1 10738 30380
1 2414 8459
1 31352 7567
1 13730 31504
1 3269 20698
1 31594 12286
1 27493 3065
1 22350 15823
1 445 7375
1 28536 17043
1 1006 31749
1 23226 14179
1 3581 32673
1 22738 22423
1 15920 7130
1 24556 2105
1 20155 9770
1 9064 21433
1 29339 20134
1 30686 19937
1 31171 17291
1 14431 29708
1 118 13081
1 4350 23955
1 11764 8100
1 21135 20617
1 18008 14824
1 13231 3752
1 5057 13725
1 8965 28298
1 27312 19531
1 3783 5405
1 19889 25184
1 17791 25425
1 29758 640
1 21519 27667
1 14560 8988
1 1266 1663
1 12951 27206
1 25798 20561
1 32124 25539
1 28679 13469
1 30373 23906
1 19998 19137
1 28489 23949
1 15770 8599
1 6948 26654
1 5565 19183
1 15901 1396
1 314 15164
1 23847 16325
1 22077 20877
1 30309 2741
1 12204 7103
1 1169 18728
1 11180 10993
1 20894 25941
1 29544 3129
1 23708 12061
1 28686 14741
1 22237 29850
1 20761 5925
1 31830 2298
1 18390 20631
1 19271 11662
1 7201 10978
1 24351 4382
1 32368 7735
1 29338 22912
1 15124 19508
1 19756 27496
1 12987 9820
1 8098 25730
1 15416 22724
1 5127 31678
1 21383 19726
1 5316 15340
1 14859 22939
1 3852 19592
1 27675 28925
1 13431 15575
1 4029 26027
1 32749 1331
1 16561 5625
1 454 12962
1 23986 5191
1 14127 28846
1 15096 8056
1 28880 25969
1 24065 32678
1 3244 5104
1 9873 6931
1 1864 14506
1 2296 22371
1 10255 21616
1 15763 6921
1 19701 22902
1 2453 768
1 6491 11947
1 1287 8379
1 3122 32070
1 526 21598
1 16740 31905
1 31085 5934
1 25199 12363
1 8266 19014
1 2643 19545
1 2869 23949
1 8367 13308
1 614 25316
1 28711 18009
1 27462 24996
1 31752 28052
1 27442 32327
1 22831 9262
1 10107 19045
1 3623 25746
1 18097 20707
1 16017 14058
1 5921 12903
1 9673 20791
1 32412 26126
1 9414 32161
1 6010 29282
1 26434 15115
1 7903 12934
1 25627 19435
1 6205 31668
1 15610 10073
1 18970 14058
1 16690 102
1 30740 17119
1 6123 22446
1 32290 12860
1 21887 19249
1 12572 14857
1 36 6238
1 10366 25701
1 18380 1137
1 21865 23419
1 30025 7935
1 2794 24753
1 21685 4815
1 23423 17442
1 7953 30956
1 28631 28751
1 10028 25080
1 15066 24081
1 19910 2499
1 12009 1235
1 246 26909
1 22631 6909
1 19145 6632
1 376 15027
1 13100 16753
1 17160 16064
1 30988 29952
1 10000 27597
1 26299 19629
1 16404 14807
1 17814 6262
1 23025 20960
1 13541 27535
1 10197 5092
1 26626 29177
1 5007 14606
1 4030 17494
1 4617 26156
1 29440 11772
1 8466 16993
1 31407 6472
1 21089 26137
1 13522 5684
1 2007 13890
1 4854 12076
1 17669 32698
1 26576 30
1 14830 26371
1 26660 17361
1 27406 62
1 13030 19319
1 6811 9047
1 9374 5253
1 22282 20605
1 31249 28866
1 21205 14549
1 1565 29854
1 27004 16239
1 32485 8134
1 30154 1657
1 9774 29685
1 23897 23730
1 20745 28173
1 30040 7970
1 4787 5478
1 9356 25353
1 3769 5478
1 26261 31765
1 13919 5458
1 5235 13015
1 30019 16995
1 5704 16248
1 4414 16413
1 25183 23720
1 16779 29404
1 28014 1752
1 16683 22704
1 28696 15273
1 24711 25706
1 9654 19876
1 23128 3831
1 26711 8235
1 28612 4845
1 19973 24495
1 4041 1636
1 11083 2596
1 3551 18183
1 7924 23474
1 11225 27755
1 2836 29614
1 31501 13471
1 8013 17864
1 22708 7940
1 22603 11142
1 2452 10590
1 6289 10737
1 14556 25388
1 15992 16270
1 24143 19253
1 23412 20111
1 20388 11108
1 28826 30539
1 301 26325
1 21599 30444
1 14776 28208
1 9635 24167
1 15795 20022
1 28654 13746
1 13715 3225
1 25849 24369
1 21366 18193
1 20336 20337
1 31750 18604
1 8950 27928
1 30369 2406
1 19818 11548
1 26808 19449
1 11624 16180
1 8309 19958
1 21011 24204
1 29345 15893
1 26642 6845
1 12228 27849
1 30681 11516
1 29838 27416
1 22826 11665
1 22901 2986
1 32731 15756
1 17824 31264
1 1497 30899
1 26884 23719
1 5741 17342
1 8653 13260
1 7870 19143
1 20735 27794
1 26520 17404
1 25181 22721
1 31851 19095
1 2954 386
1 919 26128
1 1646 2089
1 27622 4496
1 19163 2386
1 4954 22442
1 2928 13871
1 19242 22086
1 31166 6176
1 23815 16093
1 5546 12932
1 30115 9964
1 3090 30416
1 6260 15522
1 26804 16094
1 182 13276
1 8011 16775
1 5039 32596
1 12282 13683
1 18486 10773
1 27374 5680
1 10102 25907
1 5952 16258
1 19184 7608
1 280 21242
1 31679 12001
1 13080 7114
1 22304 1163
1 24312 25816
1 7217 16872
1 14701 29969
1 1785 16502
1 19792 9728
1 23721 31538
1 2556 18591
1 3361 14857
1 4344 19565
1 3510 4495
1 1750 23744
1 20787 2803
1 27482 26717
1 285 2099
1 15583 18246
1 23612 14476
1 27383 29395
1 24150 12597
1 23634 1028
1 5438 32332
1 3041 27670
1 18190 16401
1 314 6996
1 19888 10322
1 10303 2608
1 19363 27686
1 19450 22674
1 7675 32222
1 14540 30576
1 12202 9017
1 18887 4255
1 4607 15319
1 25944 8425
1 32364 19440
1 11561 30815
1 9612 8006
1 25925 5360
1 28516 6232
1 22142 2875
1 4330 32729
1 12300 29090
1 6851 26720
1 11382 416
1 25937 31329
1 32182 25436
1 32237 15452
1 17560 22398
1 31089 11092
1 5987 13121
1 20474 14211
1 23483 25289
1 9708 31052
1 30662 26040
1 9782 12913
1 7822 31228
1 20951 28550
1 15270 26858
1 26785 23974
1 16913 10897
1 20284 10340
1 25183 21320
1 5743 29700
1 27673 32650
1 1947 18412
1 24159 12804
1 23176 32085
1 27600 22507
1 30820 1606
1 30122 26515
1 28681 8387
1 16946 19774
1 32639 19010
1 29271 6706
1 22210 1886
1 31378 10766
1 30661 21455
1 8976 12893
1 22454 20122
1 21267 28780
1 9604 30341
1 11158 26969
1 22943 2766
1 13616 28781
1 29439 25628
1 9530 26539
1 1383 22966
1 32308 28329
1 31979 1779
1 3941 29599
1 15024 1266
1 6082 23230
1 28403 27786
1 4113 12227
1 21580 13444
1 24654 5579
1 12340 16392
1 1102 26985
1 15558 12630
1 25506 18678
1 24514 21687
1 24766 30504
1 21207 14258
1 25435 19430
1 8482 16514
1 25113 10075
1 7666 22984
1 12137 6986
1 14542 1662
1 3498 16033
1 21177 29228
1 20114 24400
1 30900 20830
1 464 1627
1 10117 9813
1 30447 558
1 31927 15869
1 5758 27442
1 30946 31007
1 22126 22173
1 14124 13784
1 19899 11150
1 15888 27978
1 11087 20057
1 19806 22929
1 5155 5663
1 19843 14328
1 11431 16547
1 17419 31597
1 20836 22616
1 29028 819
1 17119 16575
1 31717 10711
1 18625 23791
1 19470 16485
1 4150 1141
1 32274 18907
1 18835 14943
1 3218 2782
1 18747 23188
1 6316 16812
1 12227 12647
1 29492 6738
1 23892 12651
1 19265 13087
1 13393 15240
1 9708 17752
1 28474 11598
1 852 17965
1 3537 10634
1 21734 5100
1 7547 20247
1 10459 885
1 24808 20983
1 12033 25070
1 6902 10914
1 31423 16056
1 211 20382
1 9811 4513
1 5986 11600
1 15199 4443
1 32737 20498
1 1188 20013
1 30664 29830
1 11533 25832
1 4084 29225
1 20463 24093
1 24324 13355
1 24207 3469
1 13060 13438
1 32485 1505
1 1609 11565
1 18335 29851
1 15259 29679
1 32105 31309
1 26010 13308
1 13676 21256
1 7514 31263
1 276 25368
1 11345 18188
1 1815 31726
1 3443 7157
1 11699 27998
1 2459 13656
1 14903 14091
1 29485 26651
1 2500 28191
1 17657 21722
1 18261 11071
1 10339 25984
1 17149 5310
1 9921 18708
1 20080 22800
1 2565 25046
1 17093 11650
1 12444 22923
1 4986 9513
1 22678 20501
1 4793 29720
1 9734 22598
1 19161 29398
1 26796 14070
1 4392 30224
1 25809 6227
1 13800 20106
1 9075 12153
1 30103 1371
1 3490 29763
1 3956 10330
1 22314 29536
1 9534 15060
1 31858 25769
1 18495 7808
1 22436 31665
1 22409 2228
1 4366 9886
1 4992 22488
1 28361 12088
1 2712 23836
1 18328 29248
1 17248 28262
1 7442 8451
1 18368 21646
1 8452 16687
1 30078 27086
1 10769 24292
1 14343 31860
1 23451 9486
1 3949 18906
1 1255 20467
1 2220 9624
1 31611 11784
1 2865 8440
1 29899 8969
1 8093 18091
1 8981 24904
1 5062 16058
1 6538 19782
1 8190 28351
1 15278 16256
1 29081 27220
1 15361 6283
1 16041 18380
1 28127 23395
1 18188 11553
1 28325 16897
1 26281 10542
1 27157 43
1 7414 11550
1 32252 10384
1 11710 14885
1 273 26644
1 16161 5998
1 12577 2921
1 6364 9300
1 3177 735
1 26826 6868
1 23108 22653
1 12459 22082
1 9990 19536
1 16677 29244
1 14119 2819
1 26120 21981
1 13732 12976
1 10198 32562
1 8610 6646
1 18051 8946
1 16212 3404
1 20857 29801
1 4128 30356
1 223 10678
1 5629 8948
1 13339 4150
1 26144 6881
1 14741 17728
1 20183 16508
1 17342 26387
1 5301 10274
1 12114 21004
1 2799 24382
1 32474 15901
1 2822 5474
1 12148 20602
1 4006 23447
1 19158 30101
1 30415 28145
1 23185 5965
1 12082 15206
1 8339 866
1 21726 8159
1 14576 5677
1 283 1168
1 2274 32142
1 20886 23173
1 7950 10277
1 27327 9086
1 26888 13509
1 31088 31997
1 25114 30245
1 30671 24989
1 8001 24281
1 14709 5285
1 23673 27009
1 720 27613
1 28474 20801
1 12229 27553
1 16963 11889
1 11674 26931
1 16022 19349
1 19476 10070
1 17860 18063
1 10716 8472
1 8554 21011
1 16423 30447
1 3068 11100
1 20886 12807
1 14017 6173
1 16475 20955
1 28959 187
1 3998 22531
1 21785 31417
1 5151 17996
1 7446 22388
1 6172 17166
1 1764 2832
1 30325 22458
1 26620 32690
1 28942 32179
1 22280 10479
1 18037 27999
1 3746 27525
1 19141 25469
1 27999 11593
1 1994 20665
1 14092 8545
1 10341 10109
1 31543 9395
1 13106 15371
1 17650 16029
1 22633 27337
1 30675 6631
1 22274 30939
1 32319 2550
1 15645 25335
1 11496 28738
1 1952 3701
1 32661 5642
1 25890 4262
1 4898 20038
1 8200 103
1 199 29661
1 29677 1526
1 32413 6168
1 21064 7428
1 26973 30038
1 23112 15627
1 7019 31234
1 2051 23521
1 13588 32707
1 24272 32398
1 14868 754
1 4849 19547
1 10332 28241
1 30326 22571
1 27666 20218
1 11613 5134
1 21720 1173
1 27902 8980
1 28753 16846
1 19111 32095
1 28129 28935
1 23939 6780
1 28597 20809
1 14272 5620
1 27908 24449
1 31472 541
1 2452 24553
1 2992 23862
1 1663 7108
1 10376 23731
1 12343 10062
1 26643 726
1 28104 17395
1 25184 12927
1 21853 12991
1 2455 13637
1 27142 2838
1 30176 26565
1 26296 27045
1 10368 58
1 14998 2968
1 2629 9039
1 6766 10765
1 10533 15153
1 19335 10697
1 31010 17639
1 2970 29482
1 7281 2022
1 14878 1629
1 30426 27616
1 9928 8145
1 4194 24798
1 10579 236
1 2856 3470
1 26237 12540
1 12429 14302
1 26194 19056
1 22935 7113
1 24492 10312
1 13976 9329
1 23803 1994
1 14858 15215
1 7746 29303
1 10942 8807
1 23650 1085
1 8502 2783
1 20891 25070
1 29775 24657
1 11088 29681
1 22818 30846
1 18698 14648
1 14893 7686
1 27840 18033
1 2478 10550
1 16470 17793
1 4944 6945
1 21603 2350
1 4361 28402
1 31799 2331
1 1859 5504
1 11037 23034
1 11322 20259
1 14045 30205
1 24229 22471
1 9093 27021
1 28568 6462
1 23657 14399
1 17321 22491
1 32361 3588
1 3922 3388
1 6002 4256
1 12950 25959
1 32584 25949
1 30695 4633
1 11650 16128
1 14920 26714
1 12502 2044
1 13999 31829
1 11158 31974
1 3245 12135
1 31099 19241
1 12880 25718
1 25250 2043
1 24393 20100
1 32724 5007
1 13130 3459
1 13322 15500
1 7090 3435
1 24368 14271
1 15468 23435
1 11818 16396
1 24596 26140
1 11285 29355
1 13148 23068
1 30927 15249
1 20399 4954
1 18617 26155
1 22804 21197
1 4539 9810
1 13140 12073
1 2441 11644
1 4703 29620
1 22821 8239
1 27116 24918
1 10662 32700
1 96 1520
1 28215 23593
1 10481 7663
1 3938 25199
1 26891 13345
1 23439 6886
1 3314 29639
1 24775 27645
1 28586 24811
1 5054 13614
1 31252 27380
1 26641 5681
1 7513 3447
1 15820 13936
1 19595 29520
1 18479 8380
1 14730 20466
1 20914 1854
1 22821 25339
1 326 944
1 29314 23052
1 1246 10189
1 15808 1239
1 17710 29189
1 21978 3961
1 1714 31350
1 463 14091
1 7155 27672
1 6400 11379
1 3334 7735
1 1753 6528
1 22613 25127
1 12723 31799
1 12450 22835
1 18681 19559
1 23624 26326
1 16010 8068
1 6596 4910
1 28511 16049
1 11637 29101
1 16238 25375
1 31904 24594
1 11470 3222
1 22967 12695
1 7707 9809
1 26075 6764
1 28700 28175
1 11167 28517
1 1699 20839
1 22287 3568
1 25781 13660
1 12017 73
1 4075 23601
1 13130 12785
1 17176 23935
1 1316 18524
1 13356 25732
1 31631 29673
1 29017 10430
1 2534 19736
1 6516 21688
1 23379 4600
1 29597 20261
1 18325 22494
1 10786 6699
1 1281 1372
1 11425 15617
1 15303 10353
1 32109 27580
1 24183 31998
1 28211 24934
1 27588 14201
1 4062 8273
1 32135 26597
1 22967 3242
1 18695 2306
1 19409 5457
1 29815 4033
1 4260 24296
1 26048 3834
1 25080 9515
1 28289 17249
1 13573 18047
1 31060 7095
1 29144 11725
1 7252 4413
1 14840 3728
1 13532 25710
1 586 10029
1 28817 4589
1 1074 32132
1 26530 5053
1 18939 18884
1 11342 17072
1 23161 899
1 29607 27682
1 18412 17678
1 15254 28646
1 9768 30973
1 4640 31361
1 11251 1547
1 25063 12182
1 943 27941
1 26612 22690
1 3897 3521
1 14003 27626
1 8976 1137
1 27199 32689
1 31930 22456
1 29152 32173
1 30819 26396
1 4819 10940
1 18888 20604
1 2121 22228
1 15443 16292
1 25777 18744
1 16007 23583
1 6202 15602
1 15519 18764
1 16532 381
1 3698 27829
1 9719 5058
1 31898 28315
1 2407 17222
1 8405 10454
1 10294 14241
1 9643 30684
1 6346 27186
1 10578 8735
1 25761 26641
1 18382 18844
1 913 28741
1 4188 7088
1 7253 16951
1 27153 13102
1 11845 12391
1 11199 24752
1 2149 19294
1 27416 19754
1 12705 14564
1 18198 10949
1 9815 2930
1 12698 26602
1 3862 11754
1 31827 6300
1 21670 14214
1 11489 2572
1 13640 15374
1 23610 13415
1 16190 27727
1 9549 32499
1 21646 6856
1 26342 2650
1 7172 30886
1 23762 30022
