100000 100000
1 14212 22588
1 4624 6862
1 32598 12582
1 10865 19339
1 21950 29008
1 10243 32737
1 31698 22289
1 2835 17662
1 24541 5645
1 32001 4555
1 1007 13228
1 2792 9993
1 11672 1995
1 29569 13727
1 17136 13745
1 3141 16178
1 30938 12612
1 466 25847
1 13962 9340
1 30608 6341
1 21061 18713
1 19092 25711
1 2920 2705
1 31685 15184
1 26028 1101
1 1341 2599
1 18856 12308
1 7922 31014
1 3736 22728
1 13973 5189
1 20828 9552
1 7866 19932
1 15556 20437
1 14650 3953
1 9994 23857
1 8405 19662
1 10400 26788
1 5660 19799
1 4140 22473
1 13199 8091
1 22482 2761
1 11522 27433
1 32689 23759
1 7749 5285
1 29104 2236
1 11523 26651
1 21114 17947
1 491 15762
1 25543 12887
1 23822 19429
1 23518 23083
1 18824 7630
1 22103 30555
1 13411 23876
1 16934 13986
1 27320 26887
1 28885 6635
1 17175 26745
1 11025 19140
1 30249 20911
1 28264 28943
1 27284 5576
1 14417 25082
1 30751 26493
1 621 15154
1 26135 20474
1 21516 15956
1 10481 1516
1 3315 165
1 9008 15068
1 19805 17154
1 28042 21179
1 7999 1562
1 27206 14782
1 17616 11994
1 10216 19564
1 20553 20265
1 22288 1525
1 26857 26326
1 22432 26821
1 24893 12494
1 8477 21849
1 670 20627
1 2648 17233
1 12795 29673
1 13389 4295
1 20953 15571
1 7243 23520
1 1431 1981
1 6485 6816
1 14839 25083
1 18633 25859
1 5850 17522
1 11839 9545
1 15947 26261
1 2740 8849
1 31935 15764
1 12008 6569
1 20123 31695
1 19716 22565
1 24311 9361
1 3456 3502
1 25506 2043
1 27460 18333
1 31334 15166
1 6925 19145
1 27533 24846
1 531 16284
1 30115 22099
1 32745 25709
1 1662 5921
1 4004 14857
1 1404 28650
1 1087 24211
1 4876 20210
1 25662 2703
1 24944 18948
1 10386 25657
1 2753 11364
1 25277 7451
1 2099 8452
1 3638 3550
1 11930 19706
1 4367 17505
1 21549 28210
1 12245 14344
1 906 21088
1 30904 6231
1 24571 14905
1 27115 27071
1 7928 31971
1 22350 25783
1 15085 32682
1 21323 19215
1 17213 22004
1 7933 10113
1 28038 7543
1 26008 11146
1 19495 27305
1 18181 8056
1 19967 22904
1 30156 6339
1 27512 5692
1 27703 27296
1 9412 29418
1 31925 1236
1 13671 23690
1 16764 13510
1 8438 17643
1 12146 31961
1 32030 21653
1 20558 30200
1 7399 30975
1 26618 28531
1 314 8962
1 2364 16649
1 12962 18830
1 23958 838
1 26703 1180
1 9323 8719
1 8288 21603
1 11618 32123
1 3426 26831
1 21008 3300
1 32019 32047
1 13009 14398
1 7276 7214
1 15094 23464
1 15583 24580
1 12326 10561
1 32478 749
1 20734 23869
1 1436 21466
1 18171 30776
1 6167 25447
1 28570 29641
1 21334 32014
1 16573 9563
1 20975 16538
1 19537 17208
1 27853 28638
1 10030 16359
1 31024 17574
1 14142 28600
1 10229 25326
1 11490 11421
1 27160 15186
1 11153 27707
1 32375 29126
1 26051 31809
1 3289 7303
1 12301 22777
1 29230 28498
1 20365 21021
1 8729 9939
1 1928 29163
1 16811 18528
1 10834 23163
1 24434 2535
1 12654 3409
1 27826 30245
1 8439 20783
1 23538 8473
1 14910 10796
1 2234 185
1 16821 6154
1 19612 15843
1 23564 3781
1 25969 4502
1 18073 23912
1 4325 610
1 28413 30500
1 310 5661
1 11781 21155
1 3896 19416
1 10702 21402
1 19869 29201
1 9005 29342
1 24947 11563
1 12877 5944
1 17390 16923
1 13978 22587
1 20840 31075
1 32222 5717
1 18854 11844
1 26282 9445
1 9565 24111
1 504 29964
1 25844 19582
1 30734 30471
1 15500 3681
1 13478 9660
1 16702 4891
1 7755 28818
1 31651 31854
1 23814 30598
1 922 23379
1 29754 19836
1 2373 9455
1 13261 13522
1 28501 29635
1 17544 2619
1 23176 26915
1 21441 20939
1 23151 17129
1 8759 6734
1 3957 31082
1 31293 10974
1 29213 31145
1 20763 11957
1 8075 20427
1 6065 21311
1 20294 21963
1 32349 3187
1 22076 14959
1 12319 29540
1 23303 29819
1 18683 29459
1 8046 30244
1 2975 14216
1 815 13511
1 6726 4897
1 9212 22747
1 14044 20009
1 16067 10789
1 20067 5292
1 13874 3114
1 21397 30346
1 25211 7914
1 11467 11723
1 3668 22475
1 14621 7986
1 17730 9940
1 12491 18709
1 22296 31771
1 25820 5228
1 13498 16769
1 8708 15399
1 2599 7324
1 15051 16069
1 14775 3317
1 31980 3618
1 7329 14964
1 5627 29072
1 11455 2072
1 11083 20010
1 31638 16107
1 10511 18789
1 6801 25910
1 3263 31208
1 22669 5617
1 11966 6814
1 30874 27773
1 20281 29705
1 17920 22678
1 27218 28633
1 10625 28291
1 6014 2749
1 9182 1935
1 30763 6265
1 20893 18109
1 31143 3641
1 23560 21944
1 28221 18212
1 31609 28169
1 16801 30517
1 28373 652
1 19598 16454
1 3159 7461
1 2989 7534
1 20367 17583
1 15801 6285
1 2218 32565
1 11489 32293
1 4339 17509
1 10093 876
1 10394 29761
1 27557 4767
1 25012 9752
1 2798 12696
1 15492 25525
1 2103 13987
1 22777 9430
1 13715 16270
1 24951 7904
1 5415 7935
1 4827 15568
1 16711 13322
1 1465 21365
1 8156 24579
1 7399 26077
1 25865 3729
1 15680 3597
1 10510 1028
1 12962 24052
1 5484 26089
1 26169 19618
1 27978 12763
1 18944 950
1 29975 5788
1 7556 8469
1 32113 25444
1 28652 16610
1 5445 376
1 822 25514
1 10040 11263
1 29891 1246
1 1606 23057
1 20246 30087
1 11689 3858
1 26841 20277
1 14333 1342
1 13600 4920
1 20897 26244
1 26866 18963
1 10848 1944
1 6662 14126
1 10833 22852
1 15050 29899
1 28155 1023
1 6057 3131
1 19901 25024
1 14734 24146
1 29806 18964
1 20900 28696
1 18752 25711
1 4705 28609
1 12522 29887
1 6594 1504
1 27142 22087
1 20696 18135
1 2231 6315
1 25731 22674
1 21904 29511
1 15230 8309
1 5041 709
1 3483 3474
1 29235 1263
1 80 21280
1 11463 1729
1 27763 10024
1 8089 14531
1 12610 22914
1 21115 23958
1 14502 22272
1 16191 1740
1 4281 27881
1 22372 5117
1 16005 24745
1 3318 10262
1 11791 12230
1 25263 2293
1 25492 3094
1 18274 7475
1 21010 26672
1 16538 31809
1 31498 10272
1 10366 17591
1 15236 19039
1 759 11496
1 27221 7426
1 11797 442
1 11165 21297
1 29103 1973
1 7571 3803
1 12874 29273
1 17029 12968
1 19260 26037
1 19482 4143
1 21522 13877
1 11227 18026
1 21806 23228
1 3313 25702
1 12213 17650
1 6960 9279
1 15528 5088
1 15189 21068
1 26448 21690
1 6284 13463
1 18144 17915
1 11062 1680
1 31574 20663
1 7400 23810
1 20898 11309
1 11703 1605
1 29450 24477
1 32435 15030
1 9165 5721
1 26033 12644
1 21766 31261
1 11854 27916
1 3540 1955
1 27696 21832
1 28600 4467
1 17039 28675
1 23102 25849
1 17652 20272
1 29152 17881
1 21825 1723
1 3623 13191
1 8946 16064
1 21267 11538
1 12194 13820
1 31165 26432
1 31953 18561
1 3131 10464
1 18148 20141
1 6340 16732
1 29037 26716
1 8212 19854
1 2221 2141
1 17170 16084
1 31832 21539
1 29617 22631
1 30615 11197
1 11540 5864
1 31315 28169
1 30453 13884
1 6065 19748
1 14407 18842
1 32217 18212
1 7450 6626
1 11004 5898
1 5056 15921
1 29589 12786
1 9518 8882
1 15855 9357
1 11428 29111
1 5863 25809
1 12945 4872
1 1011 27631
1 28337 13690
1 13923 11398
1 13688 5828
1 999 14614
1 21683 32143
1 18514 11959
1 9069 6604
1 5277 14347
1 18703 16202
1 20271 15473
1 32716 11912
1 10587 3963
1 22076 24520
1 3627 13475
1 13383 1124
1 28252 2873
1 10053 12901
1 3497 30368
1 14691 28242
1 13645 22202
1 22601 1862
1 28611 25761
1 3834 31045
1 12752 18328
1 5883 18896
1 5315 30273
1 1207 4791
1 1532 14352
1 4898 12079
1 4011 23295
1 21149 16164
1 7898 29059
1 16154 29905
1 27310 11455
1 384 24717
1 24809 9976
1 24657 12008
1 15284 12874
1 9098 3318
1 9372 32665
1 28618 9963
1 2266 12746
1 23735 29928
1 727 12594
1 19101 18965
1 31983 21326
1 15193 23024
1 29045 10933
1 12918 10213
1 27640 4940
1 24725 5406
1 12229 20153
1 7698 156
1 10157 17690
1 30948 11655
1 777 15862
1 22981 25538
1 9211 9587
1 1172 32451
1 17142 12746
1 30711 24226
1 27520 31993
1 28740 28527
1 13878 26296
1 4514 15049
1 25617 21165
1 32107 14252
1 16105 5859
1 22229 19595
1 25399 11897
1 31442 14239
1 22303 1175
1 28468 20862
1 4782 27558
1 19733 24047
1 23904 5313
1 10870 24317
1 9445 7014
1 18214 7754
1 12580 31090
1 230 24742
1 22913 30540
1 21194 30688
1 8027 27744
1 25570 9948
1 20953 25551
1 26906 3046
1 7911 31076
1 24159 1350
1 13691 715
1 23299 17429
1 23837 22781
1 1379 335
1 9894 22015
1 27079 2345
1 6728 23244
1 14473 4260
1 1742 29072
1 12154 2402
1 22053 24598
1 12929 26552
1 2844 16004
1 22405 3846
1 19560 26182
1 27021 22595
1 8427 19784
1 10022 26332
1 16694 8552
1 16390 16319
1 8780 14379
1 21998 22194
1 7592 9902
1 1237 1514
1 23170 5600
1 13890 9177
1 23631 9967
1 17402 11079
1 23175 31744
1 11739 10660
1 17834 14627
1 26376 26525
1 7557 4486
1 32326 32749
1 31922 13545
1 9638 22646
1 32094 12625
1 23909 12688
1 23374 7425
1 17936 16289
1 30500 7334
1 24043 750
1 7903 6610
1 11668 20912
1 16290 15787
1 10212 18539
1 25782 997
1 16662 5243
1 10193 31213
1 299 19695
1 30361 32359
1 5516 19867
1 20836 5339
1 9714 18537
1 26434 8619
1 28803 240
1 13117 8777
1 28990 26184
1 32479 13734
1 6296 32540
1 28149 2286
1 21863 23552
1 30611 31858
1 30208 1029
1 28760 5350
1 9372 3979
1 2547 3276
1 769 25943
1 27622 6704
1 10590 19942
1 18826 15510
1 3190 20736
1 6484 10033
1 3840 4496
1 20822 6997
1 16974 7090
1 19721 18223
1 6702 22798
1 16457 31924
1 6158 8037
1 23457 21719
1 12643 3433
1 1481 4863
1 30027 10706
1 20077 23736
1 13680 30894
1 32304 6568
1 13872 31480
1 26609 4038
1 10748 19565
1 24397 4038
1 31742 21403
1 30821 17879
1 11775 14395
1 29921 657
1 19847 5056
1 565 4137
1 17478 4144
1 11554 26600
1 1970 26931
1 11904 23515
1 27634 874
1 30012 2251
1 7675 3585
1 4509 9327
1 2297 25224
1 26059 31713
1 10992 5886
1 16273 13903
1 7331 30255
1 16226 12275
1 20661 21057
1 12442 325
1 19982 25993
1 14087 1647
1 27008 13731
1 30120 31489
1 17066 11457
1 4788 32230
1 2077 23875
1 15582 4503
1 18110 9096
1 5592 27790
1 18540 6660
1 9750 11774
1 17890 5011
1 15828 19137
1 28638 4109
1 26458 18065
1 4995 24347
1 20095 3452
1 24059 25929
1 16748 402
1 866 14172
1 11938 4321
1 19679 32741
1 17471 26531
1 21012 25366
1 5244 4789
1 25017 21717
1 25467 9803
1 23939 5391
1 576 15587
1 3403 17999
1 23293 25207
1 11628 21135
1 4754 16375
1 15469 4686
1 25428 6902
1 19424 27106
1 5389 32164
1 22665 20752
1 13893 6908
1 28099 30938
1 31424 17214
1 6176 920
1 25416 31904
1 27472 842
1 4781 5184
1 8004 12845
1 29705 15198
1 2194 6540
1 5704 1224
1 28700 6873
1 24808 22165
1 3565 3836
1 1534 9238
1 11107 28651
1 21882 1034
1 12435 16507
1 21931 30481
1 8425 9846
1 17670 29284
1 19215 27373
1 26915 706
1 12304 21711
1 20232 7086
1 26046 4539
1 24746 26327
1 30801 8467
1 29617 10200
1 3920 30034
1 13692 2081
1 22965 16287
1 6245 24373
1 1356 6562
1 9798 19223
1 17756 406
1 23612 11518
1 11401 23711
1 29610 24144
1 24057 29534
1 15489 12750
1 22966 7363
1 27839 5388
1 26707 2851
1 2358 26149
1 27091 28555
1 19343 20908
1 3014 26451
1 10638 19686
1 10933 26614
1 24984 54
1 25280 7457
1 12402 13784
1 4998 27913
1 5195 8402
1 23365 5890
1 16637 4136
1 19778 8270
1 10640 25168
1 26476 818
1 17151 19685
1 2876 21583
1 25663 19616
1 32223 21040
1 26494 20867
1 13207 4896
1 28841 31575
1 27231 17726
1 32048 31321
1 22478 13523
1 8461 26673
1 28221 3298
1 5379 11555
1 32044 1537
1 31267 17801
1 12514 30568
1 30357 31617
1 13652 32328
1 3989 26851
1 72 12126
1 25788 21878
1 1722 1735
1 12417 17763
1 24959 2582
1 12799 19433
1 9512 20644
1 25593 30291
1 28969 26151
1 9499 25383
1 31291 15238
1 13698 22945
1 5118 6636
1 11647 30047
1 32227 19484
1 20888 14942
1 30537 29188
1 26576 9509
1 24294 12948
1 29225 2880
1 24937 16336
1 29286 24560
1 31581 24868
1 6933 12577
1 21073 30712
1 4557 28828
1 10550 12933
1 9909 23934
1 29704 24807
1 9541 8681
1 20145 8307
1 8785 30969
1 23338 20810
1 27459 28922
1 19171 2606
1 31400 7640
1 5989 32405
1 5614 20438
1 11830 2812
1 30827 8835
1 5116 23422
1 12194 30699
1 17126 24741
1 3266 13322
1 18504 1664
1 20336 19590
1 25989 25078
1 28102 157
1 14386 18521
1 7580 19803
1 11640 1343
1 774 29201
1 17594 8845
1 10269 6404
1 25976 30420
1 8707 30818
1 19572 28129
1 1825 32634
1 21523 16271
1 6835 25643
1 7173 2272
1 20871 9373
1 21544 31564
1 5121 20784
1 11946 5721
1 24931 12978
1 15727 8044
1 14411 8405
1 16050 19423
1 26750 7392
1 7406 20819
1 12771 1188
1 9727 20552
1 21715 29106
1 15748 19691
1 30608 6347
1 3721 10798
1 1298 15768
1 99 23326
1 26890 3739
1 29402 15986
1 19745 32102
1 1422 22623
1 15232 26379
1 28307 24244
1 19094 8403
1 9311 19234
1 13845 15667
1 24294 26587
1 2366 7419
1 13315 2656
1 15967 8401
1 21274 28819
1 30618 3806
1 9212 29716
1 13543 199
1 19722 1994
1 11100 28127
1 25758 13248
1 8621 9627
1 20902 819
1 30191 20038
1 8082 6377
1 12449 15349
1 18801 24004
1 18668 13246
1 16470 32150
1 32298 28453
1 12545 9783
1 27302 29655
1 19643 15573
1 13218 5019
1 6530 32140
1 31391 10373
1 3430 14646
1 29656 24940
1 31027 9605
1 17936 12959
1 1616 29519
1 6029 16084
1 19431 7976
1 27749 19553
1 16198 12342
1 14840 6831
1 902 22849
1 21438 11243
1 23658 12298
1 5443 22270
1 18569 28382
1 28015 13760
1 1712 29802
1 12043 17256
1 2690 30161
1 19073 16200
1 9313 5884
1 21731 10167
1 24722 23858
1 47 24910
1 24987 12264
1 26834 24151
1 14832 23514
1 23658 23170
1 2255 19546
1 32208 32474
1 24169 28392
1 27222 504
1 11074 29956
1 17485 6262
1 16090 26688
1 18123 18855
1 6541 17561
1 18091 31877
1 5560 3335
1 17620 20715
1 11293 3667
1 30143 6405
1 22409 17449
1 25139 1796
1 23476 5230
1 1363 25366
1 29544 21715
1 3035 23957
1 10725 20139
1 6311 20862
1 25477 13562
1 12917 2854
1 22940 16590
1 16107 26408
1 3490 26578
1 11996 23970
1 30612 24864
1 16327 19873
1 29591 27735
1 30368 7385
1 13023 3821
1 14291 32666
1 13263 15303
1 8327 31999
1 1377 6407
1 1311 873
1 22985 22566
1 14599 8491
1 11349 21570
