100000 100000
1 21486 10109
1 32750 25330
1 976 22182
1 17478 30124
1 11417 14500
1 2937 20941
1 5967 15996
1 24135 2463
1 18273 28395
1 13642 19687
1 8403 1018
1 28727 4888
1 14746 1745
1 21089 13767
1 23114 24016
1 10366 3935
1 29166 220
1 31662 29206
1 311 18423
1 30137 2847
1 16602 2068
1 23192 1569
1 1843 29225
1 15160 1257
1 12590 26757
1 17786 16220
1 4711 15972
1 21886 24495
1 12432 5569
1 11297 28378
1 19988 20331
1 28356 25929
1 2041 16731
1 21584 13269
1 2827 10053
1 9078 22772
1 9271 365
1 26172 22060
1 12341 21948
1 30389 6606
1 11882 1811
1 18703 12512
1 31500 14047
1 5844 21851
1 29831 25838
1 20329 11415
1 4127 16769
1 29147 18947
1 8663 26018
1 13274 18969
1 23442 26039
1 6662 6545
1 18297 29272
1 25962 15573
1 16796 31582
1 31302 11190
1 13532 2364
1 9234 5469
1 7944 16531
1 23231 8324
1 8262 17408
1 27968 31718
1 6581 26681
1 13641 21235
1 8016 28248
1 14423 31433
1 16662 14454
1 23024 27488
1 28520 11388
1 812 22788
1 32434 14646
1 25460 521
1 3661 12713
1 11914 1210
1 22180 29351
1 31689 20882
1 8854 1696
1 10927 3503
1 30748 15291
1 28824 31107
1 13356 24613
1 29644 12237
1 7645 6313
1 6076 20679
1 13515 1410
1 24201 28065
1 16061 10605
1 966 18479
1 22661 18178
1 13439 15071
1 3624 10307
1 2170 23789
1 15935 1142
1 8380 14042
1 19613 30768
1 3919 6938
1 26674 17331
1 27715 30477
1 26671 17273
1 15347 12336
1 1131 22289
1 2698 24981
1 27910 10794
1 24773 3472
1 1356 5102
1 30202 6068
1 17884 145
1 17241 6909
1 2569 6441
1 23666 28751
1 19584 7616
1 12535 31007
1 5931 9639
1 7107 624
1 10838 14862
1 25372 21506
1 7953 32466
1 3637 16326
1 2261 23958
1 13303 17812
1 23146 26389
1 9985 7968
1 4615 24246
1 8942 18475
1 28860 9314
1 24278 22262
1 16653 28818
1 10519 14588
1 28896 5804
1 28757 10208
1 665 16783
1 23999 27301
1 6531 24172
1 25748 14109
1 9586 10713
1 27366 18340
1 29094 4896
1 28575 30990
1 6899 27101
1 20929 1245
1 12575 2504
1 7410 11191
1 1932 30927
1 32567 25624
1 30998 11112
1 19456 24901
1 9023 25381
1 12389 1665
1 23690 23432
1 31919 6786
1 27172 14618
1 10010 20262
1 14537 28343
1 27609 29027
1 7398 3372
1 11867 21884
1 24059 12548
1 32717 21371
1 4420 670
1 28384 26587
1 1944 31875
1 1228 19589
1 21137 27639
1 5013 7678
1 9453 24526
1 14732 24798
1 4660 31105
1 15898 31620
1 29083 21633
1 11193 30728
1 26665 30667
1 19267 8817
1 24088 1469
1 25711 22312
1 25470 7720
1 26520 5549
1 18477 9894
1 25793 11145
1 27351 27950
1 29655 2948
1 886 22757
1 29237 9495
1 27882 7479
1 14702 20516
1 12772 8999
1 13126 8421
1 24836 7395
1 28417 14371
1 27710 30620
1 7137 25512
1 6018 8084
1 3306 8950
1 15004 19065
1 10728 25657
1 23129 15345
1 29107 3451
1 23787 14454
1 29106 9751
1 23950 6756
1 22174 13424
1 25452 15696
1 31368 9186
1 32702 13212
1 5150 18169
1 5941 31304
1 27434 18913
1 23192 7947
1 13915 10526
1 12974 3235
1 1608 125
1 9054 29033
1 25010 17995
1 27157 29736
1 30473 18116
1 23400 11055
1 1842 29646
1 17403 2469
1 28040 23784
1 20641 14109
1 26913 25437
1 16836 1386
1 2898 32445
1 28168 30901
1 28533 9613
1 22571 5581
1 8169 11838
1 23600 27325
1 19547 15452
1 14268 1444
1 13636 3592
1 29120 19905
1 28851 15784
1 25944 29390
1 27725 19421
1 29683 26255
1 20626 1462
1 8885 5290
1 10594 6947
1 10009 19641
1 30655 31148
1 9947 4766
1 4308 16226
1 12053 18710
1 28214 23062
1 9896 27282
1 21355 9930
1 16349 17474
1 27817 9573
1 11596 26482
1 19167 5291
1 7677 17689
1 24826 2667
1 17614 10159
1 26209 23546
1 28436 32576
1 17089 27361
1 28293 13247
1 26384 10707
1 23126 29084
1 14284 28130
1 27552 9368
1 27780 24562
1 30984 5337
1 2202 8813
1 21919 23097
1 20807 32568
1 5895 6628
1 25823 12774
1 1752 16930
1 22359 8748
1 17217 14449
1 30724 8853
1 21235 11735
1 9381 1911
1 12346 3446
1 19876 10790
1 3949 14689
1 3993 11367
1 25737 2478
1 1552 4136
1 27673 16845
1 15244 30574
1 15193 28696
1 23244 8334
1 7066 27562
1 1356 29344
1 13544 25717
1 29455 11825
1 19435 14735
1 16284 5688
1 5899 2509
1 2119 9547
1 28375 12947
1 16305 8979
1 23976 12522
1 23186 11774
1 21121 6355
1 14774 3379
1 31546 5852
1 30022 24267
1 2526 12272
1 27977 30270
1 26961 13171
1 17258 32539
1 9526 5007
1 8700 14333
1 2319 6088
1 29755 22970
1 15014 7639
1 29653 32477
1 21421 23733
1 12201 8023
1 16033 24054
1 28622 29809
1 23284 8536
1 6871 22789
1 11370 7836
1 85 31214
1 6596 6548
1 11422 27325
1 32412 31870
1 10701 29357
1 5264 11408
1 21002 9690
1 30626 3284
1 5900 7853
1 18911 9014
1 25307 27547
1 14911 5084
1 30171 1295
1 29389 26293
1 26118 24484
1 12807 19285
1 9081 28312
1 5000 20224
1 9778 10878
1 19428 14596
1 10520 28722
1 23508 332
1 5691 19474
1 32403 5427
1 2142 1387
1 22407 24214
1 1459 32306
1 8996 16685
1 22501 15093
1 28430 539
1 9563 10000
1 7549 19907
1 12220 26916
1 14310 20446
1 23470 23493
1 21720 4554
1 26084 32371
1 5412 4901
1 26967 29388
1 31808 20635
1 6867 23039
1 10221 11516
1 23990 9860
1 11032 28818
1 5621 13835
1 4094 21169
1 23391 18354
1 17812 16783
1 29222 8826
1 31782 23638
1 11419 32764
1 13630 21368
1 6713 3928
1 2759 9027
1 10213 9327
1 29042 23733
1 5492 26450
1 31321 28817
1 25710 6137
1 22499 12466
1 9233 14905
1 10727 31648
1 16025 15856
1 21780 18017
1 11199 30595
1 27024 30866
1 11392 31882
1 23775 20150
1 29727 14537
1 6919 14029
1 25197 20323
1 13041 23337
1 13128 7242
1 8723 20349
1 18274 27130
1 844 5175
1 27204 12135
1 9487 25615
1 14738 27187
1 19140 32736
1 4496 26917
1 7531 27831
1 8933 6871
1 3971 22570
1 5535 13486
1 14378 5868
1 23928 17935
1 27013 29086
1 9047 3024
1 1634 13287
1 26650 6125
1 23324 12742
1 17555 8573
1 32191 14119
1 27344 4324
1 31085 5557
1 19616 7241
1 18689 17648
1 2898 2123
1 25841 18559
1 5312 24815
1 26745 20679
1 4493 16093
1 4598 18876
1 2218 27853
1 8848 19447
1 23583 316
1 24859 9226
1 776 16483
1 17471 25616
1 9437 23145
1 2007 13192
1 31223 23000
1 12696 20835
1 5456 22094
1 18675 31835
1 31627 16245
1 17980 13703
1 11060 21556
1 32011 4396
1 31304 6695
1 1507 2519
1 27896 26957
1 27409 2472
1 27050 24577
1 7383 7665
1 28225 21292
1 28874 2304
1 10910 3768
1 12409 9784
1 9318 31304
1 31567 21607
1 18438 30246
1 32699 23123
1 2805 1148
1 20365 31126
1 825 4808
1 21412 9132
1 6189 30602
1 8902 1355
1 12417 30783
1 16335 23538
1 386 27539
1 782 18885
1 25500 19411
1 13036 7064
1 20509 19873
1 4046 13642
1 27707 20203
1 22333 6228
1 17753 12830
1 581 14497
1 8838 31126
1 17178 5025
1 3911 14170
1 1538 15769
1 918 9478
1 31086 22845
1 19754 30728
1 24938 11648
1 7673 17935
1 14904 19883
1 25596 3521
1 28216 1964
1 20018 14253
1 8972 3249
1 8935 9088
1 25080 2038
1 19254 5499
1 8079 6107
1 14285 6180
1 26252 23866
1 752 9788
1 10750 5367
1 29633 12530
1 680 28633
1 18110 22102
1 23463 7320
1 24459 23568
1 21077 14391
1 18418 16978
1 19822 6291
1 8232 779
1 3953 9533
1 25681 20830
1 18505 12933
1 11079 27986
1 27181 4823
1 17047 24523
1 17861 21067
1 19405 12985
1 12686 20599
1 16114 31119
1 16511 11400
1 30290 15863
1 19437 14225
1 10115 9411
1 21676 24866
1 28066 24359
1 32631 21021
1 18656 15398
1 12433 10693
1 14141 28235
1 2733 4376
1 19092 22937
1 21772 6239
1 24536 32196
1 3301 4867
1 23453 20642
1 9737 26018
1 4058 7388
1 16071 31330
1 12013 14569
1 19213 20357
1 28639 10813
1 31441 21566
1 18410 2237
1 24495 1987
1 23864 13943
1 5588 3748
1 5870 16272
1 29722 12891
1 28265 30333
1 1908 32548
1 26055 8310
1 23949 29711
1 18346 17960
1 25260 31059
1 5176 31915
1 22235 4325
1 16231 15027
1 7752 30025
1 9335 3594
1 28907 6825
1 21184 17726
1 11625 17956
1 6061 24983
1 21305 12136
1 27145 25931
1 26629 24707
1 6777 20981
1 19539 18422
1 27978 27460
1 17252 12555
1 365 4592
1 12892 5737
1 10432 19187
1 23204 742
1 5520 18165
1 5005 29852
1 347 32264
1 18230 30271
1 12506 13205
1 13999 25262
1 31038 30358
1 18782 1735
1 10939 29190
1 27554 5504
1 1091 8598
1 16567 8755
1 5268 16034
1 11226 5434
1 11380 31075
1 29869 20156
1 17979 21094
1 2780 27590
1 1683 10301
1 11521 24990
1 14972 19828
1 30405 25428
1 30355 15047
1 6728 17817
1 15251 12689
1 18628 21716
1 17436 25224
1 3693 20851
1 24499 27816
1 9627 1663
1 32523 18541
1 1322 11892
1 21890 29509
1 11809 6735
1 13295 28485
1 31891 20200
1 155 27419
1 32707 3202
1 28813 9796
1 7563 29857
1 26123 25983
1 1279 16924
1 6237 2945
1 13389 18290
1 26836 10730
1 5608 10081
1 2315 7800
1 30949 31669
1 22125 4218
1 26789 24159
1 3831 25224
1 10164 2246
1 17215 27762
1 20977 32098
1 10678 4470
1 27119 28550
1 14122 1718
1 21916 23933
1 8335 24041
1 3616 4313
1 10750 10320
1 1800 30984
1 26366 17899
1 4260 5160
1 20483 13550
1 14765 23068
1 20788 30063
1 29739 24032
1 13937 21857
1 406 6425
1 6293 14533
1 27196 5617
1 12280 12831
1 994 27425
1 12345 32551
1 19374 15951
1 4410 15810
1 5957 16539
1 26987 27952
1 24880 22901
1 15692 3975
1 13444 29617
1 26669 32608
1 31682 8413
1 568 19920
1 14076 1746
1 26546 15514
1 23865 19337
1 17790 10402
1 27931 29488
1 20195 30885
1 28863 25725
1 143 25640
1 30949 1859
1 5339 9902
1 21329 12611
1 3408 29486
1 113 21828
1 30058 15300
1 11327 10342
1 17053 8615
1 11881 12723
1 30102 8539
1 21935 30711
1 24771 20264
1 653 16849
1 14357 14282
1 21787 7179
1 19973 14698
1 29233 6695
1 8661 26829
1 9166 1338
1 8984 22220
1 22715 27902
1 20084 18948
1 18283 20258
1 1959 16590
1 14374 18660
1 21704 20338
1 14951 1762
1 24271 11927
1 18818 26413
1 23384 3582
1 9353 416
1 17316 32624
1 23921 2672
1 31969 3573
1 25457 17155
1 21931 21831
1 3243 27910
1 31954 11654
1 25358 29626
1 21854 16173
1 14459 16270
1 19408 4933
1 17958 26611
1 4267 29657
1 23360 14188
1 23603 12457
1 24275 13796
1 8053 7202
1 10477 11589
1 18055 21646
1 30464 23622
1 28689 11657
1 32649 19333
1 15884 19892
1 26864 30933
1 9162 21677
1 10159 19673
1 21815 7486
1 1975 3794
1 15198 28628
1 25871 19125
1 4655 14643
1 22463 23937
1 4991 6505
1 22252 7119
1 21328 24320
1 5956 18090
1 12627 17016
1 10397 17058
1 939 30197
1 5848 17692
1 24308 23860
1 4620 27628
1 8068 451
1 25057 29478
1 6128 6002
1 10297 32048
1 2258 9477
1 14102 8476
1 17866 9515
1 32184 13109
1 11203 13236
1 20741 31704
1 19576 6910
1 4910 20614
1 29494 21936
1 32400 17206
1 26339 22699
1 6104 23536
1 3391 14654
1 2923 4247
1 21354 921
1 31237 28423
1 32679 21893
1 30879 11616
1 20575 4434
1 18327 5280
1 3177 15632
1 1291 31096
1 26760 25090
1 24197 14168
1 26165 79
1 1502 25037
1 3999 27387
1 27996 8204
1 13553 8214
1 3870 26319
1 3795 28979
1 17338 1119
1 27187 4124
1 27684 13042
1 16709 21444
1 29394 9528
1 26056 18813
1 26653 16689
1 8332 26219
1 15851 32065
1 27185 27961
1 26251 4998
1 8497 23562
1 23264 32617
1 24865 30387
1 19394 31091
1 24371 16679
1 673 25955
1 28672 32306
1 13675 26237
1 6788 1643
1 20912 3620
1 23658 2916
1 773 22699
1 906 6947
1 30886 27753
1 16561 30678
1 11871 20235
1 22432 6082
1 15532 1326
1 4183 24957
1 29727 20526
1 19859 30813
1 18434 32312
1 27797 11568
1 19518 167
1 21029 26413
1 19067 15501
1 18647 6443
1 12937 18831
1 5261 5905
1 27134 4855
1 24381 24462
1 16161 3844
1 25332 11786
1 775 132
1 29979 26844
1 3836 30373
1 22266 16317
1 14629 32521
1 28538 3708
1 31843 15896
1 21039 22516
1 22393 24986
1 14229 27964
1 10098 8581
1 19098 5405
1 317 17171
1 28509 18377
1 20123 21016
1 26422 21193
1 12859 1171
1 30198 31032
1 30498 31875
1 27760 25647
1 3921 23548
1 15416 30592
1 26018 24441
1 30890 24231
1 1780 29300
1 26926 26109
1 26247 29236
1 4283 29743
1 16809 4839
1 20122 14319
1 26259 6896
1 31853 24041
1 25230 26754
1 11631 25337
1 23386 30062
1 29437 22171
1 6095 19769
1 19030 8611
1 31685 10610
1 6047 9518
1 31538 10306
1 21034 17880
1 18578 20805
1 17911 14127
1 17036 23704
1 3707 7016
1 25810 28724
1 11937 19281
1 16457 18298
1 27151 23175
1 15978 30990
1 17322 11241
1 13288 20201
1 17756 10828
1 1682 25770
1 29973 31089
1 27260 45
1 6927 13108
1 31321 22623
1 15703 1285
1 12076 15953
1 29833 16796
1 31520 23691
1 32218 15081
1 2995 162
1 11868 30794
1 30490 8973
1 11134 7425
1 22753 8500
1 3282 4837
1 8659 24010
1 19220 19799
1 7961 15197
1 8295 14456
1 31910 9515
1 15841 10394
1 18130 6712
1 31306 24052
1 12100 28317
1 24097 28825
1 6422 14115
1 12512 14507
1 12340 4880
1 27522 1739
1 4101 18497
1 13377 16597
1 15694 25977
1 18340 14026
1 30547 24313
1 29369 17422
1 9279 22865
1 671 4308
1 23749 5749
1 19784 2006
1 23304 14611
1 14205 21577
1 20664 21028
1 23587 31760
1 26750 27842
1 14524 27184
1 30363 3129
1 817 32132
1 7372 20576
1 3278 28594
1 25968 13354
1 22158 10333
1 6636 6776
1 15001 20636
1 22607 7473
1 20235 15019
1 11314 21141
1 26103 29153
1 12003 31950
1 20140 1762
1 29378 22472
1 15414 27670
1 15850 31043
1 29992 30298
1 22548 30503
1 12441 22005
1 28601 18455
1 17517 7117
1 23159 4680
1 2262 7899
1 13494 23700
1 5401 21980
1 9355 21962
1 14742 31049
1 17373 9801
1 23299 394
1 30150 32717
1 4856 21863
1 11067 24456
1 14768 15551
1 23280 13941
1 15630 27516
1 12406 27625
1 26846 14534
1 13990 28267
1 1118 22135
1 323 18117
1 26876 7375
1 6619 24923
1 30306 15978
1 13294 444
1 1968 30830
1 27731 5239
1 19976 4873
1 6102 21296
1 13392 17947
1 25894 28402
1 12339 22063
1 21999 13511
1 9321 32176
1 21315 24710
1 14393 30298
1 24894 4589
1 18492 14062
1 13802 6127
1 21603 14634
1 14176 1615
1 3899 23544
1 9520 18798
1 29296 13798
1 28931 11362
1 31889 27606
1 2687 1351
1 31762 24566
1 8811 31706
1 2967 19699
1 10516 7748
1 9072 8554
1 3055 14387
1 25695 12192
1 30335 8239
1 32674 1394
1 6777 28460
1 24621 143
1 17191 22107
1 31032 29412
1 14346 1862
1 24057 27480
1 12995 25116
1 1715 30394
1 27700 24137
1 26351 27895
1 1250 24906
1 14601 7825
1 19613 30656
1 8943 30284
1 11620 9411
1 6182 25387
1 15747 15224
1 7438 7834
1 15614 30438
1 20326 8941
1 562 17413
1 22546 26121
1 6586 29208
1 10780 11361
1 7568 15677
1 13050 2085
1 1908 26435
1 24591 22709
1 658 21179
1 7540 24156
1 95 21586
1 12791 13883
1 5316 11870
1 7268 21123
1 23934 27318
1 22020 17128
1 30917 1735
1 7780 24914
1 20267 9700
1 13399 14037
1 13512 15838
1 8254 11491
1 9620 29141
1 29575 24256
1 8468 3917
1 8564 7991
1 26937 24964
1 21790 1676
1 10373 20228
1 26809 7345
1 17263 30068
1 25113 29628
1 22793 14259
1 6261 18073
1 14048 29224
1 26476 28668
1 17443 18771
1 4933 19866
1 10248 18088
1 17019 25497
1 12140 14238
1 12409 21573
1 13754 771
1 32162 4
1 5389 26770
1 16532 24972
1 24985 24263
1 15534 31315
1 29767 754
1 25040 25415
1 2207 20363
1 31073 21952
1 29163 3269
1 9367 16563
1 11161 12133
1 4082 15912
1 18658 6613
1 10 31982
1 1961 29556
1 7051 29325
1 2726 2609
1 5758 27004
1 32451 29272
1 8906 16276
1 12230 22699
1 18938 26821
1 20529 15029
1 5184 2568
1 30822 31067
1 8378 16532
1 8463 31156
1 4853 26965
1 7357 18459
1 31152 31898
1 21711 29058
1 4834 21006
1 19862 1801
1 4350 24809
1 13751 32719
1 17781 20583
1 1232 27911
1 21628 27770
1 27998 13391
1 22033 21179
1 9694 17470
1 2104 27559
1 19762 30524
1 30347 1032
1 28231 6295
1 15089 6833
1 26357 16339
1 15278 13934
1 13862 30273
1 2716 22587
1 30011 23251
1 18871 23988
1 171 14382
1 14559 26573
1 5101 16641
1 20698 6595
1 23705 26261
1 3993 17491
1 18634 32166
1 22972 20777
1 5318 9586
1 5464 667
1 23521 9487
1 25079 23447
1 12446 13057
1 4576 17370
1 24 23308
1 18585 15459
1 17568 30279
1 25259 14376
1 19368 26994
1 2725 27911
1 4832 7561
1 8035 12543
1 158 26265
1 20368 14240
1 31619 19667
1 3690 17344
1 9564 27615
1 17861 8560
1 15686 23667
1 26963 31791
1 27926 23587
1 20258 25949
1 1527 10107
1 29030 7922
1 28757 14923
1 32121 32367
1 21242 27202
1 21536 31765
1 13687 4030
1 24336 16981
1 8646 12515
1 24497 20873
1 2349 25323
1 6945 3041
1 28773 21948
1 1916 15776
1 9980 15808
1 24155 30088
1 3576 4081
1 14490 16786
1 12733 17459
1 5983 9187
1 15153 4583
1 32343 21500
1 31773 23229
1 835 8241
1 6871 14281
1 30388 860
1 8478 23770
1 2578 17106
1 29253 17927
1 5859 10390
1 27796 25482
1 27466 11725
1 14827 14290
1 16334 10610
1 5032 7123
1 14941 22347
1 32203 7585
1 8849 19228
1 15704 11581
1 11058 9242
1 3581 2990
1 29947 5282
1 23285 12372
1 11937 4651
1 32556 6266
1 30225 16762
1 20644 13610
1 24313 29461
1 31511 27461
1 17035 17401
1 28126 22995
1 15486 13967
1 24849 23191
1 31061 22493
1 13808 28902
1 14819 17657
1 13953 6842
1 12303 9412
1 30843 14339
1 6357 27092
1 26467 31805
1 14221 28850
1 14837 7751
1 5744 20038
1 22213 14963
1 12376 25231
1 27686 6874
1 26567 920
1 16203 23026
1 28459 21671
1 30380 4962
1 1632 7607
1 25515 5908
1 12663 14120
1 3960 21132
1 19638 23990
1 3890 25721
1 8671 680
1 25423 3722
1 25270 27721
1 26173 31107
1 11453 15004
1 3657 32656
1 31298 9292
1 1729 28889
1 9371 32738
1 25685 1622
1 23473 27962
1 30915 30437
1 14011 13112
1 2484 25242
1 16972 9655
1 28384 2134
1 12176 10178
1 23417 31131
1 2258 7687
1 22215 16542
1 3906 25992
1 10256 11422
1 9718 8852
1 14778 14453
1 28206 31734
1 14259 16237
1 30940 5740
1 27921 29780
1 12644 25691
1 9462 20179
1 26016 7616
1 4791 25339
1 3879 29802
1 1341 22305
1 16847 22631
1 27051 27628
1 25456 24764
1 24896 19116
1 4331 11353
1 28288 3565
1 21611 20299
1 32142 14413
