100000 100000
1 30642 11647
1 28350 5570
1 26721 16816
1 2482 8080
1 5945 15267
1 18088 11644
1 20295 23872
1 14010 18378
1 1298 24835
1 8773 28146
1 28799 15438
1 4589 2968
1 32242 23556
1 26849 14782
1 23222 3923
1 29792 8249
1 8351 5329
1 5245 2913
1 25837 32203
1 25119 2573
1 11892 23513
1 30283 10175
1 5882 27830
1 13990 5915
1 7137 14415
1 19253 24734
1 25094 21786
1 8552 27020
1 28904 18089
1 8279 26410
1 10509 10879
1 29259 4654
1 31137 10018
1 1920 11892
1 6497 20850
1 13865 15090
1 18103 31800
1 7093 24046
1 21286 9730
1 9041 24942
1 32233 31023
1 21934 21489
1 25047 4678
1 22020 8540
1 31370 140
1 12375 14391
1 1216 13525
1 23801 3865
1 15873 21146
1 7504 7777
1 18307 5964
1 5593 8743
1 12362 19432
1 18797 14451
1 27283 29900
1 22979 12204
1 12403 13257
1 12599 6483
1 7100 4217
1 31177 29937
1 29984 6866
1 1385 1869
1 32409 7164
1 2930 12771
1 15624 18784
1 24436 24210
1 1308 11778
1 1334 21397
1 20341 15888
1 17915 948
1 6153 18619
1 11013 11963
1 19655 15429
1 344 26156
1 3963 28763
1 19136 18993
1 20210 27302
1 16405 4820
1 31582 20893
1 18622 14706
1 23035 413
1 2932 22125
1 15347 30779
1 31816 1826
1 7296 2521
1 3048 28699
1 27216 5495
1 23582 12165
1 45 10956
1 7577 21476
1 4317 22165
1 31472 11013
1 2631 2350
1 13540 32052
1 13272 19295
1 21478 2224
1 3109 13688
1 4825 20828
1 10706 23712
1 26392 6327
1 9138 10858
1 18875 4622
1 17455 21161
1 9750 9969
1 3053 23430
1 4483 24547
1 18346 27599
1 12386 17749
1 15721 21394
1 27741 19670
1 13519 747
1 24561 9860
1 24269 25370
1 6953 32454
1 24703 17880
1 9645 2109
1 1364 24300
1 25084 25079
1 23664 31737
1 13814 11750
1 17742 28314
1 7325 27537
1 12202 23728
1 1308 27402
1 4766 27387
1 8969 27680
1 24331 30184
1 5095 15829
1 28986 19626
1 32239 29203
1 17859 8844
1 3088 31130
1 30126 10886
1 27444 15421
1 15833 4366
1 11461 334
1 5529 18480
1 12911 15447
1 6308 23009
1 1832 4618
1 18479 13457
1 18798 10619
1 26451 9727
1 2768 7565
1 30389 30801
1 18608 8874
1 4966 25956
1 25159 13496
1 15624 21601
1 12266 24904
1 18227 5521
1 8075 528
1 31255 4210
1 31362 31643
1 9826 6154
1 14478 21567
1 12388 22907
1 1046 14160
1 22128 6360
1 21429 14483
1 13958 12343
1 15606 27637
1 22320 1287
1 25692 9597
1 14250 26532
1 11942 30080
1 11077 4393
1 5968 13588
1 1037 13190
1 20573 14022
1 20650 20434
1 3924 28560
1 12676 18146
1 11145 11269
1 2347 22554
1 29085 9679
1 3061 643
1 20552 3419
1 29417 31774
1 16982 23507
1 21979 13176
1 6640 333
1 28889 3967
1 4381 17218
1 22726 24980
1 17289 24385
1 25413 15841
1 30084 17892
1 17881 11757
1 19533 516
1 12362 29037
1 23441 8233
1 26186 16734
1 11311 10820
1 7256 18768
1 8254 2977
1 7141 19205
1 22609 28951
1 29365 8250
1 32249 31106
1 12681 3781
1 6028 19059
1 32251 8928
1 18725 23845
1 31657 965
1 9964 6067
1 20629 30331
1 31896 1673
1 18636 751
1 11826 18968
1 23878 28486
1 5659 3279
1 8718 1394
1 1104 5446
1 24482 22275
1 17133 18620
1 23453 29504
1 17392 12739
1 5267 17271
1 23616 24378
1 30013 401
1 12270 12156
1 17110 31977
1 13242 23511
1 19140 8543
1 26585 22592
1 4987 29864
1 12277 23364
1 5279 32232
1 27766 8770
1 14952 19330
1 14592 17880
1 14411 2862
1 29756 12955
1 28375 26701
1 29916 6667
1 26845 9338
1 4057 28614
1 13267 7778
1 21503 18171
1 6010 15061
1 7852 9250
1 28863 25629
1 28117 5866
1 13279 5006
1 4937 12403
1 22991 6494
1 11578 10686
1 15579 5815
1 2041 20066
1 10381 24075
1 19713 32640
1 8400 11688
1 9015 25336
1 9301 30860
1 9328 4829
1 28214 12666
1 19508 24871
1 31450 19533
1 17346 936
1 21528 27021
1 12115 15426
1 26783 24640
1 24739 20822
1 29333 6658
1 4782 27263
1 12670 30040
1 4791 9601
1 31584 8770
1 31375 30588
1 26916 11535
1 24596 11878
1 8768 11125
1 7672 9911
1 2963 16353
1 6596 2406
1 23952 26380
1 11036 9749
1 26015 17359
1 2116 15753
1 30400 23864
1 23523 20572
1 19826 733
1 26631 17910
1 27347 19312
1 23146 32697
1 11016 24980
1 13812 11388
1 6879 4847
1 30080 28731
1 20659 21889
1 19427 13324
1 19601 14132
1 9514 12885
1 9112 27572
1 19748 4925
1 31398 27776
1 24353 11616
1 5169 24386
1 25336 16071
1 30066 13916
1 15183 12823
1 26313 16323
1 18710 17416
1 21341 5648
1 26709 7449
1 19459 10196
1 10792 13187
1 12641 18732
1 28679 2411
1 18771 918
1 19531 7003
1 17293 6147
1 19438 4851
1 29058 26414
1 3475 4572
1 13701 13355
1 18886 10494
1 27950 30019
1 12420 20467
1 23296 9983
1 16382 28859
1 21320 21891
1 30874 23473
1 12360 20509
1 4667 14269
1 20885 15134
1 5826 17100
1 10942 29673
1 1493 30333
1 9518 31561
1 26079 25885
1 22868 23048
1 26199 25302
1 25345 13245
1 30534 20259
1 21777 31717
1 31235 4743
1 4173 309
1 28481 9343
1 400 17199
1 17996 11701
1 2857 17908
1 12688 6774
1 7553 22617
1 9307 12646
1 17150 60
1 24036 627
1 8998 281
1 9611 16903
1 16648 12504
1 7266 25730
1 30935 3817
1 18413 3559
1 217 20883
1 14886 10709
1 29055 23945
1 31428 16314
1 6358 23487
1 5565 22339
1 7454 24955
1 29450 279
1 12983 24239
1 23466 22468
1 26949 18054
1 20457 3321
1 21516 9789
1 4834 22263
1 4508 7732
1 3907 21058
1 30387 28997
1 31056 11164
1 24671 7764
1 21035 9779
1 29027 14375
1 12370 21018
1 16092 28536
1 29033 1782
1 12324 841
1 14650 30458
1 5623 2936
1 25082 28181
1 15572 20883
1 16845 4457
1 32422 11245
1 27021 13056
1 6052 3826
1 16583 3514
1 17014 18615
1 8967 32138
1 24473 6870
1 25174 2018
1 11268 9848
1 21248 18540
1 19212 24243
1 17563 5627
1 10117 29975
1 3140 29633
1 28714 29827
1 1068 8898
1 13119 32317
1 9300 26504
1 23924 23874
1 6292 22553
1 8205 25563
1 30690 17958
1 576 18289
1 209 6533
1 8670 28322
1 32600 12002
1 26422 26005
1 16341 3761
1 12343 27786
1 13137 4198
1 14036 21685
1 10502 15849
1 13997 8012
1 16670 2884
1 5611 4831
1 31934 13983
1 5483 15080
1 3907 25711
1 19488 1443
1 21708 19434
1 29106 29727
1 4600 1982
1 15467 4245
1 24817 24322
1 22100 7930
1 28585 6765
1 11675 15312
1 29539 14790
1 9272 23873
1 30070 7579
1 25296 27246
1 23885 31030
1 21210 23813
1 23475 8397
1 1024 8465
1 6989 2041
1 200 10007
1 23144 1129
1 22131 23646
1 20982 10456
1 21542 32142
1 3538 19516
1 17735 30589
1 6732 4417
1 11050 19013
1 10977 501
1 14829 8858
1 7754 5061
1 7328 7514
1 953 10152
1 17577 26982
1 1375 23194
1 18535 15281
1 23601 14924
1 5398 18838
1 12524 12826
1 30707 15727
1 3670 17469
1 17056 22883
1 18631 25410
1 3785 15487
1 32489 32698
1 25864 32264
1 6076 7732
1 19206 4880
1 25053 2408
1 31972 12872
1 14343 29877
1 21977 10773
1 20186 8910
1 11292 23782
1 4059 25776
1 9220 22468
1 9661 1239
1 15981 14123
1 7647 29361
1 9823 19992
1 17173 16979
1 490 17251
1 5547 21611
1 19028 6479
1 1191 14965
1 28535 21344
1 19535 11058
1 19044 11884
1 7659 6998
1 9036 7925
1 29900 20097
1 20129 2486
1 15501 29809
1 9592 27260
1 11417 9846
1 23858 23863
1 31981 22822
1 603 15697
1 22560 5713
1 6866 20286
1 11936 4920
1 13098 10325
1 20286 30457
1 23377 18654
1 26861 25934
1 22127 7276
1 22982 8567
1 529 21613
1 28496 23925
1 14471 20735
1 31743 2425
1 12938 3077
1 26106 14236
1 11299 14970
1 4897 26576
1 20680 6150
1 22095 20503
1 12999 4303
1 16860 29939
1 20968 15762
1 871 9757
1 30029 26098
1 11474 13177
1 23710 32016
1 3725 28234
1 3171 19547
1 1816 19107
1 14769 16554
1 27587 13598
1 6409 3464
1 28345 28879
1 5245 6862
1 9788 4475
1 11540 28792
1 6450 26118
1 2928 5297
1 29921 26411
1 942 4144
1 20471 32368
1 4238 3271
1 7885 14680
1 2516 16953
1 15596 15578
1 6638 9549
1 12241 3346
1 14038 3360
1 1773 32055
1 8762 17087
1 31984 23501
1 13531 12021
1 15943 12059
1 31027 6754
1 30947 5600
1 22874 13261
1 6461 8258
1 25642 20668
1 22679 13575
1 28066 7233
1 132 22279
1 3720 10262
1 1962 24289
1 18258 5100
1 27591 31982
1 19015 16129
1 27890 6003
1 12514 14321
1 3620 22811
1 8311 24270
1 32502 932
1 8728 28018
1 21164 23256
1 12730 23060
1 10355 15295
1 18580 18458
1 10471 13331
1 26312 31534
1 31960 11764
1 24645 148
1 8526 989
1 28908 699
1 15562 4311
1 23538 31506
1 22991 4332
1 6789 13852
1 10913 26079
1 23986 24007
1 14925 5146
1 26502 32250
1 12009 3048
1 32627 14189
1 285 4836
1 1526 5309
1 19683 25010
1 27511 13760
1 8074 18924
1 3697 17686
1 26369 30815
1 17618 27648
1 26194 10104
1 5285 14453
1 21357 22009
1 24558 10611
1 551 22000
1 2005 21908
1 16514 18410
1 19207 24545
1 18479 22116
1 25434 12010
1 26961 17794
1 9904 6679
1 21124 11012
1 12061 313
1 6686 25205
1 20044 612
1 27829 4517
1 20510 16897
1 1249 20826
1 20629 31007
1 20546 20035
1 10481 15882
1 26053 30253
1 14360 15135
1 12580 1401
1 2619 18398
1 30636 2254
1 9143 6209
1 6723 9995
1 29497 30284
1 14505 18304
1 12070 14822
1 6654 26717
1 8762 29415
1 32389 14698
1 11119 31090
1 16039 20217
1 29984 22661
1 23355 282
1 10094 18126
1 25348 19213
1 6627 8641
1 20859 16125
1 18517 7911
1 19151 25067
1 3853 10105
1 22827 1000
1 29225 4653
1 3895 26759
1 29759 12112
1 13281 21394
1 16451 23317
1 23389 19964
1 10923 2605
1 4458 14103
1 19920 1175
1 30936 30215
1 17816 17082
1 1095 24439
1 20050 8369
1 11313 9098
1 19169 23526
1 17963 22548
1 30237 3810
1 24935 29451
1 17270 8035
1 19582 18744
1 13019 21167
1 10348 25906
1 7130 31785
1 11484 19085
1 13320 31266
1 423 31055
1 21667 29937
1 20887 17827
1 17270 5190
1 31344 22482
1 765 7867
1 32305 26734
1 28106 14252
1 6551 3281
1 8487 12105
1 9187 10182
1 31485 6377
1 7133 21125
1 12020 7074
1 1561 20965
1 14044 12566
1 121 27597
1 8780 18063
1 12019 12523
1 2440 29775
1 26004 3753
1 10152 16161
1 13253 15709
1 24567 6196
1 13518 24256
1 12954 3881
1 18840 24738
1 25714 27243
1 8119 30684
1 24131 6591
1 10663 18309
1 1813 14108
1 27734 2153
1 7642 2492
1 17891 17590
1 22098 16243
1 4518 31737
1 15660 20544
1 19824 17225
1 10094 16418
1 9236 13762
1 12566 13100
1 294 18742
1 3841 2012
1 4610 23326
1 14349 27561
1 22544 2519
1 10619 7643
1 12359 11787
1 19095 21663
1 29680 2157
1 13210 30811
1 5805 30633
1 23503 10559
1 26041 19098
1 29429 17181
1 19569 702
1 27109 21370
1 16916 6888
1 28276 13797
1 17607 9781
1 24219 19079
1 1500 23361
1 30421 31484
1 11091 24475
1 16329 353
1 19105 26486
1 32553 9646
1 177 32161
1 12250 25926
1 19241 1977
1 17749 14541
1 1774 23197
1 15949 27706
1 14314 29474
1 19090 15661
1 32269 9992
1 2101 13186
1 23441 25133
1 7149 26662
1 12419 17409
1 10425 11817
1 3967 12602
1 27335 21013
1 20411 11721
1 31125 25471
1 70 4876
1 30038 15579
1 8338 30277
1 9111 15765
1 16945 21323
1 16162 27229
1 30684 20351
1 32546 26562
1 13753 10498
1 6537 770
1 1758 9765
1 17583 15648
1 15377 6433
1 31803 3128
1 30673 19465
1 3399 18192
1 15259 26876
1 11711 28399
1 23142 12959
1 8970 19378
1 29808 8394
1 15341 3612
1 24636 13698
1 8620 27758
1 9435 7720
1 17522 27959
1 26988 29935
1 26354 21614
1 32223 13972
1 3407 26302
1 24830 16457
1 21305 30497
1 26541 27122
1 27994 29360
1 26992 4243
1 23024 24250
1 5679 9481
1 1211 32019
1 22838 4857
1 25113 2734
1 28032 5127
1 17776 19566
1 1845 17224
1 30412 24122
1 13937 1273
1 19401 30800
1 26439 5745
1 18356 7899
1 8966 23124
1 1773 28615
1 30394 13578
1 31119 724
1 8950 3439
1 12627 4073
1 30929 17868
1 18098 20396
1 2095 16647
1 6474 19023
1 834 18454
1 28547 2220
1 31568 25529
1 14706 23445
1 23222 32361
1 31486 11621
1 16429 25227
1 8513 4571
1 8012 26858
1 18225 2089
1 19022 27492
1 11647 9031
1 18710 20452
1 27071 3213
1 8560 16272
1 4298 5249
1 29850 24131
1 24672 17902
1 5635 5693
1 11282 12086
1 32594 19481
1 4447 21992
1 17834 3840
1 14110 2197
1 29740 6429
1 7196 736
1 28606 13392
1 14597 6101
1 18443 22311
1 31112 22140
1 6603 3594
1 20662 23725
1 26181 1205
1 27819 19493
1 1042 17388
1 19825 5594
1 3363 30569
1 17185 3980
1 28166 20506
1 5963 1949
1 31332 22153
1 26008 19234
1 10959 16796
1 26542 21050
1 26554 9598
1 14420 1695
1 1481 3805
1 20951 22650
1 22348 24150
1 19372 5500
1 30470 30765
1 6998 13866
1 12338 7234
1 23691 5496
1 10184 31296
1 25746 18074
1 11004 22040
1 9455 32023
1 18183 20654
1 8514 15135
1 3627 10449
1 31853 14878
1 11761 2161
1 24821 16785
1 15030 12812
1 18603 24601
1 21605 8810
1 26507 15053
1 2182 31370
1 15844 26325
1 5496 17884
1 5561 309
1 29434 28849
1 28519 30950
1 17393 751
1 8585 16171
1 5477 29449
1 12313 21026
1 3788 9518
1 7896 21913
1 30603 27329
1 17135 11812
1 13754 5642
1 22486 21100
1 10791 30251
1 23413 18122
1 3486 20309
1 30089 30485
1 13160 9019
1 28234 25272
1 21778 24007
1 30795 20231
1 19312 14860
1 20897 29651
1 22752 29565
1 71 22075
1 26835 5980
1 11713 17862
1 26762 2677
1 26112 12207
1 7454 5899
1 15750 15488
1 6851 5907
1 8906 27618
1 16717 3744
1 24286 8884
1 25076 19103
1 2383 24410
1 29268 22468
1 29517 2136
1 28856 26052
1 19979 2335
1 23959 27333
1 4201 12582
1 28255 6930
1 24529 2365
1 23922 2324
1 94 4895
1 31598 382
1 4164 10054
1 26034 30663
1 4716 25859
1 1566 5853
1 3166 26829
1 16409 18968
1 15204 15578
1 28377 21100
1 9452 14316
1 6367 15332
1 1583 15982
1 31936 18251
1 26384 6591
1 23339 7212
1 21575 22990
1 8744 22270
1 1214 29927
1 23966 18328
1 28219 6604
1 4376 29675
1 3392 26632
1 24264 13039
1 25648 640
1 8141 29662
1 30130 12363
1 20913 1441
1 15962 32707
1 32054 29319
1 29063 8156
1 31314 17469
1 32135 25525
1 13688 17403
1 6914 9325
1 23065 2811
1 27541 30008
1 1643 30511
1 27581 23986
1 27753 22579
1 15351 3699
1 1051 26753
1 1317 17379
1 13079 26340
1 31796 19279
1 3400 25647
1 18684 24125
1 4846 6446
1 21607 18429
1 4070 22749
1 16854 2433
1 44 29400
1 6080 28527
1 7582 6675
1 23452 20083
1 31490 9163
1 9474 23002
1 20555 12988
1 27661 18525
1 23576 8853
1 5891 15162
1 32382 18345
1 2872 7050
1 28935 22247
1 17711 25038
1 16378 2572
1 15363 31691
1 26845 21527
1 5125 17560
1 16953 14845
1 25767 17141
1 4253 9119
1 5529 8670
1 27877 14585
1 5937 5984
1 24508 8092
1 31248 11692
1 22112 11358
1 10755 8810
1 21670 23888
1 20519 20559
1 2109 12272
1 8273 22258
1 8502 10144
1 5548 29915
1 5060 6231
1 25252 18397
1 10049 2455
1 6147 26535
1 30322 17823
1 18266 3733
1 17676 26849
1 9379 17612
1 20087 1462
1 27428 16773
1 29137 12369
1 2455 30377
1 24374 1777
1 22919 31391
1 10815 2651
1 26109 17505
1 26056 23176
1 1372 28118
1 11511 11163
1 19082 28764
1 15738 1814
1 4432 4003
1 1807 11596
1 10756 26306
1 21578 11034
1 26725 19332
1 28819 30674
1 6598 31747
1 28526 12152
1 9839 19065
1 30975 15665
1 25152 15186
1 16333 2552
1 20631 18822
1 966 915
1 24436 17701
1 18051 4037
1 24027 52
1 5326 16326
1 12666 15799
1 2401 22512
1 3980 5903
1 27889 32699
1 15613 19334
1 5995 11755
1 6607 11817
1 30334 9480
1 31676 9686
1 23897 5135
1 7197 29589
1 438 12135
1 7434 13099
1 18967 22038
1 27075 18925
1 20815 5941
1 30286 14291
1 17221 11169
1 8802 32461
1 30453 14324
1 17284 5210
1 27063 27316
1 6768 4438
1 32708 19146
1 14266 5139
1 11766 18997
1 5045 2220
1 28879 28927
1 23956 19350
1 13501 13424
1 17871 23160
1 5020 20099
1 18377 1853
1 2941 10646
1 13999 24935
1 4774 13413
1 4515 18854
1 11482 12857
1 25370 25513
1 26074 23389
1 12162 23092
1 21803 25042
1 14121 10611
1 3866 11843
1 3930 25486
1 9982 26939
1 22217 9085
1 9917 9366
1 2352 8734
1 8081 14646
1 13883 8580
1 14348 11511
1 8098 8850
1 23386 13540
1 660 6345
1 28103 10155
1 4188 4191
1 10880 29774
1 23103 31377
1 3742 28956
1 13475 5178
1 30048 5856
1 21879 6819
1 18872 31832
1 12750 17053
1 28938 9704
1 24269 9677
1 21296 32144
1 31176 6728
1 9153 1820
1 23464 10336
1 20627 9370
1 7056 4797
1 14718 32529
1 9408 9391
1 5475 26480
1 25529 15042
1 10349 17349
1 20129 14739
1 12183 23727
1 19690 26339
1 9583 7958
1 16943 22762
1 17433 9753
1 16478 28653
1 26774 8520
1 9500 3603
1 15175 27412
1 9829 373
1 16812 25475
1 4723 21620
1 15730 25385
1 18146 30799
1 31917 23123
1 8977 32245
1 32610 28805
1 31179 20759
1 5704 14375
1 17959 10626
1 24271 19067
1 10156 9900
1 16482 24530
1 27065 18828
1 20201 14336
1 6692 16559
1 13971 26381
1 29474 14985
1 5330 23085
1 7271 12809
1 25255 10482
1 1934 26992
1 21535 1729
1 27578 1890
1 20766 26755
1 9342 2621
1 27483 12956
1 30714 1451
1 30124 801
1 2119 24179
1 8324 27717
1 29718 30869
1 16313 13077
1 27283 2965
1 7563 26214
1 13968 4375
1 32483 25099
1 1247 428
1 15576 4683
1 27135 21484
1 6007 2962
1 27388 29125
1 9668 19046
1 3472 6162
1 1788 12189
1 13198 21615
1 14621 3277
1 17792 5452
1 14504 21765
1 28815 65
1 19878 17850
1 31652 673
1 10729 7172
1 30669 20562
1 15508 10763
1 20450 17628
1 24286 24763
1 31592 23231
1 15890 8640
1 22709 11530
1 9946 28078
1 29269 14121
1 5566 17023
1 13229 18175
1 12520 15939
1 20702 21813
1 3882 23059
1 26093 14289
1 28738 20807
1 4384 25354
1 19036 2281
1 3243 11354
1 20696 2921
1 2955 17366
1 22606 27793
1 23987 22459
1 15311 10684
1 8038 5705
1 10094 23107
1 30692 468
1 27647 17465
1 11080 19224
1 16415 10584
1 945 9677
1 4725 24634
1 21920 19323
1 20791 3533
1 9121 8336
1 19183 4865
1 9518 12208
1 3199 707
1 13520 28492
1 24674 13359
1 27015 1398
1 21302 17665
1 24428 32243
1 24951 8269
1 29589 9874
1 12942 23921
1 30521 1469
1 1290 2887
1 7700 8014
1 12333 15263
1 11277 31652
1 24234 25324
1 9751 9461
1 26285 24637
1 2645 3813
1 25372 16751
1 21377 7256
1 29212 6049
1 19342 14213
1 15576 28649
1 29068 12365
1 11390 17477
1 30413 21706
1 28809 30933
1 5958 30762
1 14918 14663
1 20791 23486
1 20881 19090
1 16399 11854
1 26336 9447
1 7818 5552
1 18052 27108
1 13340 30360
1 20779 2828
1 12690 28338
1 23976 13428
1 16631 13550
1 26615 20414
1 19636 21532
1 12667 13131
1 16892 29624
1 13963 20909
1 21095 8967
1 7469 32091
1 30941 23139
1 289 5289
1 17846 9938
1 16674 10743
1 13855 13278
1 12648 31784
1 6848 10145
1 22385 21334
1 20892 1312
1 4865 5571
1 22328 2266
1 22632 10515
1 29439 13216
1 24579 29625
1 741 30630
1 28421 4784
1 10827 15323
1 7543 5995
1 26658 10614
1 15742 25102
1 22612 30673
1 18397 27614
1 9311 10875
1 29114 5622
1 26435 30089
1 20389 20541
1 2207 15404
1 10710 11412
1 21271 23945
1 26038 12884
1 18936 17348
1 10402 1527
1 543 26974
1 6123 14613
1 535 18626
1 23073 22163
1 28033 27162
1 15761 32535
1 32697 871
1 10252 10686
1 6582 24273
1 13290 23826
1 26418 31547
1 7759 29750
1 24331 6939
1 27309 17508
1 8938 13705
1 24458 13978
1 546 32150
1 16516 10639
1 9179 29662
1 27026 12268
1 7279 13921
1 12172 32441
1 29204 654
1 10734 8213
1 21692 7585
1 18905 15915
1 3385 5935
1 25178 6753
1 26533 6655
1 1519 1234
1 7425 16156
1 23879 26623
1 28 5928
1 23370 15553
1 29110 24051
1 29273 31363
1 24550 3149
1 11991 22445
1 21689 15384
1 23272 28259
1 22556 4769
1 3960 6512
1 10492 9520
1 22144 7549
1 4523 3037
1 17028 29319
1 23430 5798
1 8033 16784
1 9685 22719
1 8261 27284
1 9202 32297
1 12031 9918
1 1710 8070
1 16505 6876
1 5360 2092
1 21122 28177
1 14239 8824
1 30417 14537
1 31938 32356
1 3911 24562
1 21990 9820
1 8053 12394
1 5568 13902
1 22366 20147
1 28948 26881
1 15230 20206
1 1750 4007
1 3595 2311
1 13198 10165
1 23930 32045
1 13313 754
1 23621 23685
1 23309 13774
1 26092 2591
1 24277 16374
1 21818 10281
1 286 8997
1 4041 1378
1 5881 23613
1 27336 32466
1 13219 29334
1 19708 10681
1 31401 4502
1 12805 22981
1 23887 24706
1 29411 22407
1 18227 3219
1 30648 23336
1 32302 14669
1 14031 8024
1 14715 19212
1 9438 8328
1 13339 16352
1 31368 23641
1 15991 2714
1 29478 9556
1 4936 9255
1 26823 24283
1 29620 18205
1 29045 13663
1 20153 2452
