100000 100000
1 22807 6539
1 31783 29213
1 22983 7509
1 7545 19800
1 15049 4470
1 11741 16142
1 16700 7843
1 2826 26288
1 9499 6646
1 32380 19801
1 23141 14728
1 28601 24324
1 30075 30530
1 3033 1021
1 11977 5616
1 1605 28309
1 18856 31895
1 22207 28954
1 25219 23561
1 6307 28678
1 26681 21174
1 28524 17527
1 17603 709
1 5241 8927
1 30999 20068
1 29202 23037
1 12364 11868
1 28582 32268
1 3582 22248
1 21334 21562
1 15348 7879
1 23736 4699
1 31488 23696
1 31956 18143
1 15143 11846
1 20339 32001
1 32514 24364
1 14746 28994
1 3684 24538
1 20817 27158
1 15422 1169
1 29352 2269
1 17343 32204
1 9724 10004
1 191 16151
1 15223 5069
1 1885 18468
1 16342 17756
1 24295 1052
1 11887 21332
1 25595 13107
1 1138 19634
1 5612 4735
1 6511 15959
1 21351 13834
1 24856 32188
1 19031 18726
1 31305 3041
1 7941 10496
1 12101 9350
1 3716 3448
1 19267 19870
1 4172 13360
1 26921 31489
1 15141 16867
1 8087 6753
1 28999 19961
1 11815 7039
1 6079 19544
1 4083 18590
1 23828 18812
1 5976 824
1 21291 11466
1 30458 14577
1 24680 29985
1 23560 9417
1 19478 9139
1 32194 12437
1 27145 18707
1 17976 2736
1 10625 26766
1 30804 17390
1 2898 9663
1 30490 2513
1 17218 28766
1 4655 20736
1 2227 8793
1 31640 1012
1 23170 17446
1 19141 2549
1 14894 27479
1 12494 14917
1 8765 26479
1 16892 3995
1 15323 12532
1 30859 12242
1 6085 20165
1 21678 7139
1 28261 9646
1 15828 7185
1 11070 26170
1 2346 15459
1 18315 3272
1 18785 27991
1 14371 10209
1 19377 7381
1 29344 22729
1 26142 23394
1 19904 16980
1 31482 24982
1 16652 23035
1 21931 2512
1 18359 20271
1 17582 4648
1 27336 31982
1 5340 15013
1 13948 6547
1 20972 5041
1 7909 6386
1 28730 4297
1 6104 29860
1 17350 13177
1 25606 20128
1 26752 25224
1 24425 8715
1 32707 16752
1 18658 30290
1 26399 7184
1 20256 18549
1 19547 15013
1 25795 7846
1 17082 12791
1 8129 31250
1 15742 976
1 10249 6911
1 5035 9138
1 31079 19223
1 28941 13257
1 31912 8707
1 22652 3615
1 15358 30780
1 7007 28175
1 13990 31774
1 27247 19964
1 6087 7487
1 25534 19779
1 21662 16894
1 16887 12909
1 30168 31583
1 4327 23978
1 4159 11030
1 2876 16251
1 12441 20449
1 1421 10158
1 16077 27675
1 2715 143
1 7240 14991
1 3287 19037
1 415 9610
1 20772 27387
1 24438 13364
1 30429 9704
1 18080 25119
1 16666 20593
1 7048 5409
1 1327 5669
1 6351 9567
1 25206 24970
1 25910 11179
1 10063 15630
1 16575 2576
1 1892 16448
1 3343 25258
1 1842 23872
1 13591 28859
1 16581 8820
1 14323 30716
1 26050 17533
1 23314 15921
1 8875 1130
1 18328 17152
1 18271 17963
1 5888 10755
1 22752 27464
1 4870 2844
1 28761 17875
1 11460 7433
1 2912 14235
1 28443 28216
1 12664 20898
1 28756 8156
1 4826 2001
1 1799 22336
1 1141 19691
1 17980 22875
1 32051 10944
1 1233 1190
1 30846 10915
1 29724 7466
1 25091 8733
1 2512 7901
1 28341 14307
1 16677 2606
1 1813 13574
1 30515 24287
1 9905 30314
1 26271 14611
1 21739 4729
1 1658 17576
1 6908 1816
1 20582 31430
1 6969 986
1 12795 23992
1 11668 9332
1 11625 9979
1 9573 12146
1 27998 7061
1 9323 11560
1 20522 31400
1 7949 27370
1 11809 14919
1 30182 16000
1 24384 1672
1 18561 7636
1 17428 14043
1 25953 24302
1 21976 11674
1 31557 13346
1 478 21985
1 28586 14472
1 21552 13215
1 32400 8365
1 13686 14829
1 1921 25480
1 16410 23455
1 11216 28592
1 28843 2585
1 8735 16588
1 13695 5733
1 25379 26954
1 8605 10370
1 5036 25684
1 18137 16638
1 20447 17407
1 31553 30919
1 15302 4038
1 3512 29502
1 32012 26424
1 11745 13965
1 513 15597
1 2879 24122
1 14820 15806
1 28570 23549
1 8802 14389
1 22692 15055
1 20058 6211
1 21724 6212
1 18915 19249
1 10163 18458
1 32656 8153
1 30957 22034
1 755 30486
1 4939 23038
1 25695 22649
1 30311 21020
1 29170 16190
1 16351 30626
1 2515 13182
1 12213 16794
1 25017 934
1 19446 2544
1 26541 12839
1 26522 2250
1 8208 27503
1 4268 6679
1 9439 6169
1 10667 363
1 10806 24416
1 12847 8202
1 11283 11738
1 719 20803
1 10589 5219
1 67 24831
1 4133 4950
1 2502 20633
1 16171 9732
1 9918 24048
1 16548 8798
1 14239 187
1 8762 16629
1 11789 21021
1 3669 24869
1 4161 4730
1 2713 23948
1 19373 16776
1 32688 1217
1 6883 31913
1 28233 2627
1 691 6008
1 30048 944
1 10899 8865
1 3520 17976
1 5189 21751
1 7879 14416
1 30387 2752
1 20586 27563
1 16414 20307
1 15992 4966
1 887 9446
1 28963 10883
1 21773 32417
1 16060 24216
1 23145 8439
1 31422 4808
1 4470 23605
1 5646 3827
1 4838 21851
1 5249 12074
1 21456 20780
1 31647 10086
1 10910 13697
1 7847 12153
1 6950 13538
1 27603 11076
1 11799 22615
1 7900 9003
1 22423 23420
1 31937 8390
1 12586 3796
1 31941 17369
1 2774 13407
1 694 9095
1 6021 2671
1 3701 20418
1 14506 30903
1 1203 1798
1 11559 5029
1 29945 29767
1 10095 27122
1 235 2344
1 3815 20599
1 18637 18541
1 28819 8258
1 326 5299
1 25326 6889
1 5732 22366
1 24857 26910
1 32737 5076
1 24888 26500
1 10917 15081
1 10778 13761
1 7051 21145
1 11288 15317
1 12136 17917
1 24895 6570
1 7242 29048
1 30897 13547
1 6141 16178
1 20808 22810
1 18388 26567
1 1917 7645
1 23973 11072
1 6792 1945
1 1558 5698
1 27849 5698
1 3095 10117
1 9063 13938
1 21936 27016
1 10551 18616
1 7677 21635
1 22751 13106
1 4215 3230
1 4667 12638
1 10612 20576
1 16127 22061
1 32754 11114
1 2718 29785
1 23696 16741
1 20843 24825
1 16861 17721
1 2814 17491
1 18901 28799
1 13274 27889
1 31913 3898
1 31309 22775
1 1215 29633
1 12951 27059
1 25594 26368
1 22094 30070
1 3643 26848
1 4864 11170
1 3368 21764
1 11291 32517
1 4396 16310
1 13322 2661
1 5054 7969
1 24737 9052
1 28391 5312
1 32443 3943
1 3582 27414
1 18721 3897
1 7095 7072
1 9902 13397
1 20828 28936
1 5041 13531
1 19289 6555
1 14995 12706
1 1790 15869
1 32698 8840
1 28033 28699
1 1196 23814
1 4162 1634
1 26232 26888
1 31315 14127
1 15186 6139
1 15160 2182
1 4989 4647
1 3819 26630
1 366 20031
1 18212 32540
1 27950 10038
1 22998 6008
1 14080 1109
1 14589 9149
1 27972 18315
1 22423 16509
1 6555 30212
1 32752 16740
1 26956 20220
1 24355 7859
1 13542 17622
1 27102 22256
1 11047 3176
1 32357 6364
1 8989 13978
1 26586 18854
1 22923 2095
1 9915 15198
1 7566 994
1 8876 10156
1 12416 23221
1 10615 17090
1 23837 13958
1 24401 31375
1 2532 4835
1 1119 13878
1 19136 6175
1 13176 10686
1 13800 11429
1 32301 4619
1 4 12429
1 2566 27917
1 9105 5997
1 4879 567
1 6022 21618
1 30611 20275
1 22840 19631
1 12584 11476
1 19835 17332
1 24299 16460
1 15626 30307
1 17677 3231
1 28713 22527
1 25999 14423
1 11656 9606
1 5705 23418
1 8299 17217
1 14385 27065
1 27144 6297
1 29658 3306
1 25136 24108
1 7995 952
1 19250 4640
1 12466 22681
1 31997 1719
1 25417 1281
1 19332 16164
1 28727 21718
1 11367 3742
1 426 7715
1 24527 11698
1 17091 8464
1 8345 14813
1 12514 9234
1 8120 21338
1 4645 8287
1 20180 19769
1 13611 4773
1 15927 9137
1 24094 17403
1 4586 11447
1 1264 7960
1 21019 14031
1 18660 26050
1 6850 2595
1 15697 23178
1 28293 32722
1 29603 12983
1 12504 9098
1 26274 25728
1 2920 4953
1 10999 9598
1 17082 4544
1 2283 11616
1 15887 32266
1 25459 4321
1 18060 9947
1 4202 18679
1 16791 11020
1 1565 14925
1 27268 23734
1 524 20724
1 20337 23181
1 3311 1110
1 5486 21360
1 32760 22379
1 18402 10302
1 28504 10543
1 14122 24554
1 7684 26963
1 10882 8658
1 24249 1330
1 26921 10828
1 1597 8456
1 24256 28034
1 21225 29022
1 24307 23681
1 28004 18633
1 19548 140
1 26289 11732
1 9892 24758
1 22380 3387
1 17388 26032
1 1104 23642
1 14699 12255
1 11261 16356
1 14168 5041
1 25080 2776
1 23562 12338
1 6900 10673
1 16990 21466
1 20048 19934
1 20313 9129
1 20704 28017
1 782 14455
1 19696 27419
1 20674 9861
1 31622 31320
1 16975 9047
1 744 5095
1 27334 15814
1 7774 3709
1 27736 23633
1 29497 12218
1 5495 30132
1 14100 18780
1 22840 14268
1 2906 14003
1 9980 4185
1 12809 20053
1 25935 19701
1 32693 7186
1 5136 17412
1 11983 30506
1 22995 15580
1 30759 18622
1 131 2503
1 5296 5765
1 9548 2135
1 3203 9664
1 8119 31738
1 30503 19056
1 25623 30414
1 4368 14022
1 25893 17591
1 19045 24283
1 14567 3246
1 13063 17569
1 1238 7260
1 26574 16410
1 30015 4583
1 25878 6087
1 17386 22540
1 25210 32100
1 4602 10350
1 7135 17106
1 6420 2093
1 11189 23381
1 30659 29371
1 23161 31999
1 7451 9963
1 1918 30316
1 6045 19019
1 3822 3248
1 19291 22196
1 20747 30094
1 21341 1567
1 16059 16875
1 4674 12474
1 3908 19585
1 13866 20796
1 852 216
1 13268 9077
1 22852 3698
1 32004 4393
1 22173 23622
1 30248 24862
1 2780 20593
1 28474 23668
1 12146 16423
1 9192 24117
1 18703 7151
1 1779 301
1 28192 11280
1 23765 24572
1 22167 28998
1 27046 7017
1 6378 32186
1 13888 6905
1 14430 23089
1 12450 15297
1 26757 19332
1 11154 24952
1 10757 3152
1 391 7632
1 9372 20206
1 24261 25094
1 25185 7078
1 30410 28344
1 20557 24351
1 10473 30200
1 10233 15642
1 22581 9118
1 9897 31584
1 31392 32738
1 13706 6393
1 9060 24618
1 26424 26015
1 3234 23072
1 28291 11635
1 25673 27912
1 29299 19694
1 24634 21841
1 25482 16665
1 23978 15977
1 13896 2049
1 4039 18134
1 9973 25957
1 414 2691
1 27290 24499
1 28476 10071
1 29009 2355
1 14867 28684
1 7614 27009
1 31904 16703
1 5598 6976
1 331 11459
1 4351 29197
1 8335 28475
1 18192 15538
1 19034 25576
1 25883 30620
1 16055 27327
1 11024 912
1 14762 29887
1 5828 13465
1 5723 10881
1 16441 19781
1 11639 24849
1 19232 14864
1 29396 20732
1 4508 8481
1 5716 17322
1 27721 6708
1 11275 10990
1 15229 8920
1 8100 22236
1 5582 8922
1 30464 15835
1 16340 5377
1 10273 2811
1 20784 10235
1 1607 26248
1 10956 27544
1 2648 11487
1 8805 24118
1 31365 1920
1 1863 28285
1 13611 7269
1 25688 17740
1 8951 18322
1 9048 27634
1 5198 4846
1 30055 8866
1 3564 24657
1 9416 31521
1 18635 31198
1 13284 3010
1 26950 31891
1 28050 20116
1 12670 20766
1 19093 218
1 13053 9970
1 20582 5819
1 17305 9627
1 19765 5947
1 14747 18510
1 5418 29802
1 13089 6085
1 9456 13275
1 27841 13898
1 19828 31576
1 27503 29201
1 19690 21972
1 32161 20938
1 30994 17569
1 22449 20343
1 24249 28900
1 20354 13691
1 31362 4421
1 31590 20980
1 28390 22507
1 14399 29771
1 23418 31911
1 23269 26890
1 14704 14191
1 4296 26605
1 24929 16143
1 13271 10299
1 7754 8219
1 5536 3926
1 29140 40
1 1464 11665
1 28120 8507
1 5981 32067
1 18210 14722
1 27226 6170
1 1397 29506
1 31531 22193
1 29904 10513
1 15970 3684
1 15344 12869
1 2889 24931
1 15382 21420
1 6601 21765
1 7690 10366
1 6026 8799
1 12384 6031
1 6236 29974
1 31482 10441
1 26070 3185
1 11214 20186
1 29244 29362
1 16617 31018
1 29350 16039
1 5044 528
1 25695 4988
1 10615 19781
1 396 21203
1 27931 10905
1 26894 13590
1 13876 20708
1 32169 15372
1 16703 1344
1 16485 13227
1 32039 17013
1 10804 13614
1 21007 29877
1 18646 24679
1 17739 7562
1 8954 16213
1 7855 29708
1 10150 2041
1 29453 21847
1 11480 12390
1 14329 6460
1 16750 2328
1 17615 7991
1 22083 20870
1 25848 10145
1 667 31482
1 24424 19751
1 26561 3489
1 5995 12923
1 30702 25566
1 10914 14409
1 9325 12260
1 12360 20333
1 14077 32644
1 32186 15203
1 23159 12867
1 5175 22783
1 5808 5552
1 7140 15710
1 17313 7157
1 4115 16668
1 14277 24747
1 196 19399
1 13763 28659
1 3436 29588
1 23885 962
1 31990 17745
1 9032 11132
1 5896 18587
1 5421 4549
1 8839 5201
1 27567 21652
1 11613 1865
1 12446 9096
1 378 31041
1 31755 6272
1 27416 30744
1 3245 32358
1 13380 25918
1 16259 31307
1 31130 1897
1 10939 19129
1 15440 25737
1 24531 4420
1 21878 30719
1 6398 23139
1 11899 6409
1 21961 22398
1 25332 9601
1 11006 32584
1 12185 17608
1 18888 2127
1 21136 22269
1 537 29138
1 16623 25714
1 17481 3794
1 21884 8544
1 26112 18283
1 23735 23001
1 11861 1125
1 8730 23039
1 27959 30983
1 25247 9844
1 8716 16171
1 18563 6417
1 30105 31128
1 21577 13787
1 2850 28811
1 22275 19506
1 27858 23703
1 25037 14412
1 5981 21423
1 20122 22754
1 26851 3202
1 17971 3369
1 30488 27655
1 26492 20228
1 4258 4440
1 29689 15736
1 28098 21443
1 9618 11104
1 21559 26398
1 4499 1634
1 12895 6748
1 15607 10785
1 30112 25694
1 17894 29620
1 8198 13067
1 18044 10584
1 24877 12451
1 21708 2657
1 13922 29520
1 17445 7031
1 22021 19199
1 2964 766
1 27185 8557
1 30121 2518
1 24224 8325
1 32126 5189
1 17864 4841
1 31990 10033
1 6474 13007
1 4163 19859
1 22925 23310
1 21163 29224
1 20646 20088
1 22667 362
1 31868 2411
1 2716 26558
1 25641 20899
1 18037 16367
1 23715 30802
1 26705 17883
1 155 627
1 8723 24940
1 24485 11099
1 17287 24010
1 10394 30097
1 22507 8399
1 21306 15839
1 15534 30396
1 3350 1193
1 5495 17962
1 28078 24958
1 16745 16451
1 13782 21741
1 13734 24881
1 7774 27802
1 24849 21719
1 31217 28049
1 32089 5055
1 11838 30937
1 28979 19540
1 18518 24141
1 10214 27730
1 12373 4519
1 525 24186
1 16453 30174
1 17304 20618
1 16959 29362
1 8981 5484
1 6611 2180
1 24110 30638
1 7339 22124
1 30578 4146
1 24170 18054
1 344 29991
1 29658 21644
1 6784 21815
1 28999 8874
1 32573 21250
1 10278 20621
1 21585 13516
1 26619 18622
1 3831 15474
1 18041 30766
1 7719 15267
1 13034 9234
1 14613 14412
1 22737 20976
1 30459 13652
1 5582 30202
1 5144 29578
1 1731 23452
1 2040 16092
1 28725 31825
1 20727 7113
1 1525 14522
1 6401 26905
1 22015 10225
1 6043 18891
1 23202 28955
1 21799 27471
1 30689 25404
1 13155 31733
1 26650 16208
1 24372 26022
1 23525 26775
1 4002 8402
1 20799 28464
1 13859 13225
1 26088 10473
1 1052 12686
1 10505 19542
1 27045 20168
1 12314 16928
1 29069 23675
1 29443 8352
1 7837 16599
1 13185 1452
1 11809 16272
1 29644 17073
1 25509 9870
1 16503 3842
1 16893 13029
1 20887 13424
1 21896 16903
1 18215 27163
1 29621 9017
1 1195 20872
1 5061 7491
1 28692 18931
1 9427 31852
1 6116 3558
1 1298 15525
1 1170 20234
1 32343 9221
1 14640 17470
1 27607 24949
1 10059 24038
1 27953 941
1 6675 5253
1 19119 23647
1 23739 1423
1 28360 9137
1 8227 21112
1 6378 28657
1 25525 30225
1 11639 21892
1 25997 1044
1 18190 17184
1 24028 1789
1 27915 28220
1 2446 28700
1 4945 25540
1 18474 19945
1 18247 4368
1 20730 15511
1 11808 22807
1 17261 17644
1 14432 2528
1 5817 7503
1 11931 17978
1 11460 291
1 31616 14253
1 3141 4691
1 22295 7344
1 1574 31022
1 14151 1820
1 18990 13942
1 10651 24289
1 11996 23475
1 31302 31992
1 12438 7629
1 19556 29337
1 27651 30170
1 1922 20653
1 6069 17461
1 15969 902
1 16651 10704
1 29431 5838
1 20565 3019
1 23479 30141
1 6202 30021
1 3602 31631
1 29783 19314
1 12862 26678
1 15145 2029
1 9270 3404
1 1837 27984
1 9730 18251
1 6981 27139
1 1848 5888
1 26206 7505
1 26051 28477
1 27216 12993
1 27619 2767
1 2565 1955
1 12149 24239
1 734 20201
1 5749 31869
1 5458 10040
1 25793 31017
1 8409 22335
1 22303 11252
1 14088 9288
1 28546 22935
1 27133 30476
1 22153 8129
1 23037 17100
1 30281 13511
1 18012 25245
1 12876 20375
1 9629 24836
1 24793 19439
1 2267 24002
1 26998 24268
1 20072 1521
1 11436 28452
1 26547 21072
1 6410 26327
1 13935 32732
1 4461 4068
1 17649 30368
1 2174 20952
1 24026 4813
1 30075 25485
1 18167 1037
1 1595 17680
1 9061 14101
1 12908 5603
1 16633 32121
1 5152 7013
1 21726 26565
1 10632 2958
1 27520 1481
1 25598 28639
1 4009 308
1 10313 13465
1 27882 18021
1 9245 14382
1 28989 12157
1 7394 28405
1 12776 26041
1 7094 28449
1 6053 27903
1 6837 30964
1 5631 3510
1 6008 20272
1 29183 4315
1 11995 29647
1 23560 593
1 9732 7411
1 24832 28025
1 1185 30240
1 30384 18435
1 9328 425
1 10094 32516
1 23045 11880
1 8441 23112
1 6856 30130
1 10916 10729
1 17469 5514
1 18103 29216
1 26760 15125
1 786 2396
1 17456 12623
1 15635 23697
1 16675 26619
1 23738 19923
1 11002 26336
1 19211 24867
1 30847 306
1 10164 11145
1 20076 23887
1 496 14435
1 8054 9388
1 6315 22780
1 3466 28686
1 26087 4704
1 28759 17405
1 31070 7535
1 9484 12661
1 26217 11569
1 2915 28384
1 18720 28521
1 21470 32065
1 9923 31597
1 848 11698
1 11609 9012
1 20384 6928
1 5782 23217
1 14794 27637
1 12802 10591
1 2342 28902
1 23128 23070
1 3053 29390
1 23084 23869
1 16633 17835
1 977 4312
1 20172 29576
1 122 25444
1 27604 5035
1 6815 1160
1 7150 8719
1 1955 6190
1 26408 27413
1 29875 8155
1 28107 24438
1 23281 3643
1 32153 25724
1 24274 14593
1 3155 29810
1 16068 7406
1 15230 9049
1 5397 10286
1 18791 23516
1 28944 32491
1 4965 26758
1 2921 28189
1 3422 7475
1 6619 159
1 21132 13508
1 1551 27272
1 13185 14103
1 3008 16056
1 25961 31543
1 541 8881
1 13968 6607
1 21614 29865
1 27684 25573
1 28155 6109
1 11579 12740
1 7465 23335
1 7959 7738
1 12775 11731
1 5801 516
1 23368 5807
1 853 17287
1 2161 8545
1 30453 20161
1 20662 13821
1 28448 18814
1 9984 3799
1 17324 22479
1 23666 16534
1 24177 1208
1 13900 2186
1 8272 9001
1 6927 21824
1 6005 15151
1 6882 15699
1 27352 22380
1 22324 22660
1 7946 18117
1 3491 12045
1 6190 9818
1 18972 13107
1 32069 18363
1 1092 31003
1 24752 18265
1 11287 8414
1 20975 26426
1 27087 9951
1 15535 497
1 5384 3677
1 14596 10702
1 10017 6724
1 12531 18514
1 11493 2121
1 32563 20965
1 31595 565
1 27444 25035
1 11322 14721
1 9825 21077
1 9393 24868
1 11939 9556
1 11431 31145
1 14886 20691
1 22606 9092
1 4191 17414
1 18781 27558
1 29774 14461
1 2926 17999
1 1024 9117
1 4004 11300
1 12633 23633
1 2962 3457
1 14352 18685
1 16216 4112
1 13563 10676
1 26383 19099
1 17037 21162
1 23400 29470
1 16029 27372
1 9615 13089
1 7528 846
1 2646 5700
1 28122 6565
1 20623 18204
1 29449 23607
1 18105 3645
1 30467 16752
1 19424 18328
1 15049 18391
1 24510 16904
1 10139 29248
1 32294 15655
1 9590 21570
1 18851 31078
1 15068 17131
1 18780 3677
1 22995 32179
1 15930 31583
1 32304 25519
1 21325 9810
1 277 2311
1 11628 15549
1 17849 16554
1 7708 11043
1 9063 28224
1 32180 7824
1 12490 13409
1 28862 17521
1 21607 21252
1 7327 15528
1 15979 19002
1 3963 29152
1 12199 5404
1 24403 19486
1 12761 4353
1 17520 29081
1 9517 25845
1 13061 2508
1 18179 32103
1 14352 14025
1 5619 28706
1 7553 14544
1 14094 23679
1 6558 28704
1 16487 7128
1 3494 12557
1 3283 22079
1 6068 7763
1 31980 20336
1 31719 32170
1 18780 5
1 10432 15003
1 19032 20201
1 23243 2961
1 22634 32527
1 9090 27955
1 10868 9572
1 22382 26609
1 21746 15106
1 10127 21469
1 20095 8102
1 27134 3773
1 7579 8292
1 21969 22622
1 5035 22169
1 13887 18731
1 14657 29474
1 22789 5885
1 20382 18891
1 15367 7221
1 2933 12554
1 15931 21769
1 27890 2542
1 22467 18203
1 22779 1106
1 7513 1872
1 22454 29526
1 4848 20959
1 7243 17936
1 4504 26792
1 14827 30846
1 17571 11208
1 10769 4287
1 518 8298
1 2055 31875
1 514 23007
1 9645 25281
1 14851 30962
1 23926 15784
1 24264 13685
1 17843 20695
1 20932 9760
1 10516 20432
1 32196 15004
1 26731 18602
1 26323 7130
1 10676 9991
1 29018 26281
1 30803 25414
1 9356 29832
1 15004 12794
1 27649 9912
1 8344 18330
1 7329 26518
1 28678 1146
1 16580 22056
1 20897 7417
1 28568 20470
1 929 4604
1 13250 19739
1 5508 3484
1 17736 17051
1 4366 30748
1 6830 32503
1 13455 22814
1 5471 13567
1 8804 22806
1 19791 10472
1 10688 30462
1 16351 13214
1 3245 17996
1 26113 4187
1 26445 18721
1 30108 10361
1 7270 15043
1 21042 20869
1 27421 24141
1 28864 12692
1 4610 9637
1 13029 15834
1 9037 17583
1 32071 1912
1 28263 1216
1 3379 19094
1 8877 27734
1 20867 29618
1 3952 3846
1 19141 3895
1 9536 6581
1 13977 22354
1 7274 28427
1 2651 21505
1 25791 26661
1 258 16749
1 17047 3466
1 16456 12409
1 15638 23649
1 22796 5531
1 16814 27617
1 9972 14827
1 8421 1800
1 21334 17017
1 18521 3728
1 32601 16868
1 24065 14111
1 22871 2088
1 8373 30654
1 8582 9400
1 12785 15500
1 25048 20173
1 11478 12723
1 23839 10237
1 11889 15004
1 31093 3343
1 13120 26975
1 10715 26894
1 28146 2686
1 6944 16028
1 31599 6354
1 10245 23433
1 6168 11717
1 22686 27300
1 14928 16834
1 28923 22481
1 13883 20714
1 21256 14940
1 20165 14345
1 14258 14733
1 22503 24008
1 843 8061
1 20006 31780
1 14640 3623
1 1884 7710
1 21161 2754
1 24762 9652
1 32016 21327
1 3598 28177
1 822 12910
1 28226 24065
1 26114 17781
1 2341 32423
1 26715 26819
1 6767 27250
1 4680 15954
1 19967 10317
1 28502 652
1 4454 18198
1 3131 9056
1 7849 19794
1 30648 19860
1 9283 20767
1 19140 25693
1 11882 19561
1 31718 5933
1 13715 353
1 483 2508
1 30264 811
1 2457 17066
1 30169 14039
1 17195 21364
1 22849 24723
1 2654 28645
1 28682 4383
1 28227 26335
1 6499 1921
1 23575 12730
1 26129 23289
1 29031 3548
1 7092 311
1 14711 21641
1 32076 1228
1 23013 1277
1 31995 32735
1 29322 13496
1 15117 12065
1 13473 23066
1 30261 12547
1 29995 9519
1 20761 17702
1 16018 23244
1 4369 8210
1 9612 26075
1 14892 10028
1 25922 4851
1 11381 10466
1 1714 10796
1 9844 25897
1 5969 23345
