100000 100000
1 3375 29218
1 15074 26373
1 18403 19497
1 1707 3413
1 29240 18079
1 14118 30602
1 12004 21493
1 9556 18868
1 17549 18380
1 8095 31908
1 23689 10925
1 16061 28487
1 7912 30202
1 471 8755
1 20404 19492
1 30187 20864
1 20855 287
1 27759 24793
1 12542 1811
1 1335 19922
1 7773 4949
1 3992 7292
1 30515 3989
1 1742 29240
1 17967 11097
1 11675 21192
1 23507 8618
1 3377 13228
1 25720 1804
1 23378 22955
1 8083 13236
1 2998 13488
1 7222 7670
1 4269 11735
1 7898 14589
1 3845 7112
1 5211 11198
1 2350 20804
1 13892 29742
1 17820 31229
1 17485 19123
1 29805 14763
1 30498 23001
1 22604 16732
1 4198 7751
1 30357 20235
1 11256 753
1 4793 19317
1 13941 3471
1 30949 31272
1 11518 12109
1 23518 28637
1 2619 3524
1 18992 17159
1 1183 22569
1 32391 10924
1 494 31940
1 3933 32628
1 25597 21156
1 16853 21248
1 4794 2962
1 999 4476
1 26475 579
1 20926 24952
1 23867 14546
1 2654 13811
1 10994 7021
1 30602 18105
1 10756 23374
1 3301 25328
1 11981 30188
1 8791 20973
1 13851 15475
1 11698 13900
1 3053 28530
1 16278 10047
1 20346 17108
1 18322 29734
1 30837 24082
1 25483 18016
1 16784 11431
1 15970 5473
1 7231 4803
1 16849 8453
1 4542 23107
1 8086 26148
1 13653 27617
1 30164 16743
1 3035 10408
1 4790 13402
1 3193 30636
1 6997 194
1 7856 23543
1 6620 3632
1 14749 9926
1 14058 19926
1 2172 6646
1 8759 4250
1 14444 3769
1 28283 873
1 21361 29837
1 25739 17870
1 19647 15471
1 4549 20163
1 8758 1099
1 5551 5063
1 14121 5816
1 29403 9776
1 19555 4834
1 26382 15043
1 14700 20679
1 3744 20354
1 19208 21927
1 22310 25541
1 27393 27829
1 1359 30348
1 29990 14355
1 21004 16148
1 23956 19965
1 25332 21416
1 3124 13893
1 8678 12986
1 4485 23551
1 14320 25138
1 6300 18301
1 12143 6406
1 14953 13438
1 376 9995
1 5691 22690
1 4727 3851
1 21382 28193
1 25110 1815
1 28901 22205
1 29281 21278
1 1115 27381
1 10791 11711
1 20702 18812
1 13987 13148
1 21782 15081
1 12379 880
1 14178 32176
1 1865 3106
1 13084 3665
1 31289 13338
1 27422 16335
1 7538 22163
1 17796 14436
1 13464 17841
1 13492 9843
1 25553 18197
1 4508 16830
1 31783 16048
1 27451 27865
1 26414 31700
1 28515 2783
1 30182 23697
1 20669 23907
1 5858 15166
1 19981 32425
1 14250 23126
1 16055 19478
1 21855 17030
1 18563 21734
1 157 18179
1 8861 8477
1 22693 9249
1 2528 25792
1 16828 27682
1 19027 29508
1 23246 13899
1 500 1863
1 30295 17470
1 181 12926
1 6788 4483
1 27077 2543
1 19605 360
1 31248 25184
1 11141 7947
1 6153 12559
1 7661 9141
1 4263 25763
1 5926 14185
1 9645 19043
1 14253 8125
1 20783 21414
1 19660 20713
1 25170 20362
1 29559 5406
1 22355 27881
1 25205 15897
1 6347 6281
1 8128 5367
1 31281 2963
1 9517 31819
1 9120 7751
1 14415 30830
1 18650 13037
1 31129 4630
1 20878 19727
1 28356 18218
1 22230 10469
1 3184 32213
1 6660 26385
1 782 11738
1 22686 8333
1 21245 13351
1 8615 30433
1 27635 1196
1 4128 29849
1 23455 11885
1 3791 20982
1 20365 26070
1 2367 29156
1 28233 2383
1 11784 11052
1 19399 21521
1 9808 12779
1 32002 13112
1 26258 13635
1 3812 28953
1 31903 1360
1 25702 10965
1 32482 21853
1 16376 17455
1 231 28248
1 31779 19866
1 12575 25988
1 14189 4246
1 989 11118
1 30589 13885
1 4005 1826
1 1919 15385
1 32422 20894
1 5578 11065
1 14725 1415
1 21696 17796
1 12124 30491
1 8950 7501
1 24323 18535
1 32406 19239
1 1422 28090
1 18433 13818
1 5654 22105
1 6072 8534
1 24253 3444
1 11132 30216
1 32492 26457
1 11956 30955
1 4831 3816
1 25104 25601
1 14436 1863
1 26220 5570
1 20703 30167
1 12023 19124
1 9362 18534
1 24212 5436
1 19227 2982
1 5248 1972
1 32062 1501
1 27701 17597
1 13285 27103
1 13455 27095
1 14437 13882
1 8750 2095
1 2563 5296
1 283 8119
1 15543 19946
1 10670 20604
1 13616 9578
1 15535 13877
1 26135 12738
1 27323 8727
1 29336 1283
1 19177 9969
1 23071 14713
1 1198 11124
1 4447 13973
1 20734 30418
1 11417 16939
1 5812 27532
1 32539 12766
1 9780 25732
1 21511 20696
1 22607 26714
1 9301 19902
1 5223 9973
1 28187 17634
1 467 30048
1 4364 15035
1 26756 15320
1 21567 6803
1 1257 2595
1 31027 3456
1 21265 17955
1 15 15765
1 5392 10410
1 302 22873
1 6307 31888
1 16346 27512
1 23 21507
1 23128 23225
1 4710 10271
1 15142 9776
1 22180 5822
1 12160 12725
1 32409 12946
1 18216 13973
1 25776 6513
1 24935 11399
1 8464 17647
1 2895 16097
1 31240 18738
1 4932 8715
1 13232 30210
1 30139 23860
1 717 3616
1 1856 23621
1 9974 2265
1 32702 24083
1 28661 4570
1 19195 4825
1 12912 15174
1 16994 32485
1 28617 5638
1 13317 30097
1 13634 9313
1 23266 16501
1 30309 23244
1 11365 18139
1 26275 8963
1 7983 18803
1 5691 5464
1 20246 1609
1 22109 23627
1 8813 22771
1 10383 30300
1 21637 11023
1 15697 18973
1 2419 18669
1 17916 16523
1 20244 28296
1 7664 22942
1 12111 8379
1 3822 28447
1 14234 9905
1 13507 6586
1 6592 14238
1 17447 27732
1 18913 12460
1 14564 31135
1 15802 26425
1 12091 22507
1 12582 27455
1 27779 5951
1 5093 19987
1 23315 23976
1 1181 16723
1 32098 7633
1 32030 8729
1 7277 7124
1 5098 17525
1 13657 13392
1 30453 4891
1 27226 6588
1 937 22360
1 31443 31738
1 8237 15691
1 1727 20015
1 14823 26705
1 8527 7891
1 3392 11201
1 30420 13828
1 6823 15322
1 2528 28192
1 27864 27385
1 19368 31378
1 5214 18191
1 5037 4332
1 31830 11091
1 15004 10295
1 31863 6708
1 23666 17030
1 19535 29586
1 1507 29906
1 15311 23341
1 20733 8449
1 21770 25438
1 13577 5704
1 19258 20485
1 3506 2995
1 23300 1474
1 7529 10498
1 32765 31080
1 3847 4535
1 9068 13230
1 15028 9837
1 10322 15656
1 12808 28779
1 30887 1654
1 22385 27513
1 30695 8380
1 1237 8691
1 32461 23122
1 1400 20251
1 17502 5052
1 26399 31667
1 22570 24796
1 26230 18636
1 4559 19046
1 31407 23769
1 6590 17301
1 17516 9991
1 28482 10268
1 25567 27857
1 4030 22112
1 31279 21966
1 9014 14820
1 23070 27086
1 21008 23044
1 11242 13606
1 10268 16615
1 2160 1864
1 10451 20143
1 20375 32663
1 30940 19698
1 15852 23673
1 16597 22126
1 1418 16557
1 11599 26360
1 28221 25311
1 12314 10166
1 16615 23417
1 26308 19342
1 546 1213
1 19036 4062
1 16422 8465
1 3195 13678
1 30702 15257
1 17798 1443
1 21910 30475
1 22573 14325
1 21512 16063
1 11831 19362
1 32727 3590
1 12930 10660
1 24939 16829
1 11333 8929
1 21087 10274
1 24473 7843
1 16935 17126
1 5944 3399
1 11766 28547
1 31620 29497
1 20446 27087
1 23243 8224
1 18746 23761
1 18121 26197
1 19529 30164
1 11118 26266
1 2331 11707
1 17122 17417
1 25009 15508
1 2759 21578
1 10592 27504
1 7870 8201
1 29558 14449
1 7212 18343
1 13600 292
1 29502 8240
1 16011 10001
1 18730 7310
1 20298 25233
1 20408 22268
1 18936 14304
1 13826 20157
1 19230 17011
1 5751 11789
1 10070 19084
1 1574 11352
1 5297 22795
1 10554 24746
1 855 15751
1 28864 6247
1 26989 15005
1 26033 1596
1 1596 19592
1 9516 23893
1 24719 15858
1 29187 11472
1 1116 32522
1 32633 3954
1 17319 29399
1 22858 921
1 32420 9932
1 3308 32626
1 14108 10396
1 30741 5484
1 29457 28240
1 24701 15597
1 12965 1174
1 14565 4931
1 32056 30556
1 14168 10461
1 18897 10397
1 8369 11963
1 18111 2427
1 27997 6179
1 17536 27023
1 11106 1174
1 18401 20605
1 16800 1538
1 1895 5579
1 30807 5945
1 22510 10995
1 27370 22178
1 19600 19382
1 18147 22830
1 3528 2228
1 31798 10638
1 11223 24634
1 17098 18340
1 28775 22875
1 6453 15415
1 29551 21826
1 8392 5354
1 30550 2758
1 31435 23663
1 20571 24639
1 2825 25336
1 23348 6040
1 17296 27374
1 18165 166
1 23986 3558
1 13876 9656
1 9295 28113
1 31595 9840
1 13143 1650
1 29853 13521
1 20618 13078
1 19005 26776
1 16770 15487
1 5451 23760
1 17140 801
1 12480 19361
1 1331 6545
1 14892 7273
1 20981 25402
1 1438 6158
1 16218 2898
1 2244 14226
1 5162 26636
1 339 16615
1 16734 7695
1 23209 9733
1 5347 6184
1 5810 23099
1 2458 10043
1 15880 4546
1 22691 24192
1 7006 8088
1 12251 32747
1 17950 25995
1 12707 3308
1 16465 2708
1 8676 20313
1 11200 27495
1 25680 28329
1 23128 31048
1 12266 25954
1 15827 31520
1 7112 27348
1 31381 25808
1 26903 9480
1 8660 14533
1 11873 14068
1 22268 10189
1 18443 32496
1 25682 25385
1 12834 6510
1 727 21731
1 12119 31717
1 22895 12898
1 24903 15374
1 30530 7483
1 13824 22355
1 19811 17994
1 20161 3717
1 27568 18178
1 17410 10701
1 1273 9473
1 27316 14565
1 32356 13287
1 32458 9095
1 3599 18793
1 22264 7718
1 11512 30625
1 1467 22237
1 24602 16808
1 2969 28325
1 7385 32359
1 32426 4810
1 19616 23978
1 19287 19104
1 13257 17270
1 29282 19826
1 16317 28061
1 26663 29883
1 92 6031
1 31009 7832
1 20639 4211
1 22447 5246
1 29307 30583
1 14104 18984
1 8713 4708
1 6093 2260
1 25573 29301
1 10479 23215
1 4820 23401
1 25361 19086
1 28841 8407
1 16447 19422
1 15977 28098
1 13631 24286
1 8109 10861
1 20502 17676
1 19784 29808
1 8143 23004
1 23338 23820
1 18807 25520
1 5508 25020
1 28268 28933
1 14637 21260
1 18392 5610
1 2885 7598
1 7032 7607
1 5144 10699
1 28066 1275
1 324 17559
1 5254 20406
1 29471 18472
1 4276 4041
1 14675 30088
1 20190 12202
1 17099 13577
1 14047 21852
1 17619 12504
1 11261 29087
1 23930 32213
1 25195 20324
1 13627 18082
1 11794 14211
1 25565 11514
1 11922 31920
1 7320 21829
1 31875 940
1 25977 20585
1 15360 7096
1 24072 22498
1 14438 15183
1 22823 4117
1 27993 29972
1 20029 17633
1 8456 14602
1 26004 21624
1 29618 13827
1 9216 15469
1 2154 28507
1 31170 32014
1 11031 23269
1 14507 18163
1 6078 6950
1 13701 9943
1 18180 10689
1 6318 9127
1 25582 1587
1 8710 729
1 20204 15552
1 25611 9983
1 21014 22957
1 14915 15516
1 27317 7344
1 32475 10550
1 19461 165
1 17293 28844
1 32569 27522
1 4551 1226
1 17600 6797
1 30217 13083
1 6855 7885
1 23182 9470
1 3327 32190
1 30000 9724
1 12704 19017
1 19590 9305
1 30638 18930
1 6223 8169
1 10875 31316
1 275 31525
1 20077 2762
1 775 25214
1 15105 7792
1 30770 15858
1 5648 27210
1 3534 24796
1 5201 962
1 10481 27664
1 8992 29528
1 32364 5671
1 24445 24469
1 25075 19992
1 32344 25664
1 4223 27657
1 2572 27093
1 31217 25700
1 6441 4403
1 19960 12588
1 25206 1941
1 20532 26002
1 21046 22211
1 14236 8131
1 1195 1418
1 7453 19717
1 18905 7273
1 15747 29698
1 5772 25229
1 4765 31075
1 1692 26368
1 1948 4769
1 21616 10781
1 19645 23320
1 27073 31559
1 3624 16222
1 28064 24282
1 4631 13010
1 29627 4194
1 570 25464
1 12508 29963
1 25691 24580
1 22706 4697
1 1598 25652
1 2260 23833
1 24779 16227
1 25859 29848
1 13934 2396
1 18607 7698
1 28863 6508
1 12733 5229
1 350 29627
1 18568 39
1 18977 8411
1 10534 11150
1 20594 9122
1 20972 18223
1 16370 309
1 23348 21136
1 99 3942
1 23645 32034
1 25284 32064
1 8724 4977
1 10685 18911
1 6610 19614
1 28990 7558
1 5798 3087
1 14692 14571
1 21301 27493
1 6300 28373
1 21759 8366
1 22794 23529
1 5348 5340
1 1324 20673
1 4326 15991
1 10170 8767
1 11056 5262
1 17105 21537
1 31320 11763
1 16977 20949
1 28385 24744
1 28036 10638
1 29188 30100
1 7168 32151
1 25007 17530
1 12750 8168
1 3535 19500
1 9931 3063
1 6859 6908
1 7503 13008
1 27984 7028
1 19469 19816
1 852 6471
1 16186 10542
1 24149 4742
1 13554 8932
1 25314 10519
1 6359 17325
1 20829 18532
1 25339 13415
1 15359 21328
1 24064 31546
1 7708 28271
1 6269 14193
1 30889 14966
1 1444 20361
1 6139 4848
1 4386 17800
1 26321 9523
1 10823 9617
1 29333 29587
1 2663 17076
1 1247 6357
1 14976 13834
1 30267 24551
1 7196 21506
1 7724 974
1 31097 3062
1 1137 11231
1 24808 26114
1 14214 30770
1 20339 4885
1 27758 12884
1 28354 17224
1 19376 30268
1 27200 13935
1 4000 26496
1 8057 15086
1 22495 18121
1 11718 3791
1 22053 31621
1 10541 22289
1 14398 26075
1 29827 8514
1 29523 3300
1 1747 9040
1 21611 32024
1 8196 11676
1 31281 27398
1 12469 848
1 7160 28233
1 31084 3315
1 16892 26807
1 9456 6458
1 21227 28123
1 25075 8225
1 6820 16038
1 16372 15419
1 11838 11617
1 21348 20038
1 20812 32230
1 25864 32515
1 16479 5648
1 12446 4933
1 1229 4720
1 30403 17991
1 13745 4929
1 26132 7746
1 18995 21918
1 8084 28479
1 24842 27891
1 23118 42
1 8511 12466
1 27195 1577
1 6195 12871
1 11877 27180
1 14563 20301
1 10829 3268
1 24683 13314
1 20106 31800
1 969 25080
1 13492 20694
1 27364 3854
1 21120 9095
1 7373 28831
1 26668 21158
1 24900 18169
1 11806 2322
1 31614 15633
1 1480 15234
1 549 28789
1 12750 4121
1 30881 13697
1 22891 25659
1 3478 27606
1 23313 25758
1 8877 30472
1 12879 27556
1 408 12183
1 29944 6632
1 25168 24609
1 11138 23830
1 9889 8917
1 2220 22785
1 28393 13099
1 17507 26351
1 27677 2002
1 7655 7991
1 4876 18666
1 18730 8463
1 5352 30324
1 19321 3231
1 16642 21255
1 2909 25434
1 13269 26308
1 6084 17037
1 30534 11916
1 27228 11320
1 30762 19312
1 10560 21022
1 29961 18024
1 11222 5912
1 18977 15432
1 18167 15022
1 16046 1521
1 9297 25320
1 14185 12484
1 10506 30818
1 29263 23389
1 12198 2207
1 12195 19069
1 6443 8863
1 27702 19015
1 31107 25012
1 4326 12208
1 25377 6801
1 15205 3633
1 5608 24228
1 1084 30142
1 5448 18854
1 26127 19708
1 27050 19824
1 10786 7087
1 4366 28688
1 32284 22897
1 25330 12316
1 5899 5290
1 27510 838
1 1449 1468
1 447 9009
1 8158 25214
1 7577 7299
1 9093 1516
1 12384 21564
1 30323 16413
1 1312 30534
1 10165 25205
1 27643 2124
1 5658 23579
1 13515 32720
1 24562 31405
1 15625 12920
1 20 9011
1 5358 29097
1 15398 5970
1 32727 6743
1 18456 6851
1 21486 1564
1 17138 3331
1 32007 4743
1 28880 19275
1 9928 12982
1 22058 28354
1 21005 16167
1 6233 15090
1 22922 30667
1 18263 20600
1 10675 27740
1 29895 30720
1 12248 16113
1 15413 6513
1 17557 29904
1 8350 13157
1 5481 18819
1 25395 26332
1 20901 14382
1 14170 27441
1 7816 12063
1 30710 32333
1 5800 8615
1 16872 9498
1 22675 27688
1 6102 20538
1 26807 15984
1 29482 14586
1 27263 69
1 26206 2689
1 29887 25665
1 13432 11086
1 1362 7393
1 464 15073
1 22530 26584
1 537 6071
1 9383 25513
1 18335 380
1 2195 25460
1 6094 11133
1 7982 13584
1 26868 21340
1 3550 3419
1 27976 12295
1 1834 3790
1 20266 19690
1 2334 7765
1 684 9572
1 23281 31325
1 20562 5240
1 3557 18478
1 32022 27846
1 1391 2939
1 13231 19641
1 19096 15415
1 4883 769
1 11939 28331
1 1595 5956
1 240 16838
1 18726 19216
1 23584 1972
1 16160 10005
1 20090 23730
1 32324 26769
1 24973 8224
1 13376 25355
1 17687 983
1 18520 10820
1 8486 9662
1 24238 6251
1 21373 26520
1 8384 1168
1 7225 31008
1 28466 15707
1 32181 18520
1 24782 7166
1 21418 19486
1 13001 17256
1 26011 23808
1 3655 24507
1 30832 4177
1 18210 31233
1 9057 18812
1 30695 13339
1 27669 30105
1 7970 249
1 28171 9534
1 8668 11537
1 4410 30872
1 22369 19209
1 5108 4538
1 583 22711
1 27664 308
1 23211 12364
1 17224 24808
1 3518 6604
1 4832 4377
1 22145 4290
1 8841 19397
1 5068 4657
1 28292 565
1 32661 1741
1 14602 14546
1 27503 7531
1 19180 21818
1 9809 10679
1 10103 4755
1 28569 23333
1 14234 4128
1 6992 24618
1 12363 11793
1 19376 18859
1 14374 11424
1 25571 17078
1 4183 16729
1 6158 28784
1 17595 5817
1 16014 3662
1 10050 27131
1 18050 6792
1 6808 15151
1 30601 9931
1 28676 17292
1 24269 8495
1 23696 9735
1 3392 10600
1 18794 3621
1 2853 17984
1 906 12557
1 9427 3909
1 3733 25825
1 29877 7870
1 7937 16974
1 20118 24548
1 32635 1122
1 28699 3407
1 25989 6814
1 6801 29615
1 31076 8525
1 31209 19644
1 5433 13332
1 32001 18032
1 32622 20169
1 806 2675
1 9299 12424
1 726 22999
1 4873 29956
1 3530 4357
1 16800 22556
1 22068 10231
1 23676 22447
1 6469 680
1 9469 10160
1 4850 9673
1 9055 11389
1 24312 9142
1 12254 28524
1 27421 21928
1 5918 16807
1 24249 13612
1 24011 315
1 7030 27092
1 26492 13419
1 15188 24364
1 1246 28490
1 12272 30447
1 11534 14217
1 26373 11131
1 26182 23181
1 6195 13955
1 8636 27076
1 8191 4100
1 3783 20794
1 3100 22906
1 10564 15463
1 15593 2387
1 1848 15692
1 16442 27300
1 10679 27070
1 18779 17691
1 21764 25345
1 27218 16693
1 13305 31640
1 29285 23728
1 19113 28508
1 5596 836
1 31813 25036
1 17160 8078
1 10300 5796
1 18564 14413
1 8870 6321
1 12475 28112
1 3043 17123
1 30378 27567
1 19327 24484
1 30696 8890
1 12889 21096
1 18403 24367
1 2053 32645
1 18540 3888
1 1902 26182
1 11126 19827
1 3776 8506
1 16922 1084
1 1669 16594
1 15583 15496
1 17422 13355
1 16697 28043
1 27412 13353
1 30799 24669
1 4767 25797
1 31489 31729
1 12583 8360
1 16170 3398
1 5113 8952
1 27170 24545
1 26077 882
1 11400 14970
1 2294 14521
1 2878 5110
1 18409 5357
1 14772 5269
1 8770 28800
1 26986 14189
1 14355 30533
1 12976 8215
1 6365 19402
1 31409 30888
1 31156 29928
1 31407 27618
1 5791 18840
1 19600 4012
1 17214 20232
1 8346 21440
1 28335 15599
1 123 18596
1 7857 7197
1 17292 21211
1 9738 13142
1 6230 7772
1 6695 13920
1 18262 26179
1 19459 27483
1 4861 25799
1 18506 14929
1 22779 32620
1 8893 23310
1 22717 889
1 4312 5426
1 17204 1709
1 6066 18052
1 30681 16430
1 20774 9097
1 4846 28098
1 3120 26198
1 12550 6465
1 19609 24482
1 3015 21067
1 28119 7711
1 21487 12342
1 27951 8203
1 27797 12362
1 7964 17153
1 27570 17457
1 21492 26134
1 991 9385
1 12233 29217
1 15200 15484
1 14733 15450
1 5218 16306
1 25978 30503
1 2689 17157
1 7857 9522
1 2445 26517
1 5154 17087
1 16782 28381
1 19627 6461
1 31749 19174
1 18052 28954
1 22133 32442
1 9690 5596
1 1570 25372
1 14010 24686
1 2329 9078
1 17969 15287
1 26736 1811
1 5810 22385
1 28623 23182
1 29623 32057
1 32304 3467
1 10411 15330
1 21474 22692
1 24328 23823
1 468 32679
1 10173 22785
1 24080 1022
1 13266 15533
1 8582 23406
1 78 13842
1 4875 32517
1 31065 15049
1 25505 26189
1 22686 31966
1 8185 17094
1 17139 8670
1 23350 3987
1 26940 28721
1 30452 18804
1 12428 26282
1 11401 25332
1 9614 29277
1 15242 18660
1 16164 14001
1 24978 2823
1 13389 7094
1 32574 32015
1 26956 5816
1 3708 25544
1 14343 24852
1 19974 660
1 6061 4426
1 17961 7447
1 26523 19028
1 2763 16691
1 24961 30006
1 24236 27959
1 30400 14551
1 7148 26195
1 7447 9231
1 1486 21328
1 20095 15873
1 26555 28541
1 16467 28843
1 9610 27117
1 5556 443
1 8446 17631
1 4396 3492
1 6288 18814
1 2449 14578
1 25455 25547
1 9773 3034
1 11974 31447
1 9755 11286
1 8253 6453
1 14068 26864
1 450 31151
1 7852 19868
1 23177 19512
1 15542 11722
1 6481 18210
1 9839 24700
1 13290 22673
1 25273 7445
1 24564 3120
1 2278 11955
1 18665 31010
1 18137 29119
1 26462 19516
1 4711 20419
1 23941 17009
1 2563 11643
1 31991 10125
1 18587 32558
1 22960 11559
1 12477 30526
1 3675 11728
1 29438 767
1 5585 12433
1 21404 2501
1 24028 16533
1 29538 8769
1 30528 27938
1 8140 12813
1 1788 1486
1 28268 11141
1 23757 26351
1 10124 24025
1 21236 27219
1 17429 2912
1 23353 20529
1 688 14895
1 23856 13408
1 22570 29419
1 18875 25543
1 16157 25051
1 2000 9749
1 10957 3649
1 7804 20402
1 8528 7147
1 16424 12277
1 16626 19205
1 6940 12183
1 13527 10801
1 4929 13159
1 23778 11994
1 18731 5952
1 11478 10180
1 4694 21816
1 1723 15848
1 18096 11547
1 5252 30592
1 1880 24600
1 25838 29022
1 25254 21689
1 20395 17025
1 31083 14105
1 25792 15850
1 2426 26961
1 27436 1708
1 359 22579
1 13002 10819
1 398 2107
1 15736 13606
1 28247 28354
1 889 30112
1 30649 27509
1 22296 24795
1 14845 30214
1 11150 20030
1 23493 21537
1 17190 31992
1 19788 27554
1 2207 6109
1 3311 1285
1 6098 11122
1 5357 4637
1 14741 16963
1 22123 19721
1 22238 7037
1 26043 17253
1 10028 12216
1 15325 8637
1 7714 30741
1 12614 21319
1 23669 11145
1 5601 18897
1 10249 26232
1 2644 504
1 12119 28806
1 32388 6043
1 7186 5290
1 31067 32399
1 14602 16260
1 3529 13204
1 12112 22512
1 8456 31112
1 7835 1499
1 26149 30427
1 5354 23381
1 12988 18243
1 10603 5096
1 4355 21937
1 16028 24104
1 13065 4739
1 12208 25484
1 11072 23035
1 27956 636
1 3642 7920
1 19698 28331
1 25008 11715
1 4374 11175
1 31944 7061
1 27279 5551
1 15767 13751
1 31416 27844
1 14309 1378
1 6200 5634
1 16689 15273
1 23335 1841
1 32245 6571
1 13426 4248
1 21548 10509
1 5248 30993
1 26384 22696
1 25877 8291
1 40 20862
1 23159 7115
1 2434 6131
1 24528 220
1 32062 19770
1 8916 21130
1 28236 9485
1 675 17537
1 3701 25505
1 26097 18619
1 21920 30681
1 15460 6993
1 11854 1466
1 12093 16529
1 19304 29983
1 17723 10578
1 2874 22701
1 32188 29060
1 3007 16650
1 10022 27915
1 21535 20554
1 29829 30414
1 14198 8618
1 5750 13834
1 21719 22913
1 23363 19949
1 22673 29043
1 6735 11104
1 25264 5352
1 28341 25892
1 14023 8636
1 1324 25120
1 6381 8505
1 302 14841
1 31750 19778
1 15705 996
1 25924 30160
1 27413 1976
1 10477 23203
1 21879 1352
1 25694 19761
1 19301 1519
1 22864 12003
1 29947 27756
1 3674 8064
1 6190 14064
1 22711 28649
1 4271 10102
1 13130 11528
1 32530 18003
1 1759 22275
1 29488 29454
1 18356 6325
1 5578 30577
1 3128 4958
1 5487 20704
1 274 4761
1 23199 9194
1 24165 15503
1 18224 3614
1 16978 4715
1 1265 18976
1 5311 21774
1 10126 23036
1 22615 8707
1 9651 11193
1 3282 23733
1 28020 27698
1 1655 14303
1 6125 31777
1 24287 29509
1 37 15229
1 25339 8610
1 16697 7942
1 8793 2785
1 24502 17438
1 930 32399
1 8774 30426
1 616 10897
1 23951 24153
1 31262 18962
1 14168 17236
1 8808 16576
1 9453 9463
1 8342 30264
1 10437 4079
1 21098 1470
1 4963 27589
1 13858 5682
1 19322 12906
1 5042 28223
1 24916 17939
1 19282 6358
1 29044 22854
1 27960 11739
1 6779 7477
1 32423 4894
1 2632 10828
1 4136 18828
1 26211 22278
1 2328 6823
1 5020 28932
1 19554 14899
1 8431 3168
1 6798 12338
1 22955 23871
1 21755 7955
1 17108 20389
1 1640 14887
1 1989 20878
1 21689 84
1 6681 826
1 16376 3853
1 2252 16840
1 21147 8577
1 21150 16390
1 9989 4115
1 14264 8584
1 26191 25611
1 20114 19447
1 9287 21387
1 24596 25260
1 15545 14788
1 20220 8317
1 5614 24425
1 3711 983
1 27763 10084
1 27699 270
1 3099 29641
1 12588 12016
1 6727 22280
1 24165 8608
1 21861 25958
1 2146 26530
1 28087 15022
1 5652 23858
1 23382 2083
1 26365 18906
1 21878 16058
1 9365 31811
