100000 100000
1 14798 7614
1 7622 7890
1 18996 26286
1 30412 4480
1 11560 28691
1 6684 26196
1 31389 2851
1 2274 31581
1 13238 8835
1 30980 3446
1 17965 16405
1 5032 3263
1 24309 9489
1 31990 5454
1 20510 10327
1 2335 24609
1 3578 20227
1 17054 16471
1 1918 21314
1 9662 160
1 24042 3429
1 13660 13555
1 16301 29492
1 19694 21631
1 27266 8581
1 21444 12259
1 6368 9229
1 13710 6049
1 24209 28533
1 17439 18128
1 14496 16816
1 26224 26130
1 21625 23693
1 14568 15046
1 21068 20104
1 730 22143
1 1714 15846
1 9552 23220
1 32659 27137
1 26375 9401
1 20551 22240
1 16826 30189
1 26875 22282
1 5283 27702
1 32087 26524
1 24640 24234
1 15966 4762
1 28499 29327
1 27541 19331
1 4396 31878
1 32615 31272
1 18730 515
1 31432 10173
1 6016 28416
1 5145 561
1 16181 21491
1 19787 10683
1 11631 16381
1 13640 31926
1 26096 2916
1 22670 21934
1 6369 9795
1 9501 28603
1 17870 16256
1 17812 25869
1 4083 22527
1 14231 31689
1 10166 5653
1 8563 13588
1 28020 27968
1 11013 21100
1 12672 28181
1 24024 17727
1 13673 21113
1 20621 15542
1 21116 6676
1 8576 17874
1 27018 19203
1 1192 12731
1 32748 10957
1 26815 13909
1 11715 921
1 30627 32019
1 16772 18846
1 30205 5136
1 15541 13530
1 17952 30044
1 3569 8967
1 4660 6291
1 11314 21963
1 24979 17077
1 30544 24879
1 7539 2097
1 452 24146
1 18630 13635
1 10162 13919
1 28510 4224
1 5927 6588
1 4181 11184
1 11679 30596
1 1964 14043
1 20170 2360
1 15154 2471
1 6287 18097
1 3751 22241
1 6226 22105
1 25378 15961
1 25970 19867
1 9648 12531
1 17686 21912
1 12606 23291
1 15146 2076
1 1977 2233
1 11428 6352
1 9843 14661
1 30476 7857
1 31177 21405
1 8507 4544
1 13315 12789
1 2403 20731
1 2939 30542
1 13391 17549
1 9218 25418
1 8684 28738
1 10111 6207
1 19209 2621
1 20953 1930
1 11355 27117
1 29719 30758
1 708 25405
1 12998 23421
1 7380 25099
1 923 25725
1 26001 23004
1 11866 5359
1 3187 24014
1 21750 13572
1 28339 29902
1 18170 26929
1 9670 32266
1 9255 23101
1 24356 14761
1 4703 9113
1 24909 18874
1 2754 31727
1 25102 16235
1 534 19453
1 4608 2172
1 28780 10148
1 339 20723
1 31744 23868
1 16841 11536
1 19298 3883
1 27141 8067
1 17107 2998
1 24070 20445
1 12530 22295
1 239 1349
1 11928 7119
1 13321 14700
1 13824 30013
1 18186 22467
1 13611 18544
1 15768 31979
1 8066 7994
1 3593 19052
1 17086 14725
1 15725 8875
1 25349 18666
1 31950 24854
1 25173 2688
1 11190 25250
1 30502 13042
1 25586 29303
1 13899 24789
1 29334 28393
1 29722 2360
1 25153 15019
1 16588 4732
1 31394 20031
1 1063 4454
1 22843 32177
1 31834 23666
1 1893 18053
1 9256 26986
1 12693 14830
1 17480 10552
1 25565 22337
1 13324 22009
1 28598 27304
1 3394 26450
1 24316 17435
1 22360 8455
1 6202 23180
1 28099 28617
1 6184 12130
1 9632 2128
1 25714 1577
1 30364 31914
1 7099 17544
1 11026 15315
1 18146 3699
1 23412 12165
1 20356 29345
1 14572 27729
1 16322 15169
1 27459 10223
1 12100 14057
1 1537 27091
1 381 3535
1 22742 10752
1 22833 30523
1 7992 21025
1 25909 25404
1 21326 21718
1 27255 27803
1 10253 20300
1 12094 9997
1 28321 26896
1 11186 7596
1 27406 26149
1 9118 5544
1 23575 8020
1 3445 26938
1 14943 21699
1 27283 3802
1 29390 3785
1 29894 8370
1 8246 257
1 17677 30802
1 2102 9117
1 22431 12965
1 24415 30461
1 4399 12324
1 6294 9601
1 10607 25929
1 17337 30619
1 7891 3911
1 16262 20008
1 6039 8440
1 17080 5888
1 21507 31767
1 114 28619
1 5614 19119
1 27617 27415
1 8577 3283
1 24350 11176
1 15165 11920
1 10577 18959
1 18239 14880
1 18460 14463
1 28099 31328
1 20535 6363
1 26856 8581
1 18775 14611
1 24499 18442
1 341 10673
1 29269 22508
1 6796 8879
1 23473 14362
1 22915 10892
1 19481 19495
1 30156 13215
1 24920 7235
1 29227 9130
1 24566 14697
1 16379 31154
1 4535 12762
1 12750 1550
1 28005 10697
1 340 26815
1 27599 27736
1 27774 18943
1 11794 2243
1 11746 284
1 22807 20443
1 21602 7559
1 19037 17847
1 15880 1576
1 2553 23462
1 14901 8949
1 7643 1639
1 5883 17603
1 8786 1181
1 7623 16220
1 19411 27005
1 17219 27089
1 13814 16330
1 3706 30994
1 9153 22787
1 31550 26811
1 5417 7387
1 23494 26161
1 21974 27881
1 32156 29166
1 26919 28833
1 5559 11033
1 30582 23939
1 14307 31066
1 8349 3986
1 23914 2284
1 22456 1544
1 16109 19700
1 11309 6216
1 1427 31761
1 9194 30484
1 5990 15156
1 2798 19968
1 761 27314
1 23563 6438
1 20046 18839
1 9962 796
1 11512 25406
1 5967 24355
1 24957 31518
1 414 5025
1 19966 27367
1 6303 2258
1 30746 9934
1 12414 28602
1 1039 23588
1 13078 30046
1 27426 24110
1 10606 13875
1 28994 21809
1 32388 1495
1 7656 25548
1 24394 24319
1 15425 13962
1 23535 4017
1 9871 12728
1 11871 30131
1 24781 12660
1 18957 24387
1 18065 4103
1 6384 25608
1 20535 26229
1 2507 19017
1 13116 15186
1 21426 19549
1 25064 5078
1 4810 21090
1 11824 6964
1 8784 29746
1 5082 21544
1 22493 22419
1 28130 2255
1 1000 16046
1 6941 27836
1 23436 23235
1 22044 9544
1 12171 14106
1 17491 11305
1 5268 20541
1 122 16455
1 24769 11108
1 9268 22731
1 8804 561
1 5359 20088
1 29699 22173
1 6155 12094
1 20897 819
1 29246 28684
1 21311 7036
1 5687 28903
1 28835 12474
1 9857 1849
1 12888 20184
1 20139 619
1 29686 17826
1 14246 24245
1 7076 4658
1 7022 6709
1 27354 31914
1 15340 24639
1 19564 15913
1 16668 32501
1 17348 17143
1 17003 23319
1 24942 23811
1 32611 22044
1 24795 31376
1 2953 23169
1 21342 13611
1 29062 609
1 31867 19680
1 4486 3142
1 17249 25517
1 16094 4671
1 23989 3383
1 24817 14130
1 6033 1724
1 6996 15988
1 23757 11081
1 16688 16791
1 26493 30765
1 6120 30851
1 14266 13741
1 11516 18376
1 14502 6137
1 17198 2355
1 13994 27743
1 6883 17056
1 2818 9919
1 6603 16142
1 8316 25407
1 5572 15865
1 13692 12351
1 18172 11492
1 32580 13456
1 9558 7989
1 4722 1504
1 13584 30789
1 13514 17273
1 1698 31672
1 31798 18732
1 28137 14346
1 24331 3719
1 13444 32619
1 6542 1615
1 19327 25293
1 3255 4650
1 16430 25403
1 31285 24219
1 30812 19820
1 16817 15155
1 31142 29592
1 855 17158
1 16417 14730
1 19347 26973
1 26691 9975
1 11288 16042
1 12288 29710
1 26151 449
1 4915 17488
1 2574 20804
1 1856 930
1 12271 4447
1 6647 6560
1 11714 22966
1 30652 26421
1 28317 32668
1 7397 17000
1 20275 4230
1 13924 25721
1 9116 20671
1 30118 32301
1 19028 4701
1 23483 26214
1 28805 30835
1 16310 5878
1 27529 31368
1 5207 27573
1 19370 15432
1 12519 22482
1 3117 3450
1 8548 1382
1 1168 9778
1 16862 4943
1 32527 29512
1 10529 25915
1 6253 1800
1 9876 14851
1 19696 555
1 22369 31803
1 22190 2311
1 5846 263
1 16647 6402
1 19980 10543
1 21875 21068
1 26310 6262
1 17790 2510
1 26011 30504
1 13840 14173
1 28504 29171
1 4082 5172
1 15776 27639
1 14734 32161
1 18133 5920
1 7670 28670
1 7484 26292
1 9512 11747
1 18779 4136
1 401 26522
1 9126 3640
1 30415 30419
1 29019 23095
1 32187 665
1 18603 20387
1 27047 8069
1 26 28156
1 29412 16434
1 11560 27862
1 19080 2544
1 30257 22062
1 7021 25021
1 15250 6906
1 7293 17777
1 23565 22019
1 6189 17720
1 6255 12535
1 3400 12613
1 23151 8122
1 19694 20421
1 25306 26110
1 14812 12050
1 8941 6931
1 3310 26666
1 17666 8192
1 17121 25951
1 10352 15314
1 5982 336
1 21676 21044
1 12596 4631
1 10164 26688
1 25574 13508
1 17325 27541
1 10853 27915
1 32714 28586
1 16158 27961
1 24689 21858
1 30007 6764
1 23193 4320
1 14102 8452
1 26231 412
1 20004 11605
1 9561 4278
1 22480 7326
1 7890 2443
1 3030 14911
1 22807 24711
1 14273 23846
1 20649 23610
1 5038 31115
1 4916 21677
1 21588 31453
1 439 31990
1 7745 31228
1 32230 27402
1 15974 9128
1 1741 20947
1 19414 25402
1 2229 8578
1 5835 9617
1 25675 551
1 2282 18512
1 28927 23678
1 23240 2375
1 32427 25868
1 17068 2606
1 6773 23915
1 151 15513
1 6902 32739
1 27521 18984
1 14236 18746
1 25574 19710
1 12108 5324
1 20353 27765
1 16972 16094
1 600 12816
1 865 16687
1 14584 10930
1 17460 32208
1 2050 10253
1 8442 11318
1 25830 13916
1 28500 7310
1 11247 6741
1 5236 17744
1 18304 27481
1 1666 20247
1 23709 7663
1 32062 4784
1 8364 4720
1 5606 15728
1 15485 31748
1 28250 4043
1 24713 13260
1 31614 27171
1 28279 19553
1 7904 7134
1 23525 31102
1 16283 10427
1 12900 8185
1 27259 30822
1 20676 8696
1 15713 9290
1 20883 15201
1 8681 22438
1 15072 658
1 6987 30179
1 23364 24915
1 11135 31525
1 30756 6664
1 5029 19232
1 12592 11564
1 29603 25133
1 15663 13050
1 3344 7324
1 25599 32109
1 11601 2124
1 22999 5739
1 769 29818
1 24528 28221
1 25239 13271
1 19876 20035
1 15938 17629
1 26805 25574
1 21784 21602
1 11345 30669
1 23920 20078
1 26420 9556
1 11916 29002
1 21070 9786
1 11644 5849
1 1223 1689
1 318 10283
1 26945 21788
1 21034 28496
1 6237 9068
1 6286 15210
1 15488 27371
1 16021 2822
1 25303 10661
1 6509 12461
1 23960 19332
1 32168 9653
1 7051 13251
1 29411 32605
1 6346 31396
1 19110 14874
1 19653 13158
1 7820 20267
1 14728 20081
1 31140 18547
1 65 27605
1 12566 18056
1 7932 12786
1 12298 11528
1 15282 31864
1 15045 26924
1 8322 30611
1 27925 1695
1 19774 31583
1 30704 1680
1 16937 15266
1 25176 11526
1 26623 8122
1 20865 14451
1 14646 22228
1 7222 14221
1 4228 31839
1 11641 29017
1 16545 24769
1 31338 5000
1 22862 19016
1 3946 6919
1 15766 16995
1 30847 10962
1 28500 17170
1 2298 17673
1 13301 22683
1 18008 6725
1 30335 2943
1 31335 25388
1 2770 9900
1 12458 30787
1 13871 11764
1 8957 7172
1 8438 6334
1 22908 11057
1 5556 9467
1 418 10087
1 12636 22108
1 16558 20470
1 26837 30146
1 1355 15600
1 1973 9463
1 7279 12416
1 3149 23195
1 3460 4733
1 1253 23137
1 454 19007
1 21064 32123
1 15084 27314
1 29572 24402
1 23818 25768
1 16107 17019
1 4022 13172
1 11357 16870
1 14954 14260
1 5322 8793
1 24617 13422
1 2802 22557
1 24165 8799
1 12655 5368
1 4897 19855
1 12790 29275
1 11859 28969
1 14810 3035
1 12940 17802
1 8145 7653
1 26842 13464
1 5883 31918
1 19438 10325
1 4896 30570
1 11898 10164
1 16954 31678
1 8413 13739
1 16179 3447
1 23042 9865
1 25071 26236
1 10117 24458
1 20621 21249
1 10520 13480
1 13802 7678
1 23334 22709
1 16743 8672
1 13494 5031
1 21485 20862
1 23697 13107
1 32302 19790
1 14759 27037
1 13357 22745
1 25263 3790
1 23040 17516
1 12558 30631
1 3540 7953
1 31482 22421
1 21299 17597
1 14559 24677
1 898 7371
1 6657 5210
1 10190 7337
1 19556 32381
1 8136 25298
1 31721 17717
1 14861 32252
1 19641 19223
1 8619 13458
1 21734 20991
1 17633 24676
1 22864 21600
1 6439 12958
1 20934 2264
1 24686 29686
1 30830 17416
1 21417 5418
1 26727 11426
1 22156 9130
1 4012 30147
1 6292 30353
1 30780 4996
1 18247 10202
1 11384 7628
1 13757 11729
1 15052 21864
1 7519 10439
1 7313 32605
1 23535 14602
1 1074 2684
1 21193 28949
1 22158 13112
1 19304 14339
1 21406 6581
1 1323 12362
1 12888 32289
1 20569 30373
1 13267 5959
1 23140 19794
1 29099 14177
1 3946 1918
1 27559 13102
1 13569 18686
1 6297 16197
1 8756 28223
1 32390 14249
1 14537 12416
1 5639 1437
1 966 23102
1 31983 6074
1 7987 8176
1 15406 8254
1 19744 28917
1 9462 3495
1 23530 21707
1 2332 29057
1 16827 10369
1 21184 18812
1 4432 20591
1 16176 24257
1 11263 12836
1 16650 12166
1 21752 2720
1 19873 5856
1 2507 29892
1 6562 9945
1 17450 13318
1 2296 26819
1 2288 5993
1 21996 30668
1 26723 2221
1 13201 10706
1 21430 7106
1 28511 14968
1 27603 12931
1 22046 11385
1 11607 2209
1 24582 21820
1 7645 15325
1 26660 18089
1 24191 9339
1 29439 2876
1 18330 4595
1 18556 26711
1 29138 16361
1 25855 6877
1 20566 5983
1 1491 16892
1 16485 4138
1 21708 27722
1 12818 18082
1 30506 31508
1 20036 6558
1 961 20466
1 15872 25760
1 9303 30879
1 30443 10828
1 26190 19720
1 12554 17183
1 32387 13219
1 27085 25693
1 1141 2
1 6220 4939
1 26794 8104
1 30416 22687
1 10830 2331
1 1429 18485
1 4126 8507
1 10958 12547
1 26756 2769
1 5098 2383
1 5379 5227
1 15382 27423
1 25814 14440
1 15363 13554
1 724 25423
1 18153 8877
1 31383 29797
1 30924 29400
1 6365 11390
1 23038 27658
1 11054 32531
1 15333 22178
1 25280 31125
1 21246 16056
1 24215 13569
1 12834 4692
1 8432 1461
1 2824 28637
1 29664 23938
1 22540 14548
1 313 5122
1 21294 15554
1 8621 2347
1 24158 4206
1 10038 22053
1 16631 25940
1 9909 89
1 24201 30035
1 1241 25291
1 19163 22182
1 19010 16809
1 24368 19477
1 742 15396
1 13514 25964
1 11444 4222
1 10413 1069
1 31096 26212
1 19621 6274
1 26623 4991
1 27018 10869
1 30843 3654
1 30403 867
1 40 790
1 11017 2990
1 24624 16260
1 2669 12467
1 9165 26610
1 5533 26364
1 18861 11104
1 32355 7350
1 15514 27013
1 1390 12389
1 16218 32542
1 25941 16342
1 20436 11399
1 28377 25429
1 17781 19080
1 14955 10529
1 11986 16753
1 4846 25885
1 12943 30313
1 32189 10440
1 30591 8963
1 1008 30575
1 22540 19218
1 8411 2722
1 25818 17599
1 31192 15076
1 31399 1752
1 17223 24742
1 28534 12651
1 30418 16759
1 6892 1172
1 16118 23925
1 15866 14739
1 15294 12551
1 3516 29217
1 1234 16078
1 26017 12805
1 3249 30168
1 25805 5858
1 18747 18455
1 31419 16979
1 17778 1298
1 10023 10809
1 129 19675
1 28971 17236
1 15870 12097
1 22952 14865
1 11116 19270
1 19687 11683
1 32516 724
1 22400 8533
1 29621 5803
1 8827 6175
1 18025 16030
1 31414 3703
1 6282 4607
1 26502 18025
1 23492 21592
1 5281 6634
1 11021 31323
1 4924 18282
1 13539 31516
1 13936 27816
1 6869 16766
1 3810 9162
1 27205 20971
1 18851 30381
1 4716 30793
1 30293 7290
1 31647 4649
1 30864 13690
1 9168 18753
1 10372 31019
1 25687 21020
1 26335 2707
1 17651 784
1 10225 26324
1 11 22385
1 14861 8705
1 7226 13060
1 19251 26160
1 16139 31158
1 29165 26832
1 7425 20366
1 15735 19005
1 10971 5345
1 4386 5010
1 29717 29381
1 20218 18111
1 15026 3015
1 5543 13531
1 17465 9441
1 5521 3771
1 30718 23206
1 16712 25539
1 12962 14016
1 23842 764
1 29405 14748
1 12838 29287
1 17275 11364
1 26664 28817
1 1701 20270
1 19254 13416
1 1634 14195
1 51 24397
1 28254 29378
1 27842 21866
1 4841 16821
1 22118 28742
1 10562 32549
1 31975 16278
1 21782 1946
1 13303 19543
1 12100 13573
1 16405 4633
1 10723 17074
1 31410 8862
1 30086 11640
1 402 10147
1 19390 25651
1 30070 14078
1 17121 23668
1 3064 11497
1 3850 24438
1 30902 158
1 21601 9044
1 29106 18212
1 28317 1146
1 21241 22632
1 20935 29529
1 9603 19087
1 26688 27232
1 3419 14219
1 4613 39
1 25343 236
1 10546 27117
1 31754 1529
1 12229 580
1 26384 32768
1 2725 10251
1 7882 30954
1 28131 2461
1 30835 4114
1 24127 12360
1 20849 344
1 27630 24577
1 16440 8817
1 2714 8021
1 19564 19073
1 10923 31651
1 29253 22507
1 30661 23945
1 30008 18535
1 24721 412
1 17876 5974
1 19393 26972
1 32490 22099
1 7758 22631
1 15856 13323
1 30468 12780
1 23207 25934
1 17217 19043
1 16892 9318
1 4346 379
1 30764 15015
1 16894 14420
1 1580 18503
1 1151 30703
1 22088 15984
1 13518 23523
1 17418 16276
1 3174 5457
1 25437 23041
1 16940 6681
1 17138 20661
1 32757 21582
1 11747 26227
1 20809 26088
1 12439 24342
1 28519 21689
1 25829 11046
1 3720 12963
1 18812 29097
1 4200 5639
1 10370 27707
1 16387 30336
1 20859 18785
1 31388 16850
1 10861 2331
1 27140 15645
1 23617 1976
1 13337 1623
1 7789 10990
1 17293 18936
1 26064 25898
1 3561 247
1 31453 805
1 31441 19190
1 15100 30648
1 20617 14522
1 2349 6641
1 18872 6877
1 12783 2406
1 14444 10439
1 18016 11465
1 23135 5082
1 12965 32445
1 17017 23277
1 5004 7400
1 31637 29180
1 3952 19786
1 18568 4637
1 13918 28109
1 9567 17846
1 11637 541
1 28137 1262
1 10643 21433
1 19830 30305
1 32046 22603
1 23517 10264
1 15743 21045
1 3012 21688
1 17126 24428
1 19995 2297
1 2186 27273
1 3818 15706
1 12096 12829
1 28493 14356
1 10158 23109
1 24764 19276
1 18352 15487
1 1424 17292
1 20218 27068
1 31427 6772
1 7935 4791
1 28408 16813
1 10770 19076
1 10939 6687
1 24011 22380
1 28169 27492
1 3245 1528
1 18195 28540
1 6917 12876
1 17983 18114
1 29461 31670
1 13168 26654
1 1138 22151
1 10375 24957
1 21163 28706
1 13610 31870
1 22315 6482
1 28612 7022
1 14945 10977
1 6092 25207
1 10270 6246
1 11595 276
1 17214 9566
1 8600 12232
1 31882 28798
1 1382 13840
1 20701 18760
1 22529 3222
1 12934 989
1 23509 28583
1 8686 16146
1 5168 30183
1 14715 20677
1 20553 32580
1 12467 19570
1 26496 4136
1 6821 22529
1 2791 27891
1 25476 17122
1 20482 2472
1 20886 4956
1 22731 8678
1 3404 32290
1 15609 3355
1 29875 31784
1 6274 8948
1 15883 29364
1 25439 17432
1 11700 8632
1 30351 23317
1 25426 19551
1 25182 27034
1 553 20454
1 31207 30184
1 14537 7341
1 14296 27779
1 27632 17806
1 24693 18989
1 2220 6509
1 1248 8724
1 16832 31504
1 19351 21579
1 15433 27441
1 8766 2167
1 28577 30930
1 15519 16587
1 15492 3025
1 1263 6454
1 32625 15804
1 24914 1754
1 8787 13542
1 29346 11201
1 29025 13755
1 12396 4811
1 14147 24144
1 1596 26603
1 25718 16447
1 22043 147
1 17905 19633
1 1109 18541
1 3849 18108
1 28800 26188
1 14994 12272
1 32697 11618
1 1863 25388
1 7217 11955
1 4972 20918
1 19945 32457
1 23473 5771
1 20665 938
1 8538 21492
1 19351 24327
1 31645 3930
1 3350 18614
1 6219 32603
1 28973 28003
1 28595 30
1 21562 9602
1 28612 8675
1 14150 6279
1 25201 1502
1 31115 8282
1 4954 32069
1 19251 261
1 30888 7848
1 15715 18608
1 25400 17793
1 4984 27600
1 31229 12300
1 14737 29083
1 1183 12120
1 1101 17599
1 18792 7582
1 7638 31827
1 609 3795
